"","V1"
"1",28.9170971368108
"2",17.0390791993031
"3",5.84360981147367
"4",5.47319743781732
"5",3.9346927878096
"6",28.2837737999287
"7",15.0533354972128
"8",28.993287573365
"9",14.0001480145368
"10",10.3712004850095
"11",1.74927884156451
"12",3.8075746112313
"13",4.91163833488415
"14",9.8550874314226
"15",13.2305621945293
"16",4.25391340228919
"17",4.72785351700888
"18",5.87653824284368
"19",8.44588854429965
"20",7.26156455328312
"21",4.50821636763125
"22",4.4122641641723
"23",4.27320410263804
"24",6.39313356263299
"25",5.80788354496243
"26",9.47875729529252
"27",8.88036083852408
"28",19.0358400993907
"29",23.244839147567
"30",37.1850061733355
"31",22.6347757205336
"32",29.2005307384686
"33",22.7825753279555
"34",16.162504308562
"35",9.37364348690485
"36",6.11363678483983
"37",54.9729554122614
"38",31.0679060935084
"39",37.007824251112
"40",76.7231344129529
"41",44.8632883312026
"42",29.6741748813651
"43",66.6216056479368
"44",49.4760680715454
"45",59.8977967200145
"46",57.6119212024962
"47",21.7882950695286
"48",19.2039841457761
"49",5.79300180597134
"50",7.42685380362261
"51",38.0852999231107
"52",40.2221219911949
"53",38.8412305988315
"54",37.3400473796945
"55",18.8409044419539
"56",17.2805093770672
"57",24.4218948471234
"58",17.7351821411943
"59",17.7979469515311
"60",43.8120039056384
"61",22.5375154214986
"62",35.4187960809166
"63",36.3780557081862
"64",21.8440807114716
"65",41.4746023182774
"66",18.9288167212854
"67",22.9689385948803
"68",26.7722383718447
"69",18.291060583788
"70",12.3480804160271
"71",19.5516186438416
"72",18.736373807825
"73",15.4352047676666
"74",39.9802784640217
"75",14.4691454730732
"76",12.6190502078822
"77",31.9920991388586
"78",41.0358382168996
"79",25.0202453918869
"80",46.6504604523841
"81",27.6650484161654
"82",35.4725247884341
"83",38.5791177927918
"84",33.4377376126661
"85",30.2453017274564
"86",31.353136942322
"87",19.8743777417169
"88",4.13492629785501
"89",3.30696850368131
"90",15.0818624393484
"91",4.96829180422094
"92",9.76633501832698
"93",4.0520396700672
"94",3.22725725105879
"95",4.35716784289409
"96",13.9726030052913
"97",12.3218683210821
"98",4.66566215950182
"99",20.6546265321368
"100",22.7808943856164
"101",18.1092311297961
"102",4.28490806669711
"103",26.3850311624997
"104",6.72359608942599
"105",6.96268674906008
"106",9.26335863495795
"107",3.37747371442496
"108",63.69375954395
"109",8.7625007568632
