"","V1"
"1",2.95115305443978
"2",16.9699220609015
"3",5.15276212862749
"4",8.00192355538292
"5",24.4148268285651
"6",13.1154025570392
"7",24.2013949499939
"8",15.057810236583
"9",11.3689375954428
"10",11.3399939292473
"11",16.9608661530518
"12",6.76960742404419
"13",9.73536466675308
"14",12.1184225514134
"15",9.42137633920805
"16",7.97355538057469
"17",3.67779431047442
"18",6.24350884818001
"19",8.10450378407715
"20",8.92974102968333
"21",16.8986301647169
"22",5.68118641704663
"23",3.78853608476065
"24",45.8432947726878
"25",28.2521206557283
"26",38.1238014214218
"27",73.519834976013
"28",46.1754629292856
"29",30.980559270144
"30",72.2443625299131
"31",41.5429176762032
"32",56.8835576915403
"33",41.7729953596272
"34",3.92483625539632
"35",5.12156328789024
"36",46.5398617937124
"37",44.4608755555765
"38",39.5847549091746
"39",27.6867151040443
"40",17.5835328522504
"41",41.429856382174
"42",34.0736820646639
"43",68.665297512214
"44",86
"45",63.8142342909357
"46",27.6815112240248
"47",23.1997859489376
"48",85.4404065140449
"49",32.8295765414871
"50",31.7192314546568
"51",24.299577993416
"52",43.7333443600156
"53",34.3125437955206
"54",82
"55",30.0995828044825
"56",37.2453169320833
"57",58.1045688480041
"58",62
"59",25.5074158137081
"60",19.2588148124624
"61",106
"62",56.9216430435684
"63",6.52986898273122
"64",81
"65",71.9062752937925
"66",61.9874455316359
"67",125
"68",48.0793713717259
"69",78.8819345706905
"70",67.2443715885591
"71",112
"72",42.2380619791847
"73",54.1648827287657
"74",24.1952080015565
"75",24.1098090748753
"76",16.1327908661479
"77",4.27365950722607
"78",9.67190182685832
"79",16.3300392540066
"80",15.6184021413524
"81",6.37496829933339
"82",6.90841134372102
"83",24.107756561478
"84",17.9786518239444
"85",21.7124487632825
"86",4.47886869668859
"87",12.2956906455256
"88",9.31784268847795
"89",6.69500714263987
"90",6.43001136353542
"91",2.48542376324787
"92",7.58937949352707
"93",16.913076696325
"94",7.52322255420504
"95",2.66480764763191
"96",2.78313669297213
"97",4.41339890558794
"98",113.029711988541
"99",7.09965992865329
"100",4.5671392735591
"101",6.05704536064564
"102",24.949557046545
"103",4.72339703831457
"104",23.2494591806963
"105",11.9475467494133
"106",40.2152957265128
"107",26.7201038048669
"108",65.2859980526853
"109",2.56026907861053
"110",6.28485799884334
"111",3.83346401998435
"112",8.26823186617733
"113",7.07255302720776
"114",13.1424580907999
"115",14.2848890944346
"116",14.3877055492918
"117",5.44679718620362
"118",2.96919171836739
"119",4.97698556288391
"120",3.85312976549693
"121",13.6306488069473
"122",8.81295428112834
"123",6.21754588206766
"124",2.29275780127892
"125",17.8902104880169
"126",5.73442710497075
"127",7.75944178205101
"128",4.06364505936719
"129",4.91173559276656
"130",19.7748175174489
"131",18.3577261294574
"132",26.175863436534
"133",12.6250858014581
"134",10.7603120302009
"135",5.62641650959442
"136",6.53842230651173
"137",8.10237490034815
"138",10.6202458406934
"139",11.6050875466397
"140",10.613751086723
"141",10.5433988701714
"142",7.55792889816986
"143",14.054964390526
"144",4.58353655671689
"145",6.34492947763373
"146",6.73063346740996
"147",3.98667891622921
"148",19.5793282289116
"149",19.0290771444072
"150",17.4763269885534
"151",17.2635750658883
"152",22.3226570604265
"153",3.85441757120563
"154",20
"155",20
"156",5.81644879205982
"157",12.5826852370707
"158",5.57094272477187
"159",6.46715182114903
"160",8.14513335332355
"161",6.27189205963868
"162",2.74355577584773
"163",6.07481004215733
"164",4.32389705626061
"165",37.2142914130558
"166",10.941221504587
"167",35.0007669848875
"168",14.5839408823209
"169",11.7514557449905
"170",3.92409341563242
"171",9.79386704057496
"172",7.9896645347313
"173",25.8777587020472
"174",18.1010087703294
"175",7.49986292085422
"176",13.6387972662696
"177",6.58620779935235
"178",7.24189121230759
"179",3.27604682270598
"180",8.96713543916201
"181",15.0843937572227
"182",3.9198600347338
"183",5.96046825046695
"184",4.05795052139376
"185",7.38926804749746
"186",6.62633500060525
"187",40.5264626081011
"188",6.42535834552838
"189",11.0549048950495
"190",24.3226497071283
"191",20.5779746637398
"192",22.8193170580331
"193",6.20252713505711
"194",10.7434664608707
"195",10.9774893427544
"196",7.5336653056385
"197",6.99764988500623
"198",14.0809348599989
"199",5.61887936742284
"200",6.55927330964783
"201",5.75455875343987
"202",16.881622137002
"203",15.3365302926213
"204",21.5724329466519
"205",39.1747816444992
"206",6.85362600802272
"207",11.9335018948251
"208",5.16505068143187
"209",9.00750293240521
"210",5.63685873666079
"211",5.44432471189084
"212",2.00339744708041
"213",7.01781892921699
"214",8.61768549326943
"215",4.97020744250902
"216",6.21393524079133
"217",6.74440738261183
"218",5.7278883408194
"219",14.5991544573961
