"","V1"
"1",3.06055498915835
"2",16.4399112517456
"3",5.42784907667386
"4",6.93184021829309
"5",24.381209395457
"6",11.9886689021299
"7",23.8143364081281
"8",16.1958338351052
"9",13.8965684477024
"10",13.6525555449189
"11",24.1119319389985
"12",6.85161411152195
"13",8.53054507453103
"14",9.36311859998276
"15",9.67796741201612
"16",9.23685745087256
"17",4.08173523564641
"18",6.25949462999458
"19",8.36427044593898
"20",8.73099840878283
"21",17.6415138356737
"22",9.08551728887009
"23",6.44333514504059
"24",49.9399798608113
"25",30.4958184722165
"26",39.7457336812703
"27",77.1260814660044
"28",51.4077755072938
"29",33.3038505965411
"30",73.6901978160195
"31",47.8922589196261
"32",57.0908936231843
"33",40.6545013788339
"34",4.54787664146428
"35",5.93514852850612
"36",39.4737203752251
"37",35.3210481847019
"38",36.9499980126775
"39",27.6341548725497
"40",19.6996715405704
"41",43.4730261667864
"42",28.4180194214064
"43",83.6235443017898
"44",45.7680566666864
"45",57.7399656847754
"46",47.1306755201335
"47",39.7560946677935
"48",64.6558653970357
"49",38.2269163347843
"50",26.6322398860645
"51",45.8661973732869
"52",48.4359710971607
"53",34.5379338455416
"54",40.8572892820399
"55",36.017503731232
"56",31.9681260040231
"57",56.5719696990412
"58",32.8149940437074
"59",34.4891608085703
"60",19.7440054044741
"61",48.1496269427816
"62",38.7132363168895
"63",6.31948583126281
"64",38.1440297955833
"65",66.3380014185831
"66",51.9914183815013
"67",56.3437251260896
"68",52.681533764229
"69",70.68398057763
"70",61.3880943714656
"71",51.909167435204
"72",42.4465523595483
"73",39.5951312337788
"74",19.5980410480804
"75",25.2576476574959
"76",16.6349172353401
"77",7.71758797733946
"78",10.0037278633042
"79",9.19620834638055
"80",16.8062684536849
"81",6.07698431863106
"82",6.68365528719725
"83",24.9485697564698
"84",22.4243988440441
"85",24.6646754272679
"86",4.34455616322694
"87",13.5622269117368
"88",10.4313740440604
"89",6.79750979434175
"90",6.74142315538125
"91",3.22149014909405
"92",5.86530028931623
"93",12.8641115129566
"94",8.54949016443025
"95",2.48125424235727
"96",2.67097885916237
"97",4.97419172848424
"98",54.9185985993871
"99",13.6608470419783
"100",4.60636206677367
"101",6.57801433362455
"102",31.868076941606
"103",6.18699049285588
"104",20.0215933615729
"105",33.7030185308598
"106",36.1381447414
"107",26.1900054468495
"108",31.5355256522469
"109",3.37514566029656
"110",7.14103439315056
"111",4.39705768039893
"112",8.79457343595459
"113",8.89854588245185
"114",13.7483293739842
"115",17.5528700831473
"116",17.056645995365
"117",5.57596566082705
"118",3.29470506979689
"119",4.30679625314391
"120",4.28370851824183
"121",12.5771753771843
"122",7.96746044182429
"123",5.19381293163352
"124",1.683188482905
"125",19.2039716033275
"126",8.10050669114758
"127",7.73935757047551
"128",4.414657503488
"129",5.58291807199594
"130",19.4237663841653
"131",18.8721057170975
"132",22.0688698504078
"133",12.2848399949003
"134",12.3242831068455
"135",6.17252109716183
"136",8.038180205173
"137",6.87354343945167
"138",10.7294248759553
"139",15.8502535354153
"140",9.6046828226773
"141",10.3755197959213
