"","V1","V2","V3","V4"
"1",24.2808847824933,23.6095649306724,23.9341897313824,21.2195597804849
"2",19.9316424206856,18.921419695198,20.3758166886439,18.9090383908493
"3",7.91415388261663,8.19275387055674,8.20205322068051,7.61278655079654
"4",5.3302239564868,5.33552821625547,5.13372271485049,6.21914982220111
"5",31.1780984169814,29.2298246285696,28.6560310744074,27.1649479351309
"6",13.9275308152649,14.0754846718663,14.5235991323676,14.2248892938336
"7",28.9800080093885,28.8387883480916,28.8707122256664,28.8738933260602
"8",13.4504556945537,13.7393527258766,13.3687773888812,14.8530882278623
"9",11.1634295461399,11.2226317298067,11.1167215034994,8.36991956636034
"10",10.5682399635909,12.6413783848282,15.0666004831496,11.2092599127546
"11",12.5597332453231,11.4716163744631,11.4715907694215,9.47435870824636
"12",15.4686441480633,12.4270996268521,13.4085088700368,12.1109568573556
"13",7.22474384488008,6.65727160324271,7.77254895543839,7.22894656876643
"14",7.678678515302,7.60690644416562,6.93732911688686,5.43303019613468
"15",7.26064714165111,6.96209956572366,6.61732314069487,6.97740084123866
"16",6.60386011123905,6.93660629531948,7.50791300712546,5.25653108088703
"17",10.2761026318576,8.9464099786113,7.59436358318568,7.13474554475478
"18",5.13993857969253,4.68466498647893,4.65456759106778,11.4706825130904
"19",9.69888587183029,4.24444624437675,4.04288706495803,4.81413084807167
"20",6.96918750087957,6.80999183034187,6.19789491115413,15.5134220467288
"21",6.83386017362044,6.55837654166641,6.70478826790457,5.51985584595673
"22",5.59547609758465,5.48102687428457,5.12802581595623,14.036430774177
"23",8.05960592018971,8.21011229145292,8.0839017651921,16.0150431993595
"24",10.0193169777453,10.2523553950964,9.84660414348691,17.3834249121679
"25",26.7216567095125,33.7152294614209,30.5665378334749,28.9910933288004
"26",30.5057686730209,30.7540755336715,31.8009215450894,34.8107128730322
"27",31.3357725185411,37.6016505823104,38.0984463372604,35.3144559670342
"28",24.9703442621767,33.0355585861089,25.726597298979,23.4591782598829
"29",29.7977079804585,29.7619424447093,35.678097918268,26.0267376865721
"30",25.472229550718,31.9589539308233,21.4416494858059,25.1859339091085
"31",17.8745594965173,19.1074201794262,18.5404631831315,16.098497098315
"32",10.087603781892,8.67059413779966,9.22498001705776,7.92307824213141
"33",7.71938824772443,7.1227475311885,5.16149256410884,5.72236856878666
"34",50.8920172266799,49.0374572400107,48.8043337136049,54.747374794105
"35",31.4606631577093,28.7867022947657,31.1450696918722,26.2442894114491
"36",38.6307200422585,41.3984649804809,42.9332229504374,43.325917698911
"37",58.8410371989879,67.5868021876804,68.322795887308,75.6377446890251
"38",52.1624986799159,49.4634603440718,50.3884972575927,53.2978536153812
"39",28.8681212351356,26.9473501721509,24.39095910832,27.7637417149862
"40",65.2586809398083,64.4270962932533,59.0649973349345,61.0331178617243
"41",47.1934047988553,49.3607300604004,47.9691536310411,44.1713098913686
"42",51.7817738611069,53.6004301731318,54.7406581545071,59.3266075214716
"43",38.0628085908903,41.2153356639546,40.891517845774,35.6295020059092
"44",19.6988426422309,19.3996455612435,19.8126240719929,18.8753622403693
"45",6.00582435495869,6.9449306172911,6.08398301662908,6.37891506408003
"46",42.1431470677244,40.3113516756359,42.2448339183584,40.165938834106
"47",50.5314154611918,50.7248512521291,49.6998303396335,48.5564230038699
"48",42.2070159151849,40.8932353658204,40.056041126093,37.8429307751296
"49",39.4713611277313,38.9460333441016,40.1038057127036,39.1670373556576
"50",18.7537723948693,30.4759152061144,28.9413803364834,20.7458531584933
"51",20.3489068788506,29.7639286690781,35.1608280419057,25.935912660332
"52",32.3618619687395,45.0129485659295,41.7366490608547,34.3615481480029
"53",19.6715819295856,26.0562998217369,29.6076305900348,25.9685648439014
"54",16.9778557040046,26.0124156351229,22.8321651271287,27.4170040925631
"55",48.2692901044967,84.5503312605523,103.358404577478,88.6618779928314
"56",28.4386525413065,50.3809915610991,58.8912928384762,55.5963940362995
"57",43.1661387903003,70.1482641545176,83.561602977008,61.0876767257657
"58",39.8797208200301,53.871000222158,72.1940312613536,52.1110981699705
"59",23.6443689578105,40.3175418161367,50.3576703606226,38.2676607562077
