"","V1"
"1",16.7546541937081
"2",7.59216191544088
"3",7.78703987825174
"4",42.7240103097827
"5",18.8819557276186
"6",37.8804971049217
"7",13.3773187581677
"8",10.028497988687
"9",13.2894354242169
"10",17.1033750956555
"11",5.38925274046083
"12",25.2214706986522
"13",5.37758503367987
"14",8.13473269742868
"15",2.92927775321387
"16",6.12966398355712
"17",3.22560224970493
"18",6.22555122660764
"19",6.82275233383116
"20",5.74666508439946
"21",7.20775692743377
"22",9.09025169339932
"23",24.0962621684215
"24",28.0640843821671
"25",28.9607664843271
"26",29.5233719967252
"27",29.7574586462592
"28",24.086786480195
"29",18.4662593630434
"30",11.7512179666536
"31",8.02662167993482
"32",59.170931155419
"33",17.2697678221201
"34",25.0373011928812
"35",68.5164081389304
"36",30.7964652113694
"37",33.6223239605562
"38",64.568601078343
"39",45.8519064728697
"40",62.7264942820594
"41",40.3530263556962
"42",28.2588148210296
"43",38.9068174150923
"44",30.4814090247412
"45",21.2906071645846
"46",16.6442224768907
"47",18.6184446624963
"48",32.3592920430646
"49",9.07386707923708
"50",58.6735942704972
"51",36.228752541841
"52",45.7415767778423
"53",40.4112753927423
"54",27.7364137641616
"55",46.0953395260411
"56",24.0705455296407
"57",39.1041322326192
"58",45.3205388713936
"59",28.2460829552759
"60",16.3993859500781
"61",27.7251310292245
"62",24.7105441944205
"63",15.503353290045
"64",42.3458383379304
"65",10.6863068393389
"66",24.5420611753822
"67",49.3567505167596
"68",34.8471565598118
"69",3.64012131874384
"70",23.4131080471745
"71",67.7222225873147
"72",43.2287671986003
"73",57.9102643048062
"74",49.7709091618993
"75",67.9680303519343
"76",54.4066744157615
"77",53.7423701066158
"78",43.0924898551124
"79",34.0307026905252
"80",31.3995682437367
"81",13.8808318686867
"82",6.61823874192182
"83",4.64460160640303
"84",11.968216074046
"85",6.20295779523814
"86",5.98336283201448
"87",10.3887826408906
"88",19.1385035423526
"89",7.61707611916155
"90",32.6567265637437
"91",32.8406718495484
"92",28.4662519332191
"93",5.69567059053242
"94",46.3955438446062
"95",7.46720485839341
"96",6.12081746865621
"97",14.3721027809422
"98",3.72419185960961
"99",3.50839633514005
"100",30.3097899766981
"101",6.65860206824438
"102",20.1461908503037
"103",5.50074018681688
"104",17.8626303381101
"105",24.7167856799629
"106",26.4843984259545
"107",26.4385735364158
"108",16.7273981196298
"109",48.2442021668712
"110",42.4899409884981
"111",45.8342297930583
"112",46.416756154029
"113",6.79203787189912
"114",5.05667422657144
"115",4.68786794026852
"116",12.0418193410443
"117",9.81636274198078
"118",7.57620399613896
"119",12.0061995878159
"120",14.8039336872214
"121",48.7329381494143
"122",18.4850931738454
"123",41.3366566983884
"124",39.5650910119
"125",15.1672559831664
"126",29.91867369098
"127",20.3388836216287
"128",44.3161075014019
"129",16.7775625130555
"130",10.828968294603
"131",18.0208030143928
"132",13.9047070577652
"133",26.6534200084965
"134",29.6807255082381
"135",40.3509395224886
"136",31.0475715937434
"137",28.0124704711393
"138",21.1729420523018
"139",79.9119730801923
"140",144.359727411683
"141",153.707949351883
"142",121.990845343902
"143",95.2248961045228
"144",49.5639971565802
"145",27.0448473214086
"146",68.5033978312089
"147",124.600386655549
"148",105.312016489339
"149",97.4466755364093
"150",32.4851799334564
"151",82.6321170007624
"152",25.4418208458376
"153",52.8524827141051
"154",64.2749015592484
"155",46.8745496850386
"156",60.8125009511699
"157",57.999709040386
"158",88.5990259251054
"159",58.8126694245389
"160",6.46368232350501
"161",5.42639645712524
"162",10.5313521288176
"163",2.18365977503064
"164",9.59393676352055
"165",20.0320312489787
"166",23.1673920888067
"167",3.16944444255195
"168",4.44202798217362
"169",19.8913309015806
"170",15.7489814572934
"171",8.70141561182201
"172",4.90091850221546
"173",6.3885270768468
"174",13.6566986044549
"175",5.23704218634851
"176",8.00037103096348
"177",3.55423103059165
"178",6.00506395163778
"179",5.8967109561038
"180",4.49078105364783
"181",17.9579462744624
"182",18.4740478595059
"183",8.33647482698738
"184",5.99177773951221
"185",4.53112259068865
"186",4.36590684724847
"187",4.47290459866616
"188",6.82911788947821
"189",3.67679867532712
"190",18.1636431128471
"191",11.7845727529639
"192",23.9891360405875
"193",13.1854119599999
"194",8.43678257226822
"195",17.6950265104548
"196",21.1361561865171
"197",17.3908894431048
"198",11.4602337209783
"199",8.98170388287087
"200",16.5375563806494
"201",14.3158114310261
"202",9.4843530591428
"203",7.50507731756614
"204",11.2106987127564
"205",8.0146681398215
"206",10.1763413542383
"207",14.0709672779643
"208",8.05870316126295
"209",24.7522613717526
"210",19.2079553856249
"211",17.2000702622497
"212",5.1214456619215
"213",5.98251674341425
"214",3.17555031145641
"215",4.80364725181807
"216",10.7286388394335
"217",11.1157643647272
"218",6.64102740484893
"219",23.8435593762801
"220",10.4609560171721
"221",20.8304387863214
"222",29.8686613819594
"223",23.2784936743334
"224",17.6398122391846
"225",15.7182048912446
"226",16.5601055290559
"227",10.0647592336283
"228",17.2049120079405
"229",25.5945861109799
"230",9.9186028703906
"231",13.0772466949846
"232",16.7593956662231
"233",16.2656965867113
"234",26.1150157257784
"235",8.62188857560962
"236",6.11470994553865
"237",11.8234285868642
"238",18.3235526207589
"239",23.2922839747226
"240",8.97254512995572
"241",13.1810474738942
"242",9.66341725989924
"243",14.5228520113991
"244",18.4348807001682
"245",14.3712849418047
"246",14.704446009434
"247",14.0889306327958
"248",12.5912994650916
"249",16.9914198447539
"250",21.4802610579921
"251",14.6067302585011
"252",6.93388852603927
"253",6.10144059540144
"254",11.026305342163
"255",17.3729748341226
"256",9.15072995283502
"257",4.91118452042869
"258",126.917561566571
"259",11.8391279566792
"260",26.7439666129298
"261",58.1345241143812
"262",106.69414337055
"263",105.789513598297
"264",29.3590957475519
"265",46.4179240526412
"266",73.4505712765193
"267",88.2185419227557
"268",68.4482514797758
"269",93.0838954939216
"270",101.16963498116
"271",82.6986662617383
"272",6.27022133289117
"273",10.1060656427165
"274",9.02564652535782
"275",9.23454699178469
"276",7.95997644854561
"277",14.3579404183843
"278",12.0746371195497
"279",11.226817936558
"280",34.2385839956297
"281",26.7473872038613
"282",30.7037845854832
"283",14.6078419266408
"284",29.1651545964835
"285",8.37114441423214
"286",4.63907452577594
"287",6.2513703829693
"288",5.57587046735191
"289",16.5711947020938
"290",11.7903627850471
"291",19.0041090985848
"292",11.939122539843
"293",10.3068455276816
"294",8.67950173397345
"295",8.51791492724127
"296",12.7511649923538
"297",13.3171319921414
"298",19.7276323084862
"299",22.9724089706483
"300",15.1408580730286
"301",20.5413892521737
"302",207.280256226665
"303",8.63135713214914
"304",29.988114950625
"305",12.973355591774
"306",17.2807442163688
"307",4.30477260591086
"308",44.340020200179
"309",44.5813749223833
"310",41.0178751517821
"311",23.2944712393114
"312",45.3580736091274
"313",36.2309554328206
"314",49.954496393243
"315",22.1060339422666
"316",18.8583798139239
"317",76.4711904604825
"318",64.2812109236528
"319",59.0743441650561
"320",53.1864570415586
"321",37.5033209990988
"322",12.2877470529953
"323",8.38584930700493
"324",18.5308793470292
"325",17.4122828433864
"326",56.7885105248589
"327",47.4086391148823
"328",59.0351441949561
"329",32.9041940265484
"330",16.5500055292455
"331",26.3020549709932
"332",35.8019491594688
"333",10.9718511232758
"334",32.6464335203098
"335",27.4248420285548
"336",44.0367119875741
"337",15.8489403340104
"338",16.1173155004132
"339",11.5761539938363
"340",10.4526687741
"341",22.5183896013469
"342",37.9177369769376
"343",32.418511793543
"344",16.600476448472
"345",21.2098494147915
"346",34.9143921493943
"347",19.59580012127
"348",42.2134081895847
"349",54.8974806791655
"350",10.8745221498252
"351",64.4296620495034
"352",84.2229624873259
"353",222.549558672451
"354",171.284050877921
"355",100.427993507236
"356",206.443564106829
"357",58.6679402762125
"358",207.035625618194
"359",461.767337093472
"360",420.869514694247
"361",163.083303806783
"362",728.484112823641
"363",1016.73517509162
"364",19.1577282443548
"365",5.91280188123958
"366",17.2431392688374
"367",9.47043096879704
"368",4.11680221094951
"369",5.40649113848901
"370",6.3086067782068
"371",6.5994296491533
"372",6.15484901420242
"373",5.56066423561125
"374",5.35111530617658
"375",3.56107431408348
"376",11.6671710737579
"377",15.4058732939076
"378",5.70131510125265
"379",14.6179665475022
"380",15.6965191722307
"381",8.15504806474832
"382",12.5087096697564
"383",6.70928314221464
"384",9.77231752572531
"385",10.5059883952368
"386",15.3684286044403
"387",8.4869258790174
"388",9.62258744892333
"389",14.0510408661691
"390",15.0919489074931
"391",8.90851540834062
"392",8.67005359836214
"393",10.361567655866
"394",13.7526613408798
"395",13.1093803097706
"396",2.93839556437622
"397",4.8104619366863
"398",7.11635176228283
"399",5.05322628479486
"400",7.11728003415874
"401",5.08803354629289
"402",5.8677273676373
"403",9.09809696648686
"404",20.4379514048863
"405",20.208795547401
"406",18.0663051885031
"407",29.2198016055947
"408",25.5770538278549
"409",19.4388106612022
"410",33.2150505284112
"411",25.5739198445943
"412",28.8426833779011
"413",25.5726185118579
"414",7.93027847509136
"415",6.70533421463563
"416",28.7127367744283
"417",10.2347359068096
"418",20.6797845213453
"419",9.46936198983881
"420",26.0933855531131
"421",25.1934344321883
"422",3.33252297570517
"423",7.07988320504017
"424",5.22820803356976
"425",159.239912071129
"426",96.8552739855024
"427",84.1365146177547
"428",90.8797314062874
"429",343.98200157477
"430",8.0536181436607
"431",396.045999782242
"432",11.0242309482646
"433",297.163844147445
"434",102.037708866411
"435",195.998576343231
"436",9.89440306507726
"437",4.50439226397262
"438",13.8212019872927
"439",16.5395567029524
"440",15.1356197750689
"441",17.8673076152421
"442",7.92578532673287
"443",7.97673926508729
"444",3.70112657664871
"445",5.48517662023507
"446",107.049626850984
"447",6.90097364507396
"448",5.2380576235871
"449",10.9683415551901
"450",11.8001484760095
"451",9.86203918729199
"452",8.92304837541284
"453",6.03867400853223
"454",12.2542936225877
"455",9.52721362693741
"456",28.2183618093627
"457",8.90693119914749
"458",13.9507068110887
"459",19.2049778540624
"460",15.4681686177472
"461",9.35295533836977
"462",4.72544163615605
"463",8.40158434598894
"464",8.51673855460891
"465",17.877094854218
"466",5.3289301685024
"467",9.68390354052756
"468",18.7305382318449
"469",5.67695367388104
"470",6.31093887478828
"471",9.1323563031378
"472",15.2585624576186
"473",11.2100178319731
"474",8.69049806181749
"475",6.21450330908995
"476",5.44358935330521
"477",7.72789793839057
"478",6.71060182833147
"479",9.60613127916449
"480",27.516589672951
"481",6.93341405425228
"482",9.22531803327192
"483",5.90101751971665
"484",22.6246904858766
"485",14.6700089958597
"486",14.2448860396991
"487",11.3940251683882
"488",7.71159350174173
"489",3.3333349867513
"490",4.08960088811252
"491",8.30395668197558
"492",6.37192319413765
"493",7.13628234865176
"494",7.40081772391598
"495",9.03835566252488
"496",6.65008377105343
"497",17.8462493016392
"498",15.4881250663589
"499",18.8560720062845
"500",11.8285349936394
"501",14.6750315808821
"502",7.07978029301728
