"","V1"
"1",24.9105982202408
"2",16.5805932870587
"3",8.84028162795591
"4",7.24468094220599
"5",26.8681753966591
"6",13.8059237949171
"7",29.2222150231266
"8",12.5580888112203
"9",9.87509398908127
"10",17.7128659209158
"11",8.62112694718522
"12",12.3467137903416
"13",6.95886031564403
"14",5.55532832005895
"15",9.37682969163221
"16",5.24320783700332
"17",5.61168267096747
"18",5.59768603873718
"19",7.46534158366618
"20",5.0198438397953
"21",9.18122920834024
"22",6.48001543176868
"23",10.3728497922698
"24",14.0128849609944
"25",14.4012546371224
"26",34.3592344446226
"27",36.2545798418129
"28",38.9838013192815
"29",12.6123604202711
"30",32.7079327090881
"31",28.6741687495752
"32",18.0124122559966
"33",6.06547020452845
"34",11.1390649172939
"35",7.07545384030228
"36",54.4430429853034
"37",12.7982535563409
"38",16.7522575118658
"39",78.5531669719704
"40",19.9180879227416
"41",30.8263215336418
"42",72.2317812661182
"43",45.8774380839001
"44",53.2006556166185
"45",38.8740550339541
"46",23.1727197714806
"47",18.4612499372146
"48",6.61474483274682
"49",7.13468676175862
"50",37.1168088289085
"51",45.6937562951296
"52",38.9729286656579
"53",16.2955266060107
"54",11.8145802586682
"55",16.7996495143409
"56",21.284898030286
"57",14.8404706093214
"58",10.5828827176276
"59",41.2522686232862
"60",20.0261166080415
"61",31.3974249137182
"62",25.6968276963276
"63",20.6555472338313
"64",34.6598358732027
"65",16.3904995532102
"66",21.7949431611611
"67",27.6779175297675
"68",17.1944676271124
"69",10.9613600507388
"70",18.7852846655337
"71",16.1213467570482
"72",15.1063568185684
"73",32.3083232238688
"74",15.6569469541346
"75",14.8160664035858
"76",29.2733582384188
"77",38.2358618005217
"78",27.1824768585569
"79",39.896333832662
"80",29.6388309871792
"81",34.914559517644
"82",33.8757735576693
"83",31.6857455503208
"84",28.8897571183765
"85",28.0175714778307
"86",23.3159713921318
"87",3.72459262664181
"88",4.50683182824858
"89",4.95062526131882
"90",13.1145321847008
"91",4.81398491119997
"92",4.39343329774312
"93",6.65107497767666
"94",2.93286448639036
"95",10.3087828033214
"96",13.4360307237553
"97",5.27873476873233
"98",19.0183687581971
"99",19.6865258608113
"100",18.604469121168
"101",5.74646734268392
"102",14.7309350568937
"103",13.6639275172291
"104",7.39377972739116
"105",5.6940898235665
"106",87.809267168691
"107",11.9011532076696
"108",10.5059678059874
"109",9.2615028113873
"110",11.2635470469268
"111",12.7705312952373
"112",4.2016099324899
"113",36.1245823003953
"114",53.6471048440325
"115",76.3870337428153
"116",45.0174886570871
"117",85.2452343518983
"118",56.4184358614464
"119",44.3304363938182
"120",44.3641249277919
"121",44.8800280002723
"122",46.284623480859
"123",5.11559326413801
"124",8.20325791194864
"125",18.3938368299017
"126",13.6091658809847
"127",5.7642515435399
"128",36.3257466347887
"129",34.4986680135569
"130",16.4135000563883
"131",21.4898241320356
"132",34.7113020530518
"133",22.4548755812097
"134",10.8025557624292
"135",26.7338573932537
"136",19.7484921010317
"137",38.1752936023575
"138",15.2048761493731
"139",22.17911000109
"140",22.4653973566385
"141",25.4649505647954
"142",39.3477150407482
"143",22.3224974616185
"144",22.8779237353534
"145",20.5199269154838
"146",19.8926888033326
"147",36.0387409633093
"148",82.333732006919
"149",113.662026111784
"150",178.656258639005
"151",151.784904526867
"152",70.6557956439854
"153",44.2536594623739
"154",45.6477393121409
"155",65.3107320960902
"156",109.662401273705
"157",112.599706878542
"158",90.6038383093387
"159",21.7287510691006
"160",78.2580061012931
"161",47.8203548782046
"162",11.7360167515399
"163",5.67701526406193
"164",16.1824163718656
"165",18.0583584777309
"166",12.1559154862301
"167",19.7329079389204
"168",18.7139561043901
"169",20.5994418421843
"170",19.3293262044188
"171",8.10951355052357
"172",4.45134273811101
"173",10.8046468482234
"174",2.89214507828356
"175",13.9404472755071
"176",9.98915788156213
"177",10.0410292584567
"178",13.5172052211784
"179",4.06562631857274
"180",5.92304704379102
"181",3.93982628816789
"182",19.2002618395705
"183",72.738205078709
"184",5.93059779322916
"185",5.08534995799017
"186",8.3479528080348
"187",3.83473927007194
"188",20.6207541504624
"189",5.87774034458782
"190",9.74227138398419
"191",4.47215285785501
"192",3.71573120621378
"193",6.60253329697776
"194",6.64089149834062
"195",10.3331508852465
"196",4.13715160391712
"197",4.41545561838853
"198",3.35327783772745
"199",7.20255248954544
"200",9.56766762559652
"201",10.3446202925536
"202",6.17720969513503
"203",4.65883206466656
"204",6.62978674719608
"205",4.60922781432755
"206",4.95916094875451
"207",6.25210224764893
"208",4.30018032169953
"209",16.6329633626032
"210",10.9497740606347
"211",22.9558175954442
"212",11.2530613492254
"213",10.2803123798216
"214",15.4612874799046
"215",19.1899462281319
"216",18.8278642513581
"217",10.0998851251698
"218",8.35177607395534
"219",12.1049872176681
"220",13.4426138976255
"221",9.42443863654138
"222",3.99567228207128
"223",6.63805902392603
"224",14.04382284018
"225",4.15780454919385
"226",5.16017909918287
"227",18.9720769364862
"228",16.945208955874
"229",20.6211806466934
"230",30.9864907818155
"231",24.139868904061
"232",44.5924310867489
"233",19.5432314229776
"234",16.4059924290062
"235",56.0015215863946
"236",13.9027853097406
"237",4.58195672977114
"238",5.3098252911201
"239",3.39933152985139
"240",14.5312045498794
"241",16.8297127167192
"242",6.65367490570579
"243",50.5471506482101
"244",21.4491426877804
"245",43.3167238778428
"246",48.8931696108769
"247",54.2080819444853
"248",40.3067249053211
"249",29.3491092356586
"250",34.8550234644719
"251",39.3105736541356
"252",28.1559945729104
"253",23.2579410266107
"254",33.0609082669151
"255",58.2960933918668
"256",18.4042915383736
"257",21.9743485558609
"258",35.160184087698
"259",32.1281974614863
"260",56.6368411141259
"261",25.4822553660872
"262",16.4033271427183
"263",28.3008273335395
"264",9.64176950282033
"265",11.778205253439
"266",8.14803427608513
"267",31.9733988487823
"268",29.4221150228754
"269",30.7667142026379
"270",34.6688605295538
"271",34.3800770858084
"272",29.4289876048939
"273",12.349834281453
"274",12.9760284564454
"275",18.4630333994083
"276",20.3708517111402
"277",5.43481238076001
"278",5.04711724504637
"279",108.605545087624
"280",12.1553547732684
"281",28.8982088354728
"282",53.4370835404051
"283",98.9544407649761
"284",97.9879468163955
"285",30.1472452012874
"286",37.5397660239672
"287",4.92724095589694
"288",17.6430379668229
"289",25.7325830857341
"290",19.259503575802
"291",24.0935023838208
"292",28.3815660040942
"293",23.5102227041785
"294",7.26950378093412
"295",10.4046766290087
"296",9.58335081406794
"297",4.41226675748336
"298",7.53877374135491
"299",3.51257110196157
"300",17.348479718156
"301",11.0626910164775
"302",12.4266861751079
"303",49.2920680469953
"304",34.9122482803486
"305",12.4084491741393
"306",44.7021638378682
"307",21.0231134439258
"308",38.3957587401222
"309",8.95178814197096
"310",8.16492838799391
"311",3.27006927150306
"312",14.7706187840304
"313",10.038781737572
"314",4.78913497998814
"315",5.87328080537919
"316",4.27242771779636
"317",6.73527129768756
"318",14.2322333140714
"319",10.6214794439046
"320",9.69155342934644
"321",23.9178388286581
"322",11.1768071499504
"323",6.18041008723559
"324",5.42939311470522
"325",18.6703573212465
"326",13.9341096643909
"327",17.0815743719613
"328",24.2922276465144
"329",24.4386757841888
"330",35.670929925155
"331",9.263757747834
"332",187.88608944153
"333",24.0410877854402
"334",10.9432312291011
"335",21.9506784097827
"336",18.4619966865663
"337",31.2920830062866
"338",4.30918912590276
"339",71.2466036568211
"340",68.2681048685111
"341",64.6898709850533
"342",27.297930458856
"343",40.4346365073619
"344",53.2063831725547
"345",58.6432068869398
"346",35.9790347975564
"347",20.7897882735203
"348",19.0806954885659
"349",16.4010736792835
"350",15.7046118169568
"351",8.37088223819361
