"","c.16.197079548811..6.05887823038569..21.7314299447982..21.824947303351..","c.4.59925109024842..4.45380134159223..21.7314299447982..21.824947303351..","c.3.87984970199389..4.89760790926602..21.7314299447982..21.6875812320581..","c.8.24120210325122..6.23607953705838..21.7393059840157..21.824947303351..","c.12.326372306926..6.07871390845506..18.3027489222298..20.4266960144581..","c.15.7210238143722..8.82306257891694..21.7314299447982..22.3615876141941..","c.11.1166208611038..5.09152742943148..21.7314299447982..21.824947303351.."
"1",16.197079548811,4.59925109024842,3.87984970199389,8.24120210325122,12.326372306926,15.7210238143722,11.1166208611038
"2",6.05887823038569,4.45380134159223,4.89760790926602,6.23607953705838,6.07871390845506,8.82306257891694,5.09152742943148
"3",21.7314299447982,21.7314299447982,21.7314299447982,21.7393059840157,18.3027489222298,21.7314299447982,21.7314299447982
"4",21.824947303351,21.824947303351,21.6875812320581,21.824947303351,20.4266960144581,22.3615876141941,21.824947303351
"5",4.24920388041831,4.24920388041831,4.24920388041831,4.24920388041831,4.24920388041831,4.24920388041831,4.24920388041831
"6",5.298184242834,5.298184242834,5.298184242834,5.298184242834,5.298184242834,5.298184242834,5.298184242834
"7",4.45681646855025,4.45681646855025,4.45681646855025,4.45681646855025,4.45681646855025,4.45681646855025,4.45681646855025
"8",19.5153806409819,19.5153806409819,19.5153806409819,19.5153806409819,19.5153806409819,19.5153806409819,19.5153806409819
"9",10.4123606772365,9.99818034231622,10.2132520694713,10.4012708094173,10.0687891802377,9.99818034231622,10.3178289784119
"10",16.3311341685288,16.9356166254855,16.8261384944533,17.1894348747887,17.8334643053958,16.1724752518223,18.3055637099327
"11",11.6920656960048,11.6920656960048,12.0738805851852,12.7608776840406,12.0001647849147,11.6920656939462,14.6622196317816
"12",7.18343150118112,7.53955962510669,8.38883698793136,8.07326505455843,7.68727094979154,7.16580048495885,7.43387625309913
"13",2.81616914542478,2.81616914542478,2.81616914542478,2.81616914542478,4.69450449928295,4.79481566025228,4.0154533366974
"14",20.8367996203264,15.377474100095,16.9943078614488,17.6090661602003,10.9347221965727,14.920186560276,13.4052893166243
"15",23.8729909481954,19.558345420874,17.6498108680784,18.5163965862899,19.4585449280924,15.5247846384889,16.2897540211859
"16",9.63114523486591,11.9884561781745,15.1151367303628,11.9884561781745,13.605366135858,13.448713070161,14.6692307963106
"17",4.41940883209887,4.53236252495824,4.386192444735,4.03161630064992,3.64974005907596,4.41940883209887,4.5165873535684
"18",5.79237484096632,5.79483960413396,5.79237484096632,5.79237484096632,5.14143438708482,5.79237484096632,8.70857005225346
"19",8.38828730175238,8.21107168204916,8.21107168204916,8.21107168204916,8.21107168204916,9.77144642510832,10.8953566490417
"20",4.02645294388216,12.6265592977296,8.75261115589742,8.2892365116786,3.5806687197557,4.39635573560236,8.05405247961203
"21",4.05182112600966,4.34729461764568,4.15891319974149,6.25133353909906,23.1390113852865,15.5182516752811,15.503853235404
"22",6.13126303420166,6.13126303420166,5.98856493555424,5.83115808613044,6.13126303420166,5.08370405972961,4.62129315274745
"23",6.13992121372337,6.13992121372337,6.13992121372337,6.13992121372337,6.13992121372337,6.2170315123738,6.13992121372337
"24",14.6981791543525,6.6729799779148,9.64021169131305,15.7410780401328,11.0312488505491,7.25101687464342,6.93953496407126
"25",3.28199505860774,2.48553644505767,3.25689684704982,8.52975768657895,3.104369045335,2.48553656608792,3.11307670055417
"26",20.1760902082408,20.2518599857368,20.025173372637,19.0816960340611,16.4921605815205,20.7170573598287,20.9381698923883
"27",9.14565694718474,8.94273854397276,7.75611633810717,7.75611633810718,7.75611633810717,8.45461219411551,8.54275223356761
"28",6.96816350207996,5.45985967949852,4.71395111963524,4.71395111963524,4.71395111963525,5.60846294537801,5.89348058386405
"29",36.5534972987422,28.4408296665776,28.1834303727518,28.1834303727518,27.766554418349,28.1834303727518,28.1834303727518
"30",35.079192824975,35.079192824975,35.5732461806004,35.079192824975,35.1706965657801,35.2820838561412,35.079192824975
"31",37.4679642570539,38.2521723288809,40.2475024606248,42.0787938204842,45.4038310688294,43.243374871254,39.6628181744802
"32",54.5258712566584,54.5258712566584,54.5965640118204,54.5258712566584,54.5258712566584,54.5258712566584,54.5258712566584
"33",38.5955112796006,37.279466529177,40.1112543092718,38.5307045549937,31.9475610630298,37.878918103448,36.9196577785788
"34",69.1443499517073,69.1443499517073,69.1443499517073,69.1443499517073,69.1443499517073,69.1443499517073,69.1443499517073
"35",58.7221191569439,58.932650612116,59.9773790146572,59.9773790146572,59.9773790146572,59.4341142486966,58.7145590091842
"36",54.7186183648984,53.321808977643,52.8201046830908,54.9063362459723,62.3129231641314,54.0500215127465,52.7101387907553
"37",12.5654443652822,12.5654443652822,12.5654443652822,12.5654443652822,12.5654443652822,12.5654443652822,12.5654443652822
"38",42.9900775579642,43.0516734871392,42.9900775579642,43.7742193902769,42.9900775579642,42.9900775579642,42.9900775579642
"39",43.6522505053491,43.6522505053491,43.6522505053491,43.6522505053491,42.709459472912,43.6522505053491,43.6522505053491
"40",40.8142954689405,41.684548695426,41.684548695426,40.4484327364861,41.684548695426,41.684548695426,41.684548695426
"41",16.8257089602271,16.5120751648225,28.8782395817508,27.7551652305882,28.386526093929,27.7616149413759,29.2131106409971
"42",17.5525900819143,16.4367957843556,18.8176013172313,21.0732617932937,20.4837855108153,19.4815734479281,19.3861360718585
"43",25.0548803395048,26.4258712540156,35.2478781271078,32.9725675632144,36.7537360288905,31.0612676429201,34.8952813964214
