"","c.17.5702381421288..5.73627707069497..5.42270031060776..30.848961163831.."
"1",17.5702381421288
"2",5.73627707069497
"3",5.42270031060776
"4",30.848961163831
"5",14.7429852154623
"6",41.6175809314701
"7",16.7361637551676
"8",15.8026612174497
"9",5.47118051047934
"10",5.86341819617049
"11",9.22382647245229
"12",10.6348232402405
"13",11.5797067505609
"14",5.19741894620987
"15",8.14277907305901
"16",9.42990718254087
"17",16.8059611396445
"18",7.55339871691822
"19",5.02625643352514
"20",57.5934198888674
"21",28.5264015610565
"22",38.0279698246438
"23",73.0136666795004
"24",49.7825726733916
"25",34.7663602636148
"26",71.0873212095759
"27",46.9015592639254
"28",52.1897231551862
"29",46.4055136442219
"30",5.18910489569128
"31",33.013116891323
"32",30.6157421408769
"33",30.5546351578875
"34",14.8563859324726
"35",15.8469711862908
"36",28.850783629591
"37",9.96260355096724
"38",50.6380569404214
"39",25.6168888939418
"40",39.2384451094993
"41",31.2350964485837
"42",25.0996385366572
"43",38.7587560743269
"44",16.013765879259
"45",20.8759703241976
"46",26.4034190491837
"47",30.4427219929397
"48",19.966334139356
"49",13.2135672576904
"50",19.28495952389
"51",20.0575672729659
"52",8.62455889200741
"53",39.0014289143199
"54",14.345014417915
"55",14.4603259095401
"56",17.4808388493701
"57",17.5110539753101
"58",18.479126951462
"59",4.56275351662929
"60",16.7990802495798
"61",43.4769685867627
"62",20.2628366011711
"63",33.8222279766008
"64",25.9735135690506
"65",34.9410072317948
"66",32.5043042688792
"67",36.4586875363054
"68",28.1750178755457
"69",20.7297230133625
"70",16.1693887638497
"71",5.17814446422768
"72",3.72284848593698
"73",10.4896043695856
"74",5.6815494446798
"75",22.4606572296546
"76",13.9106492315002
"77",6.36837289759158
"78",21.2230732193968
"79",24.6895802705492
"80",15.7904938444163
"81",6.41012045472071
"82",11.3101640560098
"83",9.55227863820377
"84",6.15593967098815
"85",5.85312090454279
"86",3.01452924709897
"87",5.48216606019045
"88",4.74952185491126
"89",3.30449198480281
"90",2.55881826064851
"91",3.48400221063863
"92",46.4247576081447
"93",8.75800275744465
"94",6.23213358548057
"95",5.93251511818211
"96",14.9135548080891
"97",5.3723154244531
"98",11.265797849478
"99",30.8430096886389
"100",21.1010823993041
"101",4.38541969789759
"102",14.2446715798486
"103",14.7293463498846
"104",44.0016575643498
"105",43.9178090964358
"106",45.6233858512019
"107",43.824545237477
"108",4.82971956952534
"109",8.09613167463891
"110",4.61790161330625
"111",3.58592902546183
"112",10.6069643928799
"113",8.82653674394846
"114",14.6333236413667
"115",2.1711984643502
"116",17.7032628720865
"117",8.36718368645979
"118",7.24992557272238
"119",4.30452630386521
"120",6.25518573119257
"121",16.0532028321362
"122",19.3388779662804
"123",22.7495434883493
"124",25.2097015105067
"125",5.34288067887535
"126",8.29148446602093
"127",5.73070225278383
"128",10.6859726345844
"129",7.34515468437152
"130",8.45756192451343
"131",10.4143015618536
"132",6.21245172528869
"133",12.4144264817792
"134",4.13459078303429
"135",7.76745667474416
"136",7.20197557999609
"137",3.3667959200737
"138",3.5613246411905
"139",17.2502440691886
"140",18.1445123777726
"141",19.9329726248715
"142",13.8628355645869
"143",14.7123818442834
"144",4.64909305220558
"145",5.03829571122074
"146",4.78100310253956
"147",5.38790433506181
"148",12.2113423568821
"149",7.11566404902231
"150",7.21476170421873
"151",6.77466334677646
"152",6.68063328343305
"153",5.51128576544646
"154",36.3009425037698
"155",14.9894889658162
"156",35.7289059218926
"157",11.1544930384243
"158",4.02409889739735
"159",4.41710044377927
"160",9.44545218936623
"161",9.27095596833089
"162",2.84198068581921
"163",12.9653244689012
"164",7.05345830960556
"165",7.11356805705752
"166",5.28216345806013
"167",9.07454325436644
"168",2.65401763823666
"169",8.68760431050797
"170",11.8922452760514
"171",5.07288780643068
"172",3.45989852988378
"173",15.0506415586308
"174",3.24959699212438
"175",3.09209994270254
"176",8.29056132466984
"177",4.58900681284289
"178",5.3452076181446
"179",10.1353643081008
"180",7.64949025053411
"181",8.34141614301612
"182",9.39145521244024
"183",21.1383937247184
"184",17.1117788990805
"185",21.0341973709766
"186",6.29945955818404
"187",9.87090126721702
"188",7.60883483280697
"189",6.54092745207252
"190",6.72654550152373
"191",3.95770454092988
"192",14.6604025804526
"193",6.06434027137578
"194",8.69599121092313
"195",6.40642757956592
"196",11.0081715856791
"197",22.3783871992717
"198",18.3124647422377
"199",18.1820313957027
"200",8.45560955419421
"201",5.96562061521947
"202",19.955405226952
"203",7.86846586911262
"204",12.2042874797988
"205",7.33154114468845
"206",5.27207549477538
"207",3.61076632997901
"208",6.56662789795903
"209",10.5313575512249
"210",5.39542336788825
"211",6.72297095264689
"212",6.64238585737967
"213",7.3289367851246
"214",13.0691147216864
"215",6.92726414864663
"216",4.2395057950884
"217",2.69212217528429
"218",4.62405232513378
"219",5.16716458724401
"220",16.7551962446268
"221",17.6453262722527
"222",23.7232571348866
"223",32.949208043519
"224",20.2756429601197
"225",7.44480210691834
"226",10.0747054228756
"227",5.75707048477252
"228",10.8544596640853
"229",7.03823902317626
"230",6.3563545421947
"231",11.3793183729707
"232",7.45939880839131
"233",8.82335880922309
"234",11.8278667171364
"235",7.87932377271959
"236",5.4602717733887
"237",4.85672233761777
"238",20.2428395101232
"239",20.879959118537
"240",16.3841148999429
"241",24.0578159287817
"242",21.2816542223614
"243",33.1278173702889
"244",5.26632226683568
"245",9.65750446771103
"246",2.42748241211455
"247",7.96300611148789
"248",15.3939877551881
"249",7.70149265414609
"250",16.7076238198211
"251",3.44302998832783
"252",4.62585734283152
"253",16.7852658761011
"254",12.2076814318614
"255",5.39146360987602
"256",101.444526908101
"257",14.8692617768456
"258",16.5367906710733
"259",22.6565297737362
"260",11.9461960128425
"261",14.8169599056216
