"","c.8.73999471287155..21.1888983197242..4.42118020402548..4.41109840643548.."
"1",8.73999471287155
"2",21.1888983197242
"3",4.42118020402548
"4",4.41109840643548
"5",4.65736800768415
"6",21.030687568587
"7",11.5377016880908
"8",15.0415347106373
"9",10.6584646437397
"10",19.3755061363234
"11",17.6533712317768
"12",12.1731438848792
"13",9.20760292408877
"14",15.5826747475042
"15",5.3482486365635
"16",8.15898899402242
"17",6.28631834795711
"18",3.92829721107015
"19",6.47626291642276
"20",6.44596769800529
"21",5.84873471502034
"22",24.5409814501273
"23",20.739936245507
"24",9.48657354248783
"25",5.93309592783811
"26",27.748589462046
"27",35.4908872539681
"28",51.1293618305343
"29",53.7745646453067
"30",39.3363072905583
"31",70.0363271072326
"32",56.1003097206498
"33",48.6648111206259
"34",39.5663844877267
"35",42.2386405530341
"36",42.631833104879
"37",17.2692694386335
"38",22.447954081721
"39",31.2151894370949
"40",19.0433068381634
"41",70.2162013281235
"42",37.1014670736059
"43",58.9177847658481
"44",43.281883330136
"45",31.0825505816968
"46",56.9740281602443
"47",19.3728979535953
"48",25.5415940023107
"49",35.3182328995002
"50",44.0533366436976
"51",29.8991500833839
"52",28.6737646807118
"53",21.9283786010958
"54",14.3835607843815
"55",55.4575567308267
"56",23.3452770317738
"57",27.7537409333753
"58",18.2887964013778
"59",5.2600830835527
"60",26.8276926733864
"61",30.4462886342008
"62",4.57177940593604
"63",24.6222220604013
"64",74.1570589487542
"65",28.6942081914605
"66",65.8400813009133
"67",35.4089642438634
"68",61.1283776552816
"69",52.8466803412995
"70",37.7342865126976
"71",61.9084497302593
"72",34.2724060877365
"73",30.6249508031441
"74",32.3870237275717
"75",23.0330893211471
"76",28.4083049793066
"77",24.2995671026706
"78",29.5033885713287
"79",9.17864486809621
"80",10.5187572694716
"81",3.44087269642327
"82",9.34870283626999
"83",12.5280943495613
"84",3.70388758901171
"85",5.16823907382317
"86",21.4056729603172
"87",25.0868692634616
"88",26.1422667887482
"89",14.2277267738106
"90",18.1958524570154
"91",4.31456318795049
"92",25.68906186996
"93",8.90876600501298
"94",5.01783928755139
"95",7.57730506051946
"96",4.75615130921242
"97",9.5517808607277
"98",8.1604420058223
"99",4.5681501784641
"100",20.9192789876623
"101",16.6181047628644
"102",4.37866539832196
"103",6.61958375994403
"104",17.644558863008
"105",6.5144892997277
"106",6.28928858624498
"107",17.1586799282013
"108",35.0980474193755
"109",39.2648975313886
"110",33.5415298087173
"111",33.6635962420848
"112",34.1707778147138
"113",8.36335907948501
"114",5.70409764912603
"115",5.40088205419409
"116",11.9704262767404
"117",17.1481841246703
"118",19.5040225889041
"119",2.8848712121113
"120",5.07394493332654
"121",3.66094317371673
"122",4.32534717005045
"123",4.42526946585511
"124",10.7559783718418
"125",12.5302021276122
"126",5.3378618005659
"127",16.1010404248562
"128",8.15247201181375
"129",7.30261687521562
"130",5.72394698042647
"131",20.5567447573881
"132",16.6764175116711
"133",16.2734473155574
"134",8.65515135585689
"135",8.24615961480339
"136",5.51336599022324
"137",5.44056393650846
"138",5.76768960657462
"139",12.7348443597572
"140",5.56300989632307
"141",8.97897333971951
"142",11.5035188118802
"143",8.91672845721347
"144",6.37138227095291
"145",12.5277028851602
"146",10.020002886114
"147",5.34820569733536
"148",11.5926526905426
"149",12.4828315134858
"150",12.5684518148507
"151",12.9238356965883
"152",14.3728775761343
"153",2.36293018349343
"154",10.668391668816
"155",9.35892582731307
"156",16.9908400597924
"157",5.26028234928733
"158",10.5985445332847
"159",15.6108011396496
"160",13.5608377523632
"161",3.57708927193561
"162",6.31886559468886
"163",27.9104995417421
"164",12.9209057462611
"165",43.1004784930214
"166",16.3781369266124
"167",12.0073963422722
"168",4.58490973942784
"169",8.79007610122687
"170",6.63736337250715
"171",5.0392881415428
"172",14.625325948405
"173",33.8884710560124
"174",7.77498336599167
"175",8.60557256413887
"176",6.40285406059888
"177",2.6135991710845
"178",8.60041285948526
"179",3.10329576308537
"180",3.89141030574447
"181",4.90746357604567
"182",5.26185389729519
"183",3.61256103402294
"184",4.67248845716015
"185",6.76689357960568
"186",10.919786017808
"187",6.81555355783138
"188",6.71551178952902
"189",17.8507400504331
"190",17.338054553451
"191",20.0713506839825
"192",9.2954533196024
"193",6.11143165289943
"194",6.0548777649212
"195",7.00665268832519
"196",7.66002753312088
"197",9.65558041159269
"198",11.5992567984815
"199",7.53596483951388
"200",6.73925183613867
"201",8.29422100813393
"202",7.1989554769734
"203",15.3983009193691
"204",18.8802537978869
"205",9.04974226295237
"206",23.8592154276238
"207",26.0696404212311
"208",9.15354463719499
"209",9.55725535315583
"210",3.65724548112962
"211",5.72854727024754
"212",6.84673153146124
"213",9.88742814512299
"214",7.37421196160159
"215",6.65310074072787
"216",4.388375230521
"217",13.6178195510131
"218",5.38599354567759
"219",3.23882616451548
"220",6.0094799425983
"221",10.3007655459116
"222",3.76717899848487
"223",3.55333287139143
"224",14.3247351824327
"225",16.6292936876523
"226",18.6849150002545
"227",16.4185665022454
"228",17.7907309529746
"229",5.30024505240174
"230",4.48336690929671
"231",7.82679014913513
"232",8.62824466669553
"233",7.60269097253823
"234",6.20142371529458
"235",4.09890015851738
"236",3.14876380160722
"237",12.2140193062731
"238",7.53441025776836
"239",5.3237767432271
"240",12.2880962752383
"241",6.43325297201855
"242",7.52282910742549
"243",7.66628666125827
"244",4.16280912205196
"245",5.42152580605259
"246",6.51776894095819
"247",8.56156909039646
"248",2.98843593320726
"249",3.09138812054512
"250",8.63081066344985
"251",5.46643405159256
"252",7.51814719099745
"253",8.41105240957103
"254",10.3314287745737
"255",9.69350515299457
"256",9.23345788145882
"257",15.6168658144456
"258",7.91683270178004
"259",14.4897786550578
"260",2.9642202434648
"261",4.41585717458323
"262",4.26598343436185
"263",7.17938031250188
"264",10.2854036845657
"265",13.1697584244093
"266",23.0347197535452
"267",5.00692595580631
"268",17.0674921079955
"269",7.55160450114673
"270",5.54172548040227
"271",7.68000436681727
"272",3.27217555781741
"273",4.91307527975065
"274",5.72306480856541
"275",10.8985374050752
"276",6.4968383541625
"277",3.06691487454535
"278",3.70444138817647
"279",2.88713721945305
"280",3.35532031203999
"281",38.5878888281384
"282",8.28405438296279
"283",3.47053246967289
"284",2.62009075154671
"285",3.82056249947131
"286",12.7653088695636
"287",9.01235960205959
"288",8.5883276281928
"289",12.6438506831599
"290",23.4563083199592
"291",10.8263420223495
"292",96.3892623724896
"293",14.9831101720744
"294",13.8124178753068
"295",8.18208369946408
"296",25.4746643479779
"297",16.0218458784579
"298",13.854365108466
"299",5.01390827867383
"300",6.76548391529769
"301",16.6905370009212
"302",20.085348623713
"303",6.04655375943635
