"","c.28.1697848110055..17.4631160562841..6.79855481680088..5.15598096959528.."
"1",28.1697848110055
"2",17.4631160562841
"3",6.79855481680088
"4",5.15598096959528
"5",3.27844103708723
"6",26.8855739671175
"7",13.8207164422378
"8",26.277708690698
"9",13.0864283668129
"10",10.1209782256654
"11",1.91413975315732
"12",3.9370827742619
"13",5.1052030142681
"14",8.7892210523773
"15",13.7032796267899
"16",5.61577448270915
"17",5.00732245600973
"18",6.15274760069092
"19",8.80874190767646
"20",7.19033960164953
"21",4.2878518644579
"22",4.36192347620681
"23",5.09161814916495
"24",6.46227581624934
"25",5.20361082177719
"26",8.15721279125189
"27",9.52676324428102
"28",22.3813475501787
"29",23.4729332590116
"30",32.4047846520352
"31",23.1337571201036
"32",29.3612258600656
"33",21.4621021363346
"34",17.4696282909753
"35",9.53062700584005
"36",5.98694759745426
"37",58.0165537589486
"38",29.2574072802203
"39",37.6059082738204
"40",75.3069140159586
"41",51.9436804019346
"42",29.6772417452672
"43",68.6113380946381
"44",45.2570445882806
"45",58.189458807493
"46",58.6723904086969
"47",21.7402723954643
"48",18.9024599052175
"49",5.93980988397328
"50",7.14222747742244
"51",37.7955415003013
"52",41.4839555859685
"53",39.9245313077199
"54",37.7386196878601
"55",19.6922197812515
"56",18.9944549591165
"57",27.9220848881669
"58",18.2236895104072
"59",17.3250545001956
"60",48.2001204157076
"61",22.8305776568642
"62",37.4917468703027
"63",34.8861634319539
"64",23.512615946883
"65",43.0545751006225
"66",18.9010716425571
"67",24.4728170752942
"68",26.641652482734
"69",20.2704486411905
"70",13.3824044629889
"71",22.0436983488007
"72",19.5478168131649
"73",15.8746792354898
"74",38.7506799471105
"75",15.8257705751408
"76",14.3893965050231
"77",33.3938815725838
"78",47.5240984536758
"79",30.0109412871656
"80",47.3281609832534
"81",34.3077426222332
"82",38.2665598705826
"83",41.5620967306973
"84",35.2044583218468
"85",32.5330646034786
"86",33.8082443074808
"87",21.8635750160135
"88",4.40426413291473
"89",4.02835780146689
"90",13.3909833069326
"91",5.27844106249021
"92",10.1118466415897
"93",3.93874734112953
"94",3.38260764949752
"95",4.98656751466324
"96",13.5821370021379
"97",12.2133589449996
"98",5.85168262979649
"99",19.8662776058297
"100",22.4825628634071
"101",19.0824906811668
"102",4.14004392114717
"103",23.6763314760537
"104",6.53450261305882
"105",7.70107682794592
"106",7.97831076801403
"107",3.75525890246683
"108",54.5564777268499
"109",7.70316686354223
"110",11.6340402169503
"111",15.1265837298917
"112",15.321514926382
"113",5.47427646569951
"114",19.9191300201801
"115",43.7683719706133
"116",52.7324361111766
"117",65.412079823958
"118",42.8848233044524
"119",45.9804096579115
"120",51.8364391198409
"121",44.4826312326543
"122",46.7357262211321
"123",4.78205110709924
"124",2.48447975211844
"125",7.35274719124831
"126",5.77696859450284
"127",5.92293652556537
"128",10.490907731151
"129",14.4462510151138
"130",37.9501582305896
"131",34.5411698888578
"132",18.2356496927804
"133",25.7611132836429
"134",39.6822702996114
"135",23.3315348638079
"136",11.6955915837947
"137",23.4769799146111
"138",22.2513998474639
"139",40.8964277679936
"140",17.346952100856
"141",23.3993541191819
"142",24.9689597268241
"143",27.1000383610641
"144",38.1991428268755
"145",22.0102654210109
"146",25.7538863217432
"147",21.7888927596822
"148",20.5460995487702
"149",36.3004056010744
"150",97.6182606430001
"151",108.003536823371
"152",150.245882375334
"153",140.700600283556
"154",82.8809581982733
"155",44.5706309656454
"156",31.5211929201781
"157",70.8043585632776
"158",100.27613469694
"159",138.482148117648
"160",85.5950139973872
"161",30.3223301989765
"162",76.8524442786255
"163",29.7032640090272
"164",14.6323817768048
"165",12.9970906943131
"166",13.8797354445405
"167",10.8370558923994
"168",12.5172498305768
"169",11.6143715670759
"170",17.8870285411348
"171",12.3371404750741
"172",5.54587006434393
"173",6.81896073162979
"174",10.031161604674
"175",2.35098602058058
"176",14.3381408074298
"177",15.5789281359313
"178",10.4432175475303
"179",13.3159141493109
"180",5.92162109495815
"181",6.58305748052422
"182",3.82169829376046
"183",14.5029866343735
"184",17.366460834811
"185",4.60796258121217
"186",5.80122001568532
"187",7.26525294403923
"188",4.75810180721612
"189",13.5433377103865
"190",5.71553003517055
"191",9.68581912815751
"192",1.49197044884177
"193",5.72476153810912
"194",131.033774965696
"195",8.13643218940944
"196",10.5351469360905
"197",6.16699211565345
"198",4.29942714237677
"199",20.5028869196552
"200",17.3831900560855
"201",10.9220405855277
"202",9.89784749339799
"203",7.32678122227246
"204",4.15092877666767
"205",3.9768104001082
"206",4.16940182081502
"207",11.0436556737533
"208",4.28348988104862
"209",17.9036377085491
"210",10.5966216177677
"211",23.471261733393
"212",12.2135322831348
"213",9.67690097705664
"214",16.8941397349749
"215",20.32916079902
"216",18.2183403140345
"217",11.7537678264076
"218",8.83863920432933
"219",16.0852598813545
"220",14.3738398149301
"221",9.31225954076874
"222",16.6652436521098
"223",4.31152817761462
"224",5.58791880438248
"225",7.89446707350386
"226",5.97032776839698
"227",7.7977840772849
"228",15.5111139790986
"229",18.8889822220773
"230",26.5828376256294
"231",36.8627922126625
"232",18.8869176407413
"233",16.8847417621823
"234",14.0529050102012
"235",4.29128560442474
"236",5.44801830210619
"237",2.82471198611768
"238",13.5576038869434
"239",2.15119458842053
"240",7.08000513887114
"241",132.912307719847
"242",28.4527217713709
"243",54.5778314097709
"244",98.5764652199873
"245",73.1524882781799
"246",68.115542270492
"247",37.8519604827618
"248",37.2533826440432
"249",77.9697820463178
"250",37.1198802036658
"251",29.4119719976796
"252",45.706622382267
"253",85.8079843780053
