"","c.21.6635486433014..18.4619069011838..9.21528904491531..5.93239784252873.."
"1",21.6635486433014
"2",18.4619069011838
"3",9.21528904491531
"4",5.93239784252873
"5",28.9471584660576
"6",13.7953202015226
"7",27.6823236003853
"8",12.2820644408083
"9",9.89332343546081
"10",11.7501858577277
"11",10.2329017377311
"12",13.8640080027891
"13",6.67741245052185
"14",6.71341216105734
"15",6.38452076040491
"16",5.23722971906169
"17",6.97553230260184
"18",19.6927372607527
"19",3.43281499046225
"20",26.7264629075887
"21",5.74835687923871
"22",18.3806729090196
"23",32.0806996487213
"24",28.1691310079862
"25",31.1846770979614
"26",40.3603481397225
"27",42.3431219043194
"28",31.2335592809584
"29",25.489982038295
"30",25.4815148568481
"31",17.7985189229361
"32",8.16339590183107
"33",6.9237814569728
"34",55.6735109841015
"35",28.0194779982605
"36",39.0655073950826
"37",72.2770262800529
"38",53.1816864316011
"39",28.2396824721964
"40",67.3145213547175
"41",41.034902045587
"42",59.6569603274097
"43",40.9924247749228
"44",17.5729493370278
"45",5.70844850262842
"46",38.6034821794764
"47",44.6115189981052
"48",39.3449916162355
"49",37.7573014072903
"50",25.0100645444021
"51",32.4622087370734
"52",33.1610985786799
"53",31.841166172195
"54",30.4907994539001
"55",109.472996262395
"56",61.967813137173
"57",66.068499855067
"58",67.5892546653481
"59",57.8049315770934
"60",57.2856875814008
"61",48.2162795774378
"62",58.5772252574135
"63",90.0955126025368
"64",55.8154058993396
"65",36.8089178902532
"66",50.3124536737682
"67",48.6088066389476
"68",43.3370541295846
"69",83.814170529181
"70",33.4457562040069
"71",31.3728794986419
"72",80.180722599772
"73",44.5883346758525
"74",93.5467688530083
"75",60.0363555058565
"76",103.65820881148
"77",61.8344628485271
"78",85.5422870350104
"79",75.3129617087765
"80",97.2258317487701
"81",52.2589653999661
"82",65.5339630225561
"83",41.2472858303161
"84",4.39436568897329
"85",12.3182740070895
"86",6.16044724536505
"87",9.27655224732703
"88",5.27241547627823
"89",3.7701055268241
"90",5.82256614274136
"91",12.6229503785659
"92",15.7100192591041
"93",5.65529928394244
"94",21.1028802810112
"95",18.7588414214703
"96",19.9800772709506
"97",4.36011665400364
"98",35.1471432748083
"99",5.97663941077392
"100",8.28838629113077
"101",11.4754082662493
"102",4.26635243035746
"103",3.73210297034216
"104",56.7525577070042
"105",9.16015995875402
"106",11.2317316714558
"107",21.7134960115886
"108",30.0805320893296
"109",4.35380370937136
"110",16.3403632581199
"111",41.548990168444
"112",42.5908465139665
"113",41.9501168835257
"114",21.5027748392181
"115",44.7723220929891
"116",47.3180320113814
"117",43.4744595899879
"118",45.8568770755967
"119",3.94920999707162
"120",4.45502764588317
"121",8.94703885236729
"122",7.27981148173755
"123",6.05329988134102
"124",10.9375846373447
"125",4.83339804964937
"126",30.7654505903517
"127",34.0238149815215
"128",16.0839082672397
"129",27.3030406758346
"130",36.2721726532722
"131",24.0590538467115
"132",13.3275082209663
"133",25.06981990658
"134",20.848069037112
"135",37.3606317183595
"136",13.5514127109442
"137",21.1137478179529
"138",11.9627956095693
"139",23.5341282953599
"140",27.4183190458893
"141",37.0865422004218
"142",22.3853337716727
"143",27.6592565517845
"144",21.9787242734439
"145",19.967206045274
"146",32.9253759691976
"147",89.5166198722934
"148",116.318912170346
"149",142.841600697329
"150",138.773687120128
"151",66.8161488587383
"152",60.9502635235955
"153",29.6783010084139
"154",81.7556254891326
"155",107.197729117414
"156",137.455022031083
"157",89.4108455625079
"158",29.6529029103752
"159",66.9313354654364
"160",19.5814517054809
"161",13.3047226772823
"162",11.5170468951982
"163",16.5116557123303
"164",8.83191653089557
"165",11.7825345345728
"166",9.20727112052957
"167",17.4997932404346
"168",16.5883924297246
"169",8.30965041762154
"170",4.19961569596549
"171",27.1250859824932
"172",5.54155200168857
"173",11.0808639552513
"174",11.0161376378863
"175",13.6857954963545
"176",3.95723272200981
"177",5.5637238111072
"178",3.95509942652995
"179",13.9133734934446
"180",10.8850680862155
"181",4.49716749062176
"182",5.33942500096756
"183",7.52891102652994
"184",4.9489837878636
"185",9.70283686593127
"186",5.39975380497696
"187",8.10511720878589
"188",4.91938825383908
"189",3.76125982382463
"190",4.83404072063847
"191",4.35480089035321
"192",7.51424922302918
"193",8.9398194800245
"194",5.10445365349191
"195",7.05991739574167
"196",4.24435221899702
"197",3.54818114571038
"198",47.2647921224109
"199",4.06615077798839
"200",17.1486035761038
"201",10.7428162242993
"202",23.2183825065977
"203",12.1193908308573
"204",9.1217211734146
"205",17.8721489501936
"206",20.0568193355963
"207",17.2922554435864
"208",12.4736473088656
"209",9.44293081944059
"210",9.60809780359866
"211",14.263442417641
"212",9.08838654889505
"213",9.94756555425978
"214",6.99909338692175
"215",7.39473964755517
"216",6.48086553115062
"217",8.40350698379898
"218",14.7717774631355
"219",58.0523784452819
"220",26.5708697704401
"221",22.3273916969587
"222",19.9175989706343
"223",4.30881672878475
"224",5.5996778524279
"225",4.00414676162394
"226",6.33188039732032
"227",15.5127658023146
"228",7.38403998374717
"229",10.0589990642112
"230",7.87969074228131
"231",10.7721805401654
"232",19.152470646971
"233",14.8777561935668
"234",10.530144422298
"235",9.62209144278522
"236",10.23208872558
"237",10.7480647300188
"238",8.95465659919609
"239",6.02893117891081
"240",12.4774585131221
"241",13.7445615702214
"242",5.29490887515128
"243",7.55146072614008
"244",11.185958849451
"245",12.1887089904378
"246",19.3253802638365
"247",5.11731504012216
"248",4.27368645433116
"249",11.9715143400017
"250",13.093739760284
"251",19.5846690477094
"252",10.1545593484378
"253",9.43325240863287
"254",11.2315593015128
"255",10.469788649511
"256",14.0830243819588
"257",8.2339961144633
"258",5.24447494100858
"259",6.011161685909
"260",7.53922514132696
"261",9.64160613786905
"262",6.42741357190474
"263",5.30632290440282
"264",6.03568431621595
"265",6.86174265288108
"266",14.3774688129222
"267",6.03310907090447
"268",121.568745914105
"269",11.5911794119971
"270",33.0379269090476
"271",63.0943474963889
"272",112.588393347243
"273",108.614390468315
"274",33.8747296409222
"275",44.9614917323661
"276",16.5450127066223
"277",15.480122336784
"278",14.211979045589
"279",19.8510126936739
"280",25.3016102802349
"281",15.0842664874119
"282",9.8648988567836
"283",10.160637541419
"284",8.73578754010003
"285",4.1556354531122
"286",7.80301757471911
"287",26.2486232245139
"288",9.74330044978602
"289",6.8370152585335
"290",23.3689918352189
"291",19.1843638141419
"292",14.7719332372313
"293",9.53344374424961
"294",23.8693858089865
"295",11.5448391548351
"296",8.90716772690926
"297",4.70781779493393
"298",6.66647137695629
"299",4.26220112019405
"300",12.9135189397432
"301",16.610355978213
"302",8.73751927501939
"303",7.45825904647701
"304",10.8812513492043
"305",17.9450348737233
"306",4.66320403648133
"307",4.65920836896449
"308",22.0260744532385
"309",6.99564961940448
"310",13.5050956125897
"311",8.27320208721433
"312",21.4364447525741
"313",11.0538109900718
"314",19.0292651415162
"315",213.975269319741
"316",9.55533118957699
"317",16.7145470664412
"318",9.6411861501738
"319",14.4687116925333
"320",3.61510188248052
"321",30.4247316948594
"322",33.0434871601765
"323",23.6814905774505
"324",17.8708069372559
"325",24.437514827021
"326",24.7520309748544
"327",31.2402928621279
"328",17.6251796104784
"329",14.900012680709
"330",196.061669865549
"331",126.661975448718
"332",100.877490499712
"333",95.7784869478625
"334",72.1249301243351
"335",12.247029723824
"336",15.2692247001702
"337",7.45422266433308
"338",8.30009834434907
"339",105.452483169436
"340",109.192826959358
"341",288.880592475654
"342",16.0378124762478
"343",5.80150582946382
"344",22.7776238268258
"345",32.5425796895665
"346",10.7497805188015
"347",29.3224829599264
"348",18.1380316861857
"349",34.2711172875698
"350",13.22072267772
"351",18.3782727221021
"352",11.0183247730597
"353",16.7808956581679
"354",27.7510537035152
"355",26.929962449512
"356",11.2708727554414
"357",17.7054556815441
"358",28.0464429382904
"359",16.9712290864567
"360",39.5836289016047
"361",7.97591014519239
"362",13.7264184472923
"363",55.5955691898243
"364",89.6062298211881
"365",230.772079653901
"366",171.788668566024
"367",96.9772907852827
"368",218.932349548137
"369",56.9454325171227
"370",210.006391314029
"371",475.183538813956
"372",410.341999192678
"373",169.542301113127
"374",733.198028132533
"375",1025.77964080529
"376",23.1396969197821
"377",1.92828674536929
"378",6.24066934087587
"379",69.373624349384
"380",10.6518203559384
"381",4.5620680558644
"382",14.1225514664521
"383",3.5105307081268
"384",72.3161560518481
"385",4.99310680300232
"386",4.76298632666354
"387",5.68355308894117
"388",4.08331786729707
"389",9.60701417567828
"390",16.2243836261206
"391",6.6130864940273
"392",19.0660528159984
"393",8.22318002673149
"394",12.5916218419124
"395",7.89485437235161
"396",9.13913078346747
"397",9.35596089372468
"398",8.147106809602
"399",12.4810226852615
"400",8.42116192290761
"401",13.0710904085325
"402",14.6302437215622
"403",15.9903101254348
"404",8.05329034916572
"405",5.68692426358619
"406",10.6945421244685
"407",8.69716446344277
"408",15.1965984036228
"409",3.29735731535772
"410",7.60457493969141
"411",5.7474575446026
"412",8.15205999290238
"413",5.39423103149416
"414",7.40267293272416
"415",5.11856716935581
"416",8.35457537463888
"417",19.38327048758
"418",18.0747313182537
"419",16.0140109243749
"420",23.2885245923205
"421",21.4905542909938
"422",18.4632435479345
"423",25.4817422510989
"424",23.3615608222916
"425",21.2936843857995
"426",19.8537670163317
"427",8.29324812525745
"428",6.73321705029388
"429",17.293837439149
"430",9.55341810620648
"431",12.8899853470785
"432",7.83257146600556
"433",22.3546390139261
"434",23.5975943122899
"435",3.51636183554182
"436",3.14262068928389
"437",9.58121904123111
"438",5.97423336263036
"439",57.9255772200671
"440",129.745306901289
"441",120.519555487333
"442",30.3964059723854
"443",481.354065204315
"444",12.1496051911247
"445",145.971130510528
"446",12.2975462906286
"447",126.504672333121
"448",238.597814600171
"449",203.540229513221
"450",15.3399065795875
"451",6.85513470421718
"452",12.9058857744868
"453",11.5912273497567
"454",15.2927052569736
"455",19.7030406002709
"456",12.5751940122192
"457",10.668552785637
"458",5.51215886734023
"459",6.89004823385955
"460",155.747296225169
"461",7.04104323628747
"462",6.38506547073486
"463",12.1463479161631
"464",23.3415606951863
"465",12.7782595171812
"466",9.32995567777805
"467",8.6554212692834
"468",11.9186556086527
"469",11.2352637482424
"470",63.644680891005
"471",9.1588687129105
"472",13.6010160528038
"473",18.222516644918
"474",26.2426591200216
"475",10.2683063014511
"476",4.2751135674615
"477",6.45211374260097
"478",8.55411533668378
"479",17.9009075183614
"480",6.18524379357976
"481",9.39339460453737
"482",20.9450981407561
"483",5.26814987139746
"484",6.85853019123787
"485",7.60516143654619
"486",14.7245499304183
"487",12.6812933776001
"488",7.54219835058857
"489",7.22263709664736
"490",7.83343021557942
"491",7.02938563868467
"492",14.1247437324179
"493",8.4610264388723
"494",29.8894955935874
"495",7.23867225222247
"496",10.0841784852575
"497",5.99788103596089
"498",23.6401695783214
