"","c.3.53364610397991..18.7571305537157..4.4408257168447..5.8034107386208.."
"1",3.53364610397991
"2",18.7571305537157
"3",4.4408257168447
"4",5.8034107386208
"5",24.3435000003967
"6",12.2152616915346
"7",22.2716775806284
"8",16.1586683090177
"9",14.2316730558312
"10",15.3307894625905
"11",8.3119334424639
"12",6.34461223235034
"13",9.59813811966236
"14",7.73818967547152
"15",3.91198078207701
"16",5.78182050367747
"17",7.50766450182894
"18",9.16726084912231
"19",2.2585442690391
"20",7.00692780168611
"21",5.62738390253246
"22",7.07818966838563
"23",18.757479559963
"24",7.40381855165816
"25",4.98144331320134
"26",48.1969929184065
"27",27.0916943310268
"28",36.2968140663755
"29",70.6943754866006
"30",49.6923066598509
"31",36.5316668258246
"32",70.3367156941627
"33",46.0503628757922
"34",57.9057857975667
"35",40.063489945667
"36",5.24299451369051
"37",36.4296019658347
"38",34.7509963967177
"39",33.9899265177604
"40",33.1004760160705
"41",34.3284019511321
"42",42.5880318664417
"43",31.5485341269891
"44",77.8185309246256
"45",61.614975731463
"46",81.4044183517295
"47",53.0270648115755
"48",40.1071560754112
"49",76.1411842959439
"50",38.656936572667
"51",32.8224805372781
"52",53.1288599091058
"53",71.0381105374726
"54",45.4097918909134
"55",64.3665338805034
"56",38.495374570388
"57",38.1733356553913
"58",78.8078572916314
"59",34.5035600631298
"60",35.91948278173
"61",25.9186655902111
"62",69.9869348964965
"63",52.9097254192979
"64",5.27723089759243
"65",47.3074251945448
"66",87.9858317240123
"67",65.6754049656848
"68",88.453182256357
"69",62.4393776395875
"70",73.9149864808802
"71",62.0585798341041
"72",56.5650272204348
"73",51.9739317102654
"74",47.25733473264
"75",26.0046836661902
"76",31.4458536452609
"77",14.100117642617
"78",6.80894082613176
"79",10.3632290454603
"80",30.5335389791673
"81",10.0509002110997
"82",8.98466773251505
"83",4.00900548829085
"84",22.1896156513014
"85",25.3471465805496
"86",24.3296687398172
"87",4.06791535704212
"88",19.5246603106074
"89",8.58797421116325
"90",5.8955513992282
"91",7.42504757595207
"92",2.68940612868433
"93",4.99455892164231
"94",4.63150032896621
"95",16.8929333369572
"96",3.42561597808171
"97",3.13635000453081
"98",31.6786648964052
"99",55.1032709441277
"100",16.5950278644218
"101",9.09620628664037
"102",4.94678380497202
"103",35.5023845231528
"104",7.19038310492186
"105",18.2708270089043
"106",18.1275733816855
"107",24.3063561003296
"108",32.2212444025644
"109",21.4337333060367
"110",12.2666477223707
"111",6.28632593582174
"112",4.14262446226522
"113",6.85284690943481
"114",13.7677637234475
"115",16.3010924574324
"116",16.0621952190388
"117",5.02662913935958
"118",3.52567069322294
"119",4.35922073092946
"120",4.16163361342643
"121",10.1608336177325
"122",10.354675430258
"123",5.2541154798082
"124",16.9508182713222
"125",7.87966357029275
"126",7.20560474719097
"127",3.94601032771923
"128",19.9378495695573
"129",17.7906154012339
"130",18.210837406277
"131",12.3887237925351
"132",7.98898593836032
"133",5.97724818926947
"134",5.75373785385343
"135",6.09688668908707
"136",14.4097347160248
"137",5.70054390187278
"138",9.46878575838008
"139",10.0181023592025
"140",9.42899134507617
"141",7.72786844287871
"142",13.059302613729
"143",3.55070776545971
"144",9.41336801086702
"145",7.01168041314369
"146",3.83214891945107
"147",18.2568858476124
"148",18.0008913919138
"149",18.7115485355637
"150",14.4393530139366
"151",19.7292351023198
"152",3.85238404013745
"153",8.706775598825
"154",9.2089786486789
"155",5.68532605694617
"156",12.1812839593269
"157",4.61438344232239
"158",5.79614463459622
"159",20.2494323644828
"160",18.6708469189919
"161",1.71826038900409
"162",6.11383502421222
"163",38.1341190109976
"164",14.6908870006222
"165",34.9770273773341
"166",15.1006902557856
"167",9.65816803070103
"168",4.30003839582946
"169",7.51754976988872
"170",5.26599092189101
"171",2.15381255880004
"172",16.4155166347772
"173",7.40331302201849
"174",17.1246074401967
"175",6.97311864561741
"176",3.0289688074786
"177",7.79096593630868
"178",4.38592507019726
"179",4.42850242583474
"180",4.74280830245767
"181",3.39365516899438
"182",3.3404888594917
"183",4.97468665353275
"184",3.135004635496
"185",5.90673354635447
"186",10.678496539936
"187",7.79590744598904
"188",9.86411101485276
"189",22.2384800433028
"190",15.7911697824195
"191",22.125439958554
"192",5.75053326662348
"193",10.2559995255301
"194",8.46674786052277
"195",7.24536942303878
"196",7.21767445697342
"197",10.5380092247167
"198",6.53484428451775
"199",8.39053362334979
"200",6.47496557025673
"201",14.3704815642168
"202",20.2965485032832
"203",20.0216273697857
"204",28.5102641104776
"205",11.5859436611699
"206",12.5131065528675
"207",5.40243809459321
"208",9.50186829587554
"209",5.77484070838824
"210",4.82534553165965
"211",4.72258866588013
"212",10.2328886511743
"213",4.84353676720664
"214",4.03706354970541
"215",6.46949839719512
"216",4.97296871595569
"217",14.7154459249047
"218",7.9073516600868
"219",4.34305065508792
"220",3.29964801400041
"221",2.86500574201484
"222",3.50933161892279
"223",4.55485499251001
"224",17.6691991999124
"225",19.7026090742812
"226",25.7668490763692
"227",37.3680235860093
"228",22.5555791402086
"229",5.70597251756713
"230",4.35898656858655
"231",6.5738021020507
"232",7.54708757523546
"233",5.77551486975772
"234",3.57644453402616
"235",13.1962425709078
"236",4.06728309362052
"237",10.4747725063729
"238",6.97860742419928
"239",8.04492004797008
"240",7.76191760681274
"241",3.224925069983
"242",3.87524291970696
"243",7.40514904575364
"244",6.00873988830685
"245",8.08949069447345
"246",3.30123292191173
"247",3.42844790694947
"248",27.5556628254612
"249",14.3134040580427
"250",9.9711115810629
"251",30.1099029933618
"252",23.837029130992
"253",25.158056108697
"254",4.80237863233168
"255",9.74852067109122
