"","c.18.0473851485223..6.85059499961492..7.71895506603595..35.3150038097183.."
"1",18.0473851485223
"2",6.85059499961492
"3",7.71895506603595
"4",35.3150038097183
"5",17.4876506855502
"6",28.4905193415465
"7",12.9547881021596
"8",10.3756571670545
"9",18.8029682417448
"10",17.5721084583441
"11",6.60886183735394
"12",25.1789080564696
"13",6.11279760467925
"14",7.80667805691068
"15",3.07790794930104
"16",5.98415210385127
"17",3.49215300392761
"18",6.17929380918237
"19",7.29901096624086
"20",5.35833347233996
"21",8.36316812429489
"22",9.6737387514268
"23",24.9060706651562
"24",27.4632301791223
"25",28.0716568797009
"26",29.6332984236766
"27",30.5924969910267
"28",24.2386578894683
"29",17.5365712587975
"30",21.4948989069929
"31",7.7317891256497
"32",55.9165317146547
"33",27.1100191037842
"34",38.9476037972148
"35",72.8185896384718
"36",49.5020127918609
"37",28.3762654106126
"38",62.3690826402259
"39",47.1938804987767
"40",62.6135003758487
"41",39.6544957916217
"42",31.2205726779677
"43",40.8400733486524
"44",36.7077559709681
"45",32.3435718760307
"46",19.144346720229
"47",20.9459234464002
"48",34.8356436322868
"49",13.7774110293741
"50",63.2656639650809
"51",33.5566610518486
"52",50.0230645825513
"53",41.0449156588324
"54",31.6384062286302
"55",50.5332134706719
"56",24.2570955512353
"57",37.8669608877995
"58",48.5472635334103
"59",27.5332919728943
"60",18.5805115815022
"61",29.4788611569965
"62",25.82009796001
"63",13.9717203971608
"64",48.3422740188655
"65",9.78098408091837
"66",23.6197378338255
"67",49.7587404360789
"68",36.0045995380775
"69",4.27975955676587
"70",26.7888559645916
"71",69.3921921047857
"72",45.0093543607491
"73",56.8516848861181
"74",48.9024182574256
"75",64.3893537670566
"76",54.3766615068122
"77",57.3369377929879
"78",37.4497662079324
"79",37.8085816729544
"80",27.551042361291
"81",13.6571731806951
"82",6.21195297333964
"83",3.87465862530624
"84",11.8186458085099
"85",5.42973804580908
"86",5.72572490142975
"87",9.32124923949032
"88",18.5548601110233
"89",7.35106864913831
"90",28.8717068808599
"91",31.2193669470035
"92",24.1988514639562
"93",5.54805707498251
"94",45.056280360496
"95",7.52038386247943
"96",7.40349712159149
"97",10.9581762599537
"98",3.85974665120078
"99",4.3397493869051
"100",37.1743788678413
"101",6.35017298236662
"102",21.8917565107851
"103",5.48963393736796
"104",18.5115261362508
"105",24.6829728151399
"106",28.480536848337
"107",31.8955749415849
"108",17.3523149423517
"109",44.2903617479892
"110",34.7224678979032
"111",42.1432514861225
"112",43.9003509627576
"113",7.90804072779123
"114",5.32845983627951
"115",4.28851237075244
"116",13.3415651485496
"117",12.1192926993814
"118",10.5795662558924
"119",11.8878243684554
"120",17.3102196053037
"121",35.6232615436219
"122",16.2779207511859
"123",27.8797431835362
"124",27.8617976626709
"125",14.4432761127284
"126",23.8034446225156
"127",7.17351934024387
"128",38.2376228390806
"129",16.6420019352403
"130",9.17357638489601
"131",15.9400860796889
"132",12.9256822378859
"133",21.2701495734444
"134",27.630832112012
"135",35.5657109398666
"136",24.2017581143793
"137",21.9529003752375
"138",18.6885578788121
"139",97.9702691418598
"140",110.719873508141
"141",143.097432244748
"142",138.612538386705
"143",95.1224650154146
"144",56.3328778273741
"145",23.5438577040267
"146",79.5859695414236
"147",116.794770344576
"148",133.339121481019
"149",90.1863964815963
"150",39.5000224734584
"151",75.0564779786449
"152",26.0173368509926
"153",119.504925766336
"154",122.152411667295
"155",103.555463466059
"156",189.670153857416
"157",189.985516016776
"158",132.338266131906
"159",159.539311177971
"160",5.29353392101697
"161",4.46024168650859
"162",8.8273391838055
"163",2.50246268985858
"164",9.64263511324746
"165",22.4305708602588
"166",22.5192729752207
"167",3.63922984753989
"168",5.11036515514696
"169",19.1920690557627
"170",12.3810840158279
"171",15.0950187885877
"172",4.13102162307131
"173",6.7703368276683
"174",14.63765546347
"175",5.194745760785
"176",8.72812733288049
"177",3.71465377116169
"178",2.97139477071422
"179",5.79960044409277
"180",4.7294641547667
"181",17.7262937776013
"182",17.4126073277661
"183",9.23009979549545
"184",6.69502301039756
"185",4.29675806665214
"186",3.84374926863161
"187",3.98861003446655
"188",2.78424375193643
"189",3.59759498596803
"190",17.1981516184817
"191",11.0680588212493
"192",23.1306709843391
"193",12.295432162715
"194",8.63848676744315
"195",18.5648638707535
"196",20.3749577435184
"197",16.9954551159421
"198",12.9643774837465
"199",9.12512258449178
"200",19.0638005355209
"201",14.3922425679903
"202",9.27136166655075
"203",4.84738536708506
"204",11.3596739371655
"205",8.07369252493294
"206",8.98418049721195
"207",15.4843145342089
"208",5.70516870567544
"209",24.574277793352
"210",18.8515627197988
"211",16.6381624187224
"212",4.91064401637329
"213",5.88804582772051
"214",3.91776846572441
"215",4.17296601097632
"216",8.93104315952227
"217",10.0944660041536
"218",7.60131818540926
"219",16.159421287163
"220",10.2764494662896
"221",17.5097938481103
"222",25.119992459644
"223",20.7413707254599
"224",13.5084610077877
"225",14.4763195464976
"226",13.9823054828252
"227",10.0539099166016
"228",15.4807586602457
"229",19.5666760516837
"230",7.3239955739589
"231",8.94303413887294
"232",15.2496838830476
"233",11.5119430372757
"234",21.1290845682766
"235",7.38645774322896
"236",5.89243718632703
"237",11.897382493952
"238",24.6001655141003
"239",36.3784466546317
"240",7.54248135962377
"241",10.8660051006666
"242",8.22460923848227
"243",8.29003115377524
"244",10.807464403183
"245",12.2102656763433
"246",11.4563577703102
"247",9.85161104619216
"248",9.59290657699177
"249",22.3735608831567
"250",19.6062751662116
"251",13.0241856070974
"252",6.27409491958319
"253",6.3561317181054
"254",9.86583062739719
"255",15.8754346789345
"256",7.736705533056
"257",5.54204941926698
"258",124.912456636671
"259",12.0149037044162
"260",28.8236565929011
"261",62.1338511249627
"262",109.412449559476
"263",109.424488381222
"264",32.807493723864
"265",45.772835985572
"266",106.216484524487
"267",164.878958021376
"268",123.425418488139
"269",156.049307954996
"270",197.266548527224
"271",117.051837172611
"272",6.39959881444253
"273",10.64899313432
"274",8.83947314783254
"275",13.6653498071373
"276",8.09244985833002
"277",17.1839741368132
"278",10.6301381171438
"279",8.86989238653342
"280",25.392522698358
"281",20.712902390575
"282",17.601496665448
"283",11.3674459101916
"284",25.6086747117412
"285",8.83992842896669
"286",4.32817254970072
"287",6.38211120765261
"288",6.01978625649456
"289",14.4886205172259
"290",9.10838126028557
"291",22.0117596246448
"292",12.6892603621631
"293",10.5734623845119
"294",10.7221802261445
"295",8.32373316854937
"296",12.6408296260784
"297",13.2177452925871
"298",17.8066538779776
"299",19.3542116882214
"300",13.4166024553501
"301",16.3880133719556
"302",216.497138323794
"303",9.40120582574165
"304",38.1656826363653
"305",9.122549154315
"306",15.3314796910494
"307",4.06321581241122
"308",37.1551515941773
"309",36.6579947933514
"310",41.0633682752948
"311",17.5176167347489
"312",39.6304622112167
"313",31.5997554289007
"314",38.0464707821956
"315",18.6575758986539
"316",14.5860922639124
"317",231.49839780404
"318",106.599931478154
"319",91.1676295279957
"320",109.261333328136
"321",59.6479704356519
"322",12.134128931206
"323",4.7396564722708
"324",14.3138912023275
"325",20.8127167332194
"326",116.968056729191
"327",92.4469091560148
"328",152.197439423587
"329",47.7934931610906
"330",14.1158979637799
"331",29.6803126103099
"332",39.7983676230107
"333",9.071474213821
"334",29.231072845119
"335",28.2688667817857
"336",50.1568410372527
"337",11.0981274635599
"338",17.3090411695998
"339",11.2664802307265
"340",12.4170186534439
"341",23.4611832660727
"342",37.454916460887
"343",33.9626871405644
"344",14.1541600375872
"345",21.2675994703129
"346",41.4213530945534
"347",19.5880578705502
"348",47.6338654517936
"349",112.772820746801
"350",10.9041615650883
"351",63.9439655263296
"352",88.2719315799222
"353",228.711908284098
"354",174.538633496071
"355",93.9981257346197
"356",215.766565687877
"357",57.2557671268733
"358",207.647728483392
"359",470.454753711377
"360",408.952684238053
"361",161.994344925282
"362",722.583763438207
"363",1020.29522556245
"364",20.4592794494825
"365",6.01085696736364
"366",14.9731609693615
"367",10.5674511960906
"368",4.21297785688541
"369",5.41204876210468
"370",4.97851249827318
"371",5.99737383102302
"372",5.58094295172366
"373",5.13189060091372
"374",5.1988398207575
"375",3.73640400380192
"376",11.7012840317816
"377",16.2651830318209
"378",6.30732275990529
"379",14.4917844202344
"380",16.1599994221728
"381",7.63385869091813
"382",10.4612134820858
"383",8.29383579648833
"384",9.9614174113401
"385",13.8842938647589
"386",15.4019759730812
"387",9.72956274035235
"388",11.1033995567329
"389",14.001320877185
"390",18.5839408463028
"391",8.13533890368547
"392",9.43304768345381
"393",11.8477536294301
"394",16.1127868016942
"395",14.5492539039534
"396",2.84058577605156
"397",5.11117647202214
"398",7.69147885458365
"399",5.37124267486826
"400",7.23983464341085
"401",4.81690767148734
"402",4.05493044071566
"403",8.43259283849759
"404",18.9091077412538
"405",18.8853818696387
"406",16.1841086730747
"407",26.3095226205527
"408",29.1918821881369
"409",18.7165660993535
"410",29.1788946883543
"411",22.9156933410687
"412",25.5859657881293
"413",24.0421629052328
"414",8.06144161193652
"415",6.44299653617879
"416",28.1012245143782
"417",9.60517323441344
"418",21.3276360363338
"419",7.25962809131265
"420",21.9991067800428
"421",22.952747426267
"422",3.11612970073399
"423",7.68110737890088
"424",5.88637073532551
"425",154.353714623513
"426",102.71272925674
"427",80.4528459995704
"428",94.9102971875297
"429",351.641924846531
"430",13.2788995582848
"431",361.858752962792
"432",12.1487407363892
"433",213.723618496125
"434",87.3697245776836
"435",191.941641384163
"436",15.0526570814907
"437",6.88231425664447
"438",14.015468848817
"439",14.2093349943363
"440",15.2527665897802
"441",18.9688552660613
"442",12.5013090066599
"443",10.2547619111185
"444",4.37890203771422
"445",5.66768748336153
"446",99.1980232653869
"447",6.60307838393606
"448",6.01409446613326
"449",11.1405898254344
"450",16.302750666235
"451",11.2891577573757
"452",9.30775408559867
"453",6.97005647571816
"454",13.5447431287893
"455",10.9998178101786
"456",28.3664218640809
"457",9.86819239355149
"458",15.8284490564816
"459",17.5552659604189
"460",16.2135306130937
"461",9.06650612468651
"462",3.96657356063177
"463",9.07830811451906
"464",9.02388312401379
"465",18.8122524700296
"466",6.83355664829818
"467",10.4026128316087
"468",20.7473257460065
"469",5.52368818061112
"470",6.71494570435063
"471",8.82898240412249
"472",14.8952775783667
"473",11.1743920033001
"474",9.28072684975527
"475",7.06858949697068
"476",8.77399878997235
"477",7.62802774294491
"478",7.2516726751082
"479",10.4723619235603
"480",25.0383816668051
"481",7.09119532400449
"482",9.97569122575522
"483",5.86256159331632
"484",23.2688390647959
"485",15.5407586005057
"486",13.234232010258
"487",11.4191376947553
"488",7.84188675568739
"489",4.1034486682861
"490",4.23763193236225
"491",9.4567974063311
"492",6.57279826250974
"493",7.4206146989265
"494",7.03172754311727
"495",9.19393765015576
"496",6.65942710252198
"497",16.8421262079787
"498",15.6803700180008
"499",18.7713392830618
"500",11.4442730335318
"501",38.3834998143389
"502",7.75418016316084
"503",6.26619519793592
"504",22.856442108508
"505",46.6901313874226
"506",7.37859669466851
"507",7.57612100788341
"508",9.34015343581575
"509",6.25151907619645
"510",17.2342327977983
"511",10.3594387461988
"512",220.737219515507
"513",398.188597639548
"514",94.7607310644008
"515",28.1103361151454
"516",179.510413143852
"517",173.442119554561
"518",202.818120864601
"519",55.7424272476038
"520",242.305464668071
"521",121.343607621106
"522",48.9653371463461
"523",398.845373313667
"524",169.269442134564
"525",23.992456010566
"526",11.6125204561122
"527",7.85837470402391
"528",6.02691845002
"529",29.5816350222951
"530",12.0607085727683
"531",14.7080686643912
"532",9.66287659292279
"533",8.04017306334332
"534",11.3037360298371
"535",14.5831189585015
"536",7.76462363070086
"537",8.38959928567847
"538",6.38641238114641
"539",21.9637631376884
"540",9.24282868444288
"541",22.0189176121729
"542",30.9531225705275
"543",9.71604124540407
"544",15.3205655164017
"545",19.3318613843324
"546",26.1244940798763
"547",20.2032573004057
"548",31.42691192311
"549",15.2764932961953
"550",14.4901973736352
"551",11.259218441307
"552",22.5230485826593
