"","c.24.1032565747939..19.5651397111065..12.5805346032293..6.6841016989724.."
"1",24.1032565747939
"2",19.5651397111065
"3",12.5805346032293
"4",6.6841016989724
"5",32.6956684082004
"6",15.0207909073915
"7",30.4521759370773
"8",17.8378668156702
"9",5.52968725968791
"10",10.5182212824486
"11",6.55700818455429
"12",5.87360328543633
"13",5.57752116395615
"14",12.9666719932143
"15",4.40002338487327
"16",13.7608805530543
"17",6.7456938756877
"18",17.4752937941022
"19",26.5405676631599
"20",16.627882122506
"21",31.1840217811087
"22",39.2097252166294
"23",34.5248522211982
"24",7.8668923938933
"25",28.7610272667409
"26",22.3505741406168
"27",17.9616848186755
"28",15.5823619179279
"29",6.26885763668781
"30",18.3234485636314
"31",10.4192180047052
"32",6.13227195160745
"33",62.7172474997629
"34",28.9678225999528
"35",38.4498191258246
"36",75.3251588295402
"37",52.445795579682
"38",29.668278971754
"39",67.8505597381915
"40",43.5787450117141
"41",57.8542156669323
"42",34.9550121281809
"43",21.2830217773865
"44",21.0155259993222
"45",20.8466596721424
"46",6.66298826133639
"47",7.47023273861968
"48",42.8891156653598
"49",53.0757806348833
"50",41.6533891762583
"51",48.1692342081413
"52",33.3731033498109
"53",27.0274809971227
"54",36.9951173089874
"55",24.430245601306
"56",23.7879231331374
"57",73.2682259831724
"58",41.3536548866741
"59",59.9757435757121
"60",46.2070737863232
"61",26.9015999903205
"62",35.1170625422605
"63",81.4930166160017
"64",29.0183459427839
"65",48.2795281922768
"66",55.4861685438861
"67",33.0907968078043
"68",24.0281652660158
"69",30.3857214347385
"70",32.4067376052577
"71",62.6655771258994
"72",26.6395662684769
"73",26.8363639752857
"74",5.7129003344961
"75",57.5291193297773
"76",68.5283572651864
"77",56.8261797996564
"78",64.8158876371452
"79",63.5840014894457
"80",61.5583380275571
"81",63.479259929371
"82",66.6167214811831
"83",56.0066972142552
"84",55.9527513189458
"85",45.9097858854575
"86",9.98139237301724
"87",4.61992420458491
"88",11.157103739413
"89",3.2423797191787
"90",3.37116221291697
"91",4.75051071857625
"92",8.51074516159571
"93",12.5520671424333
"94",6.50967786891382
"95",21.555627039402
"96",25.4702534854471
"97",20.6767722947784
"98",24.1791137571383
"99",6.71549467679935
"100",8.05265651619813
"101",9.36060584890414
"102",41.1519944567851
"103",14.0517345851307
"104",6.9157583289537
"105",11.7789111465616
"106",10.1697958406439
"107",20.3652730406512
"108",21.245441012915
"109",6.14234290468048
"110",15.5016808880551
"111",27.8708431202951
"112",37.0284018687482
"113",40.632422005597
"114",28.1699477466191
"115",44.7202929854364
"116",42.221250578618
"117",41.3559632269731
"118",43.1526979722076
"119",5.44799416619251
"120",3.42311529267312
"121",2.82006353168928
"122",8.41793444166552
"123",6.970610168441
"124",3.57886692606391
"125",32.2859746178744
"126",33.3209427836664
"127",18.4786124301667
"128",25.4382753339185
"129",37.6845571542362
"130",23.6282654181429
"131",11.7600538619627
"132",28.4232968770872
"133",12.013530813031
"134",38.0771939017689
"135",12.1509129814567
"136",14.1667249951807
"137",25.2378553391029
"138",25.4353625664826
"139",29.4349819773339
"140",22.0002481708971
"141",19.7123910708101
"142",21.9482657425057
"143",37.1683491120609
"144",104.51700727678
"145",124.858737466019
"146",142.17764613997
"147",139.322044372204
"148",95.2924038832511
"149",51.8351636407015
"150",34.2238103811385
"151",78.9959796773892
"152",133.057435468981
"153",139.645187463691
"154",90.1946258721395
"155",34.3572899579334
"156",74.8431794788709
"157",35.6932240318905
"158",17.2654997408939
"159",3.15185135761617
"160",13.7329306950945
"161",13.6273760670789
"162",28.3030543624741
"163",11.4977379939004
"164",15.8707903119003
"165",23.4923226680544
"166",18.744193480692
"167",5.8220744671778
"168",4.12624189438531
"169",16.3514692435576
"170",3.85283900366779
"171",23.7919814056966
"172",7.33673320061844
"173",13.1150111512003
"174",14.9791956529304
"175",2.06546738130355
"176",6.36356638271476
"177",5.3782718135709
"178",4.18518475723884
"179",11.7568567003976
"180",6.22919288607238
"181",4.72113830799113
"182",8.4050339184437
"183",4.8805096553231
"184",69.7308357352308
"185",5.27012898599657
"186",9.79953235417564
"187",3.12567365430108
"188",3.50310973265477
"189",4.04571302599255
"190",6.36136700083468
"191",14.4209211684811
"192",19.4291584032536
"193",13.0675440315616
"194",10.0603293383503
"195",7.62730107386332
"196",4.2832114806412
"197",6.90323883491475
"198",3.93773674522797
"199",4.61642165899968
"200",4.6315507869659
"201",18.6458378089442
"202",11.1692398897997
"203",25.0094401366135
"204",11.1355668227782
"205",10.7226843562054
"206",16.214847848657
"207",18.7170091875681
"208",18.5292943534065
"209",11.5947277573915
"210",9.21162603965331
"211",12.7093891786253
"212",12.9781499179347
"213",8.40517475530051
"214",3.65652218462233
"215",2.65386502517402
"216",4.13536483992321
"217",9.81888396428024
"218",5.55168698058476
"219",4.72719800146799
