"","c.8.36674732869677..5.38258230634629..21.1260527864467..20.7649397645757.."
"1",8.36674732869677
"2",5.38258230634629
"3",21.1260527864467
"4",20.7649397645757
"5",4.23030583550392
"6",5.9776784512323
"7",4.18118130556979
"8",20.0918545457892
"9",10.129903613258
"10",20.4583534325832
"11",14.3629987363445
"12",8.28125242666311
"13",3.84849199033929
"14",16.4473182544459
"15",16.0202364132399
"16",13.4176075370308
"17",4.54249248604719
"18",8.70865927119364
"19",12.3141055425399
"20",7.84965270090188
"21",11.8779039654387
"22",4.58125777954165
"23",5.73238910306044
"24",6.7958235764414
"25",2.52002581801911
"26",18.5768561251611
"27",8.21298350609567
"28",6.31175074767138
"29",28.7368763183091
"30",35.5244754875919
"31",62.8658806185027
"32",54.5630594116637
"33",37.2021074198971
"34",69.0558022016304
"35",52.9667411782905
"36",48.2492306286089
"37",12.8482422617289
"38",39.3193419003545
"39",39.7236660955227
"40",39.9751554709974
"41",24.8664782939941
"42",20.7421740023161
"43",33.1586178053597
"44",17.5094155104904
"45",20.3503001468667
"46",70.3389095136341
"47",32.2093707058287
"48",57.4602205323093
"49",34.2244317096059
"50",30.5997715293532
"51",52.3984283592188
"52",24.0547768647047
"53",24.6414483146524
"54",28.0620405897647
"55",21.4195877923715
"56",40.2818998829115
"57",27.5677745048188
"58",27.0301173852662
"59",24.5109601941975
"60",18.5626791965546
"61",55.8779525795178
"62",23.0091698346161
"63",27.7481983080857
"64",25.3657797809785
"65",18.5686954267872
"66",5.58510607038489
"67",41.8130967121498
"68",26.752128089906
"69",4.62481505880999
"70",25.0030925829323
"71",50.9082306564788
"72",28.5745974512841
"73",72.4271947738238
"74",42.8820270686269
"75",58.8489786054685
"76",46.7016447276402
"77",40.6423533677875
"78",55.9282868294743
"79",38.5173159917581
"80",25.2994915660411
"81",25.8851949271194
"82",6.40232558854318
"83",25.7759205806637
"84",20.5660640577677
"85",26.8445471418039
"86",17.5720233234086
"87",11.4050423146441
"88",9.89246536320076
"89",4.16889830232456
"90",4.55285775295151
"91",13.8482489555069
"92",8.9334985317523
"93",7.12798363664916
"94",9.25401488952233
"95",25.7166673240382
"96",30.2406883950882
"97",25.7493510633036
"98",15.7455132829674
"99",5.39918058366455
"100",23.7642508017582
"101",9.85401417944695
"102",5.25102412723629
"103",10.2221646568104
"104",4.6769868106697
"105",6.20147175369138
"106",5.43261642508492
"107",9.20499715976182
"108",22.1006014082013
"109",11.1834337214205
"110",7.06027951753095
"111",21.8603970600699
