"","c.17.3415733327114..4.67756942186284..5.48641899659585..28.9845401061721.."
"1",17.3415733327114
"2",4.67756942186284
"3",5.48641899659585
"4",28.9845401061721
"5",14.4941569111863
"6",29.2186535383265
"7",18.0414769655307
"8",47.626048335137
"9",16.5218563603296
"10",8.89559357595317
"11",10.808485301899
"12",6.98888647912849
"13",10.7487635420132
"14",26.2753496462549
"15",25.0727211323344
"16",30.0512480198196
"17",49.2894580749632
"18",27.878591760823
"19",25.8951670167287
"20",38.6948775794751
"21",29.0857090975677
"22",33.382303489046
"23",25.9569790179964
"24",17.4263117099725
"25",9.18787900438359
"26",6.33150078896198
"27",55.3089348551877
"28",28.145049281848
"29",39.6395660221808
"30",70.3723496651328
"31",50.5446773865869
"32",36.2289555799347
"33",67.6294916785539
"34",48.3078847504018
"35",66.6646994433878
"36",37.3398955559319
"37",33.0980172335626
"38",33.8842907196477
"39",29.4296111175527
"40",23.256712771452
"41",32.1730573471901
"42",38.7961846250938
"43",24.1266352762452
"44",97.6242174353091
"45",43.7764547021688
"46",54.391999693137
"47",40.7417417950341
"48",33.3673729102819
"49",47.7551639514765
"50",36.1536498611243
"51",27.4238976103992
"52",37.3695686127498
"53",54.6068355586621
"54",34.6837757287852
"55",23.78637657783
"56",36.6286927310753
"57",23.9965578536675
"58",24.3494375264505
"59",54.817172646718
"60",16.9625183767456
"61",27.6402464371488
"62",65.5615270388912
"63",55.4560315091508
"64",3.6776018258298
"65",36.4622636262302
"66",58.482692329509
"67",62.5126081738903
"68",45.6755275866587
"69",37.4222957850536
"70",67.3583499991408
"71",53.0351963200188
"72",81.7547024794549
"73",73.2005541565432
"74",66.9627370307924
"75",44.8311415270472
"76",15.1897251574507
"77",5.66308713682668
"78",3.66046579290813
"79",10.6141292532132
"80",4.99780322905578
"81",5.41329264221771
"82",11.8503519215408
"83",11.2885012642331
"84",4.61055936037542
"85",29.2761511945936
"86",25.3832936329061
"87",24.3271541836724
"88",7.44422874936628
"89",21.9085186169631
"90",8.9685519872479
"91",7.15604104046505
"92",7.27194145795219
"93",3.44001862161193
"94",3.93922922414304
"95",53.3663766075346
"96",12.0189979654707
"97",7.70188478344039
"98",26.8776479667774
"99",5.53373446858431
"100",20.2849488745533
"101",39.8996445582986
"102",41.335772133822
"103",42.7443333642902
"104",39.7701059089539
"105",40.7369880342301
"106",44.2850763455462
"107",5.374425146658
"108",3.13644815159167
"109",4.69648246116577
"110",4.54452763910053
"111",11.7966500166798
"112",10.4939128909048
"113",6.48902562977051
"114",30.8999605292558
"115",16.1168779327599
"116",28.5842286678372
"117",18.4990388219233
"118",15.0588161257979
"119",19.0442489772855
"120",36.0647870421523
"121",13.2426749840077
"122",8.01346882585847
"123",20.0575603999198
"124",14.3835917275077
"125",20.2371061128693
"126",25.1986750008066
"127",32.8632747704216
"128",20.4305131409499
"129",22.5902248140237
"130",19.141775720755
"131",92.1385123999449
"132",105.33946355072
"133",136.62127533089
"134",132.336733717774
"135",86.1763292140909
"136",46.3469999242697
"137",31.4996167579438
"138",79.975049520133
"139",110.231965514868
"140",125.633470961809
"141",87.5416060691991
"142",35.0467272380259
"143",70.2329468952853
"144",35.6488772083952
"145",10.8543989027402
"146",11.9163844941741
"147",9.5420364837687
"148",10.6218909035047
"149",9.49847996031201
"150",15.1388211431831
"151",8.86821996592292
"152",6.71091977888828
"153",5.79981225925124
"154",9.91485546142113
"155",2.89450665421947
"156",21.0422359498167
"157",14.8430531295113
"158",16.7454115442248
"159",3.59107180911294
"160",4.68200921033815
"161",19.7929327959303
"162",11.5612803244677
"163",4.58927277660477
"164",5.58862188648636
"165",13.7393208138788
"166",12.3995357817378
"167",27.2480955316463
"168",15.5270762173987
"169",44.5578548871339
"170",26.6110351813399
"171",19.0311708071222
"172",22.0844502060983
"173",26.6789028972069
"174",31.0419803311926
"175",21.5619743281853
"176",6.09412613217135
"177",2.66785200487056
"178",4.28750089657993
"179",3.86690290418514
"180",11.8862170524554
"181",5.48061859838709
"182",4.84152455466382
"183",16.8556858747515
"184",11.2951827702765
"185",22.4748179547318
"186",13.1713700636366
"187",8.74034682504968
"188",9.64008584658708
"189",18.8916552602976
"190",39
"191",14.6268634226836
"192",14.3693312204831
"193",9.569719864899
"194",17.5901237673483
"195",34.5107005349072
"196",9.78184102398361
"197",5.31730510459403
"198",19.401969483448
"199",21.6260766536165
"200",21.5440801446731
"201",30.0345123394018
"202",7.90465263981234
"203",24.6585569759189
"204",19.0018633380474
"205",16.1994526385835
"206",4.4266293893361
"207",5.87436644681092
"208",4.5714206895364
"209",20.7702176814124
"210",17.7788215569889
"211",7.54875777874683
"212",58.2666403428656
"213",20.9229613282387
"214",48.0766322720924
"215",60.173532629767
"216",67.8145408769513
"217",43.2269284928378
"218",28.8433017162377
"219",46.5123563227579
"220",26.3648290626461
"221",38.2846541675497
"222",75.8785025237122
"223",21.5065740077509
"224",42.2058637370639
"225",43.6689468711671
"226",51.2036889941382
"227",76.1544130360708
"228",21.9297991990077
"229",16.5359662577341
"230",24.310589027591
"231",15.1264840014273
"232",16.1783527062271
"233",44.0453600632652
"234",37.9540587551739
"235",10.1459384738463
"236",29.5092769157857
"237",44.2454880067513
"238",60.6379972428246
"239",46.0173158667564
"240",40.5738186610306
"241",45.8855423507136
"242",30.9490297159319
"243",10.4339199069946
"244",18.4835396190717
"245",18.8185725059846
"246",8.74069792135456
"247",6.02856757751595
"248",5.61152354231661
"249",29.2849670488422
"250",42.4959727633228
"251",3.23427767205956
"252",145.3533383707
"253",11.7514026117923
"254",26.058821616187
"255",61.9567683538344
"256",114.524316429733
"257",110.212509602208
"258",30.4525550650933
"259",48.1898102961782
"260",15.2564103469917
"261",14.5835494939442
"262",15.8640994238875
"263",16.9290863569205
"264",14.9057628003534
"265",10.8450363539837
"266",6.62854809239026
"267",10.1442112475355
"268",4.59333565333869
"269",14.6949539060898
"270",6.15627087875191
"271",8.04149520457743
"272",17.3332433776455
"273",10.510328339029
"274",10.6677319834751
"275",20.4723165057576
"276",30.4587007732476
"277",27.8688681404988
"278",10.0549830567686
"279",33.8231562395261
"280",5.64004469138546
"281",18.4407863811945
"282",10.8794546035653
"283",27.0005563662817
"284",21.4545608134282
"285",14.16116902042
"286",8.38910774843618
"287",6.82040318796163
"288",23.7842777209329
"289",9.72850309611897
"290",11.6672847684841
"291",10.5556281959267
"292",13.4111192148605
"293",20.9919111398572
"294",25.1999542802144
"295",29.1349243464556
"296",35.8459540171918
"297",32.8201265978755
"298",14.2186572321606
"299",221.592256401191
"300",8.59094900031006
"301",39.8048315095861
"302",8.0486589375503
"303",26.1053175384289
"304",11.8531589430292
"305",46.1447547066079
"306",42.734716234545
"307",21.8396538142652
"308",13.6621282739145
"309",31.6032524261291
"310",28.8449106216175
"311",46.5761371185573
"312",18.3242283466519
"313",18.5874959245848
"314",22.1862321743119
"315",16.9864101523426
"316",12.5587206246593
"317",16.2208752381643
"318",10.0197530836942
"319",12.5021263276147
"320",14.0672534000498
"321",34.4856804024374
"322",18.5939659774782
"323",16.0609799075546
"324",12.5700871351088
"325",16.0683542371387
"326",15.0182673763647
"327",15.5578781493834
"328",31.1076536812313
"329",32.78815990156
"330",15.2608614450719
"331",44.3715805500663
"332",29.7130919324347
"333",47.1409879795142
"334",16.06453419223
"335",17.0932510950378
"336",11.2917927293761
"337",15.8351804151323
"338",22.9216155471253
"339",37.0966883883854
"340",32.6044405129567
"341",21.355785741174
"342",26.5763066348079
"343",34.1636918362042
"344",21.5728190578614
"345",43.8118306994335
"346",14.2326212149061
"347",10.5495498117066
"348",42.1899620117281
"349",86.4669718020628
"350",224.777016872105
"351",172.957005643671
"352",97.7315741460691
"353",213.640718495823
"354",56.1667318278137
"355",203.950132951424
"356",467.2351306175
"357",403.640571160617
"358",156.948886948899
"359",704.104824666013
"360",1010.20424427794
"361",21.4265614517501
"362",6.14915547346592
"363",14.5545195510847
"364",9.59459112786027
"365",3.99272386490269
"366",5.68452122989617
"367",3.35625882733351
"368",5.69230519028335
"369",5.16394230513221
