"","c.16.9222679817564..19.7175067900928..4.57741050047904..4.91222850192157.."
"1",16.9222679817564
"2",19.7175067900928
"3",4.57741050047904
"4",4.91222850192157
"5",5.31431624302821
"6",21.8259539042274
"7",12.0958853026219
"8",25.0572200431356
"9",16.6460460920769
"10",13.60238926179
"11",15.2005830403257
"12",10.3559109769257
"13",8.35015558931946
"14",6.5203096379875
"15",10.2416150346517
"16",12.774672474296
"17",7.90542171120256
"18",13.6220192518397
"19",15.4309626344563
"20",6.85649310880501
"21",6.00911815578089
"22",7.09583239429264
"23",19.8396007265377
"24",7.59530329263622
"25",4.98830612745658
"26",27.3923395399865
"27",34.2408603106738
"28",68.2646717531968
"29",55.413534340502
"30",34.7820370956694
"31",69.0114590029582
"32",45.6552942985609
"33",40.8631280173783
"34",5.44300313870969
"35",39.0378752680911
"36",35.944293448635
"37",37.052112086409
"38",17.6094726807445
"39",14.1824156713787
"40",28.0625694952361
"41",12.7835582936258
"42",52.7014092458125
"43",21.69518013053
"44",36.9811436572392
"45",25.3680875024441
"46",25.5323102830269
"47",34.5399794443019
"48",15.8225781291893
"49",16.8081720620842
"50",24.8973775351411
"51",27.6901308505971
"52",18.1056884166871
"53",18.2986480654864
"54",18.7081325476772
"55",12.0913721577694
"56",38.3061144042885
"57",16.1720497207958
"58",15.5177388718029
"59",15.3178253492707
"60",20.5787933050562
"61",16.1159452305283
"62",4.89124581877462
"63",13.8467883567351
"64",42.5117758799326
"65",13.5057637225825
"66",39.5886971104574
"67",26.7611810383175
"68",35.1732216349309
"69",30.4190966014984
"70",30.7444812740235
"71",22.7900682646094
"72",20.1429407208791
"73",9.15244012166741
"74",16.7995968553454
"75",19.2187997775543
"76",7.51105047027747
"77",12.1508874115141
"78",4.91645092266578
"79",11.5127023105239
"80",14.9128089847058
"81",4.28388879388854
"82",8.19721863930556
"83",21.3300598996403
"84",24.857594284406
"85",24.5862633061714
"86",16.592070093017
"87",4.99369250576824
"88",17.8870915918841
"89",12.0478052508303
"90",5.28434712774589
"91",6.3621063028916
"92",3.98674360580864
"93",5.26270262021962
"94",6.02122156705045
"95",3.92141453707429
