"","c.17.623875385343..5.51714999118852..5.43947780581063..27.5876539762813..","c.17.6467953093328..5.4562852444034..5.22891598028105..27.5876539762813..","c.17.623875385343..5.51714999118852..5.43947780581063..27.5876539762813...1","c.17.623875385343..5.95690634420702..5.28666262569818..27.5876539762813.."
"36",35.4169002961208,32.9451581171398,31.4928790506316,29.5061162010606
"37",15.3554717647738,21.319873337912,18.3144833974873,14.5974327441039
"38",56.1693845871978,56.2981056023629,54.9427243911396,48.3701298670147
"39",29.2797936685963,29.4535611725427,30.1964485803571,25.0618958442687
"40",47.9531953620212,51.3193184982591,44.3825156764219,37.8103513439174
"41",25.6796041208444,24.7200445500992,32.7214380004459,28.6673074373294
"42",33.0678333809242,32.9482847145461,32.7742493976226,25.8730306134021
"43",47.7435449584699,44.5212844197545,42.6168492006278,36.6273335217238
"44",15.8114892187061,19.4848654549187,15.4595856482732,14.2053998119191
"45",22.8532517012503,25.5806291638531,23.3999680831015,19.7574921294018
"46",36.7571152375203,37.874166101177,35.1169950100241,27.0550513810936
"47",40.2503708311066,40.7137794028513,36.196408617286,29.237789659181
"48",26.9408302700064,27.7650439439439,24.8486778936269,20.0764833572096
"49",18.5347422404299,19.8132872327163,12.682881361948,12.6784266213477
"50",28.5580080826724,28.5580080826724,24.4931747790508,19.6246955646342
"51",24.1252975701497,24.0134815710085,24.9389687100212,20.0756275610467
"52",7.81765517025896,9.60027308901911,14.1627911197602,11.8146556670129
"53",49.396356661348,49.4999715738309,42.0017407108031,38.6075509174843
"54",17.775206036732,14.8820536857305,10.3562913931062,10.8792161697562
"55",10.9122162638347,13.5759860700266,12.905456746399,12.0338061774022
"56",27.6639922955743,28.4082061257578,22.6992760293572,19.4365929244937
"57",33.6592774832719,35.3638753486448,30.6627143406262,17.3930863276505
"58",27.4611236266489,25.5670256079846,35.6011195142865,15.4557447279154
"59",4.69883118712166,3.97328199785299,3.727908715376,3.90895206244702
"60",25.5065670081594,25.3224477696373,23.2165887499536,15.9341260674713
"61",44.1535776197678,50.1211531901764,52.5631103859686,37.0309994376635
"62",34.1396413105545,33.7586165635222,34.3416337213201,18.8109662591098
"63",45.6709456377669,48.2392467648614,48.1771966576325,33.6180264279382
"64",39.8951657655018,39.1928129847632,33.0056108035088,24.7696153490022
"65",49.6282649821763,49.0348125599834,44.1375410840058,36.5560810958108
"66",45.9048886020807,45.5336273418937,38.729932330718,32.4665069804714
"67",45.1453476683741,45.3064450432661,45.5554583912839,33.4795871851686
"68",29.9967646814318,32.0584749374682,33.3335337157543,22.4317623428588
"69",29.6308757655823,23.5371412461189,25.8791405230414,14.2978088813244
"70",13.3631443371352,13.5850106348115,16.1996072951444,15.8742488991532
"71",5.92764397374879,5.92764397374879,4.6181555246327,4.89852955245052
"72",4.75425093718367,5.53285278685088,3.69824579133432,3.69824579133432
"73",9.2932601112905,9.58500525667853,10.6398138925648,10.414759501238
"74",6.43959569352525,6.10696737993428,5.36056339020274,5.36056339020274
"75",10.0057706375036,10.0057706375036,16.7315089009361,22.2832041105009
"76",21.3008425428655,21.3253696656628,13.7195648824656,13.9007669817518
"77",9.56318546447113,8.26949920797775,5.2022798786238,5.89388733459767
"78",21.0755021552075,21.0755021552075,21.0755021552075,21.0755021552075
"79",16.3896212798196,18.9609786839638,20.0717152302317,24.9059070144839
"80",16.2748616226205,18.6620709589953,20.804802959221,16.3171284304639
"81",5.40189481762647,6.36198865014989,5.19022631020251,6.62015529383293
"82",35.1556394836689,36.8582411900579,19.7758541248694,15.2304579171161
"83",8.25780672742574,8.25780672742574,9.47467675786803,9.45106005525205
"84",6.08690043703907,6.07499041914995,6.08690043703907,6.08690043703907
"85",11.7326322132715,11.1495869856038,6.91795165226314,6.73937994608423
"86",3.11857760539251,3.11857760539251,3.11857760539251,3.1308097822774
"87",5.51185249337773,5.51185249337773,5.54312633132805,5.51318998781645
"88",10.9751315202629,7.19607342026412,5.05131011456055,5.05131011456055
"89",4.51329550417651,4.41353720220538,3.68627651547752,3.32478856150294
"90",2.6171253474606,2.6171253474606,2.6171253474606,2.6171253474606
"91",3.63751091945712,3.63751091945712,4.24570254793365,3.86869747529909
"92",53.1975111761144,49.830583660654,47.0197514580811,45.0736125472912
"93",9.5942226142629,9.5942226142629,9.5942226142629,9.5942226142629
"94",3.9242585020667,2.92051617706145,4.92725909429017,6.03839418906041
"95",5.84880538855234,6.18946211728774,6.18946211728774,6.18946211728774
"96",18.2133130796819,18.9845869752701,18.5725914841972,15.0460642899727
"97",6.8013110781799,6.76158470338719,5.61653769633867,5.61653769633867
"98",16.2208093591662,16.9103265106049,25.1321538537922,19.2833654024133
"99",32.2202304650899,32.2202304650899,32.2202304650899,32.2202304650899
"100",16.0941619698126,17.5467121186156,21.6941456834046,21.6941456834046
"101",4.24125806968819,4.12688483659207,3.81562179955442,3.76941480239503
"102",14.2853294803674,15.3197579494073,14.2853294803674,14.2853294803674
"103",14.5719396511484,14.5719396511484,14.5719396511484,14.5719396511484
"104",43.7568338636219,43.7568338636219,43.7568338636219,44.683778305413
"105",43.437331443974,43.3200794276111,43.437331443974,43.437331443974
"106",44.8413057736554,45.2335014778544,44.8413057736554,44.8413057736554
"107",43.916800270398,43.916800270398,43.916800270398,43.916800270398
"108",4.5281890229344,4.53129653191129,4.59042286825308,4.59042286825308
"109",3.99761696368892,4.03745140889078,6.75970510492155,8.27671698643305
"110",4.68775208924437,4.68775208924437,4.68775208924437,4.68775208924437
"111",3.70847372597199,3.70847372597199,3.70847372597199,3.70847372597199
"112",9.95704617184247,9.95704617184248,9.95704617184246,9.95704617184247
"113",9.38819961233905,9.06939825430281,9.06939825430281,9.06939825430281
"114",9.85501240659893,8.53071145763566,12.7711110289999,13.9601414147288
"115",2.14948632337292,2.14948632337291,2.29174189948517,2.86718045383578
"116",18.2173928101418,18.1053112448127,18.9763168927748,18.6943003586062
"117",8.486550542249,8.28305118255913,8.28305118255913,8.24877252766064
"118",7.32359579959013,7.32359579959013,7.32359579959013,7.32359579959013
"119",4.21193935528103,4.21193935528103,4.21193935528103,4.21193935528103
"120",6.402269387511,6.402269387511,6.402269387511,6.402269387511
"121",18.2651403074449,18.5068101315658,17.4920683134857,16.7354028940969
"122",19.8918860505246,19.8918860505246,19.7489776406517,19.8918860505246
"123",9.11986900972915,8.60327533591861,10.1408901901961,19.6291887830714
"124",9.22735180349826,8.48325779700533,8.54624420275221,24.834646465239
"125",5.38079941348259,5.46315417068566,5.53173255766257,5.53566550500432
"126",8.04294386230869,7.63202419386414,8.04294386230869,8.04294386230869
"127",6.42964611889473,4.83401058439566,4.96079460226529,5.3416526872438
"128",10.1953910657201,10.2496460171503,10.7579699987925,10.7579699987925
"129",12.5949878751781,16.3848137434936,10.7462425735084,6.87308154987538
"130",23.132298601909,5.41490021611298,5.14486635691681,8.29076305414354
"131",10.4727416196389,10.4640743119955,10.5224715797757,10.5224715797757
"132",10.9339123924981,12.3883241811528,6.48662839630329,6.26364027164139
"133",14.1360736638374,14.1360736638374,14.1360736638374,14.1360736638374
"134",4.34920318502543,4.34920318502543,4.25145241953736,4.34920318502543
"135",15.6841174859339,4.26257890032983,4.81577408585245,8.26961981307919
"136",7.18025362989152,7.18025362989152,7.18025362989152,7.18025362989152
"137",3.81022464763338,2.57296725923943,3.46360570957208,2.64400644373433
"138",3.49749218747917,3.49749218747917,3.49749218747917,3.49749218747917
"139",20.172738809212,43.7879401475185,17.2455212738476,15.2174303381673
"140",17.866769775884,55.6777314126307,18.2310355040728,17.866769775884
"141",19.7688008829799,49.3242915573101,29.0056801685139,13.252674926528
"142",16.4739396574579,46.0914592516068,15.0892766786467,13.2000675657737
"143",14.5030275791134,39.4512238130845,20.0424416383626,12.4836021166318
"144",4.59410360768899,4.59410360768899,4.58797060340866,4.59410360768899
"145",5.07622648348398,5.07622648348398,5.07622648348398,5.07622648348398
"146",4.56922527383407,4.56922527383407,4.72597459558883,4.72597459558884
"147",7.67625260951948,6.77742357360809,5.51176143100803,5.96408098812646
"148",11.8970712790745,11.4388785153786,11.9323261762956,12.3129016568303
"149",4.23819359503271,4.28177837150706,5.38441973014514,6.18515013107856
"150",5.56257414277344,6.32903684204084,6.22560452868675,6.838610394081
"151",6.87190054550361,6.87190054550361,14.271034515244,6.87190054550361
"152",5.64695658785071,5.91695379075572,6.82717229557019,5.91695379075572
"153",5.21119275591503,5.31231804727548,5.51568525769376,5.34594675596374
"154",51.3732675073732,0,51.0333091313738,0
"155",8.87405913898641,11.9743860880092,12.6327889003403,11.9016922124384
"156",35.518781364903,35.518781364903,35.518781364903,35.518781364903
"157",13.3872566003814,12.4420666358038,12.608664616497,12.608664616497
"158",4.08130215476225,4.08130215476225,4.07664648689078,4.08130215476225
"159",8.68797427666327,3.96203810026289,9.27247466861347,4.41355668742479
"160",9.9588045793468,9.29741691363734,9.49269985981076,9.49269985980667
"161",6.25603817941149,11.4165142275509,7.11533116580024,7.14897854552511
"162",2.85816524575753,3.34035145044994,3.08838170984514,3.10170440508502
"163",28.5624408684179,13.0412101728792,31.4200049414289,14.9306002437006
"164",6.87345825303493,6.1972179729302,7.14311441712478,7.34621032008776
"165",7.80547717637149,7.03775285774657,7.03775285774656,7.03775285774656
"166",5.55353878280677,5.95839869614459,5.04524438773199,5.11813613843535
"167",9.3050145419556,9.3050145419556,9.3050145419556,9.37032648851315
"168",2.62772966985795,2.62772966985795,2.62772966985795,2.58609127286271
"169",7.81293841819243,7.81293841819243,8.3094132385123,8.3094132385123
"170",3.94406232148087,4.27505608354916,12.2522670379473,11.468766391642
"171",5.12677206394404,5.12677206394404,5.12677206394404,5.12677206394404
"172",3.46936397305602,3.64284969831034,3.33715388684043,3.23357487919385
"173",4.47965533795748,4.42442383612963,4.47965533795748,14.5748722126864
"174",16.4735647301119,3.76662640886859,3.14816712272343,3.1665468856743
"175",13.0191021957937,3.73883593385904,3.25549043483392,3.09130704526867
"176",9.59850676392454,6.32307214582442,6.23676555237001,8.31874167896171
"177",3.79398390722646,3.84019832906579,4.68749653464627,4.64214901855803
"178",7.89855238847454,7.69725801246946,6.45902493062916,6.26984773090478
"179",10.5886335866497,7.72838771787745,10.3967155551889,10.3967155551889
"180",7.80042852619535,5.83422679543891,5.93379287464984,6.96725971820191
"181",12.01650281259,12.01650281259,12.01650281259,12.01650281259
"182",6.44488484751807,6.77502529221573,6.63396891640633,6.05780035111375
"183",20.0315004537863,20.7150278613461,19.2501057421636,19.2917436867917
"184",17.2556277275882,16.9771741742461,17.2556277275882,17.2556277275882
"185",21.2194277710985,21.2194277710985,21.2194277710985,20.8612905175796
"186",6.22531272716565,6.22531272716565,6.06821251413531,6.22531272716565
"187",11.191494591798,10.7788064416677,11.0367073771579,11.1614055825417
"188",8.0853104702488,8.0853104702488,8.0853104702488,8.0853104702488
"189",7.64887202752862,7.55110217805094,6.61825365604244,6.6785655428694
"190",6.68713234621133,6.86253241049321,6.68713234621133,6.78381288623072
"191",4.21355736727701,4.08595489715176,4.21355736727701,4.21355736727701
"192",9.16348141778887,10.8937359434937,13.8731677266201,15.2387085500524
"193",6.01616807217099,14,14,14
"194",8.74677641416744,8.74677641416744,8.74677641416744,8.66065189647712
"195",6.470561217756,6.470561217756,6.470561217756,6.470561217756
"196",10.8919437157567,10.8919437157567,10.6515307151773,10.8919437157567
"197",21.7814584832207,15.165370699899,21.7814584832207,21.7814584832207
"198",23.9271151061891,17.9486636240594,17.7647218632637,18.1243765560308
"199",34.4504422048483,25.7540692584712,25.8229843781502,25.7647674683254
"200",8.23734364160301,8.53380868981378,8.38885099935323,5.72146413271171
"201",6.0854943480076,6.0854943480076,6.37302946112375,6.40662341535576
"202",11.2341175738986,10.5336595774837,14.6327841707924,18.5591857144245
"203",9.15071240367912,8.88111459925762,8.37907038480546,9.16331294074963
"204",13.741445979421,12.2832884701473,12.7587091089968,14.1967629710316
"205",5.70181530019609,5.70181530019609,5.70181530019609,5.70181530019609
"206",5.33999191343512,5.09007331685307,5.36449483776075,5.33999191343512
"207",3.65024570572198,3.65024570572198,3.65024570572198,3.65024570572198
"208",6.51016898257807,6.51016898257807,5.89531793025293,6.51016898257807
"209",10.4796128094215,10.4796128094215,10.4796128094215,10.4796128094215
"210",4.60568776907569,4.9018068811666,4.60570641610189,5.65012225692392
"211",6.20678453232082,6.2231544105885,6.22590624373129,6.55573303273338
"212",6.65646326753898,6.58740883224994,6.65646326753898,6.65646326753898
"213",5.73453942646416,5.7345303766495,5.73455970759704,7.61266979795124
"214",13.2375398580319,13.1431051365686,13.2375398580319,13.2375398580319
"215",9.84886577430329,6.9852894312925,6.9852894312925,6.9852894312925
"216",6.74954039717846,5.9569021438589,5.24814079747183,5.23597437705282
"217",4.78025228519622,1.736550871955,5.45566660905884,3.02260253782865
"218",3.90472710942986,3.62993525727841,3.63158425478189,3.49646883253398
"219",5.15646455172604,4.21841486486679,4.75704694309227,5.04109147731678
"220",17.4431141255241,30.0814142466974,17.4431141255241,16.8825379514287
"221",17.5701395381876,38.4405425478729,21.2957987515375,17.5701395381876
"222",23.1470635607123,39.4967099822426,23.5001207006248,24.0007734126368
"223",32.535413957263,41.1612475669505,32.3082769670389,32.535413957263
"224",21.2413172602188,50.9760298053157,20.326239212087,21.2413172602188
"225",7.34066128957511,7.34066128957511,7.34066128957511,7.34066128957511
"226",10.1436880754599,9.96847567489858,9.41079945296315,18
"227",5.63493590350581,5.87278809887394,5.63493590350581,5.67982097928502
"228",7.21472733374692,7.21472733374692,10.3868427886355,10.375927465228
"229",9.07295713059224,11.2522670043096,6.3825766949344,6.99881890647257
"230",6.68369226349597,5.68500610544389,6.47992099333551,6.50879492964304
"231",11.5954124691238,11.7109054639809,11.5954124691238,11.5954124691238
"232",7.27801055746412,7.27801055746412,7.00745554990426,7.27801055746412
"233",11.0038175008019,8.7998956457283,7.69778174287459,8.88635733367334
"234",4.65374892247172,6.00883511137417,4.16981978560366,12.6523960929925
"235",7.81125396862134,7.81125284538365,7.82129191438193,7.82129191438193
"236",5.71187931551711,5.31646322374474,6.50347359491039,6.45814487899884
"237",4.79205333312795,4.55775394076498,4.79205333312795,4.79205333312795
"238",8.86952541843384,11.810789013729,18.5563960095925,18.3927358736015
"239",5.86227158212635,9.46453402117482,21.5318627244881,22.284422916391
"240",6.94372554449217,8.26621718015788,18.6636791052684,17.3870793887923
"241",10.0800076122118,10.1901281466549,25.0454914524024,25.1604239617464
"242",9.30438427051765,9.27085729205047,21.0865670743785,21.0865670743785
"243",6.35580692361912,12.9752700613263,19.7424147081319,26.2642898301423
"244",6.22909218835688,6.03808820103111,5.24052420733244,5.55069823491598
"245",12.1757787921899,9.63415536061292,9.63410246344056,9.49407178923132
"246",3.03808358885418,2.77900830144683,1.82169375912401,2.04424894154582
"247",9.74704031269578,10.1485655893529,9.1080810371276,8.94427596548852
"248",15.6094029952821,16.1306958415799,31.0213700723677,15.5208319823877
"249",6.08362203204563,6.875001406818,11.4358794963594,5.9680539615962
"250",15.6192211447982,15.9504214506796,38.9416290222342,18.3607192211135
"251",5.85456843124293,5.22196974046599,3.70695235042243,3.58764177385142
"252",4.62432304858775,4.60012747639814,7.17871678827503,4.62432304858775
"253",16.9288812501254,16.9288812501254,16.9288812501254,16.9288812501254
"254",14.4482847508137,13.7071148336794,15.3293558130689,11.8460577465795
"255",5.25117757874656,5.3422822842458,5.25117757874656,5.20940222224254
"256",20.2946510858299,117.513576441077,72.0328784963489,78.8514489436393
"257",6.66121896433674,6.50188267242368,22.268941209986,12.3446843910993
"258",3.43253606720408,3.43253606720408,38.5555717433413,16.4803637853335
"259",6.16967502012644,6.1135270182023,25.207741232856,20.3599664961982
"260",4.51028484927809,4.51028484927809,24.1357650013572,11.9618820874664
"261",5.12835660704498,6.05100334780727,21.9203819981861,14.5451526680691
"262",11.2944105699756,12.0131855136463,25.3140757144042,20.262931203302
"263",9.78319212510627,10.4066499179315,22.818306844622,19.8857923874758
"264",5.80295613686132,5.80295613686132,5.7535299183034,5.80295613686132
"265",2.85002956778003,4.37926762894566,9.84281492082387,2.85002956778003
"266",4.23729272927847,4.26257348476694,4.23729272927847,4.23729272927847
"267",2.88340223976249,36.6595014368948,1.55761449198489,2.88340073094115
"268",4.22541878323646,53.79718409841,2.95515994204926,3.77767230011957
"269",5.72701028237686,5.6737681013034,5.42586642661966,5.34788200764402
"270",32.3097376760154,32.3097376760154,10.7029451337198,10.6526581779293
"271",23.9901089930764,18.466869670704,8.15381007150276,6.58114572598519
"272",23.5727463999727,21.7611436946262,7.14483881148643,7.96871092808284
"273",45.8919529591349,43.7768045693146,11.6440242986328,14.4800099326913
"274",23.2032455878709,23.1659992030168,9.10373362439825,7.84455618401647
"275",9.42616222763402,8.09514339526357,7.90190727694753,7.83155359872806
"276",4.43337709760598,4.4569079017879,5.25054037551253,5.27561000916833
"277",23.7474197827881,23.7474197827881,23.7474197827881,23.7474197827881
"278",24.1262029868265,23.469702781424,17.5754971750543,18.2114613182674
"279",16.4172218344823,16.4172218344823,16.4172218344823,16.6674375319778
"280",4.77864385724975,4.77864385724975,4.77864385724975,4.77864385724975
"281",4.7902383935495,4.7902383935495,4.7902383935495,4.7902383935495
"282",20.4190005725589,21.5588392913037,13.7698546699803,13.718165973191
"283",19.2746708125051,19.9165327786149,13.7324579323085,13.7696492605649
"284",7.91070857223409,7.45786572089243,7.46165417363285,7.45786572089243
"285",20.4676662212912,17.3782187097507,17.3782187097507,78.5257851989552
"286",10.7958684233108,9.01997762433109,10.7348655396617,41.2807281889003
"287",10.6395749899596,9.5397825620882,9.58447411246451,17.5818052009505
"288",19.8277409180324,15.0506937483385,18.3554767141598,82.1224065111449
"289",28.2016272142762,20.4731297761049,20.4879075963426,118.228673295787
"290",20.3981357295373,18.1254197570114,18.1253351543496,68.3336540649135
"291",21.3254664895491,12.764325917621,14.6561394286206,71.955474629165
"292",9.86277453393879,6.84196009867408,8.99398050856048,47.5343991126529
"293",14.682507069956,11.3457670795032,11.3457670795032,56.5090432299192
"294",9.59404192294189,7.67865015858874,12.3365891261948,40.2449331697075
"295",18.7810163594505,13.4208082663763,15.272897488398,75.8068829312727
"296",29.3891358770334,20.0895445026973,24.9214184031572,147.378153337159
"297",7.7749183424028,6.22750856411,10.748682254722,37.4847195103662
"298",11.6190710982273,7.77466467034627,9.22243639418422,75.3064796406091
"299",16.7013926698647,11.218418236999,19.7076882021592,86.5461335698263
"300",24.0561416062056,16.9718342247088,11.5151855203178,100.692158491054
"301",39.7880228288203,26.2401286287408,32.1030072577775,137.95906269927
"302",8.19038083748034,7.18925860464441,8.32178578412314,24.5770083952878
"303",6.36945242057577,4.77311999129456,9.91104590108431,25.2118751434641
"304",19.1434418439286,15.2845146435819,18.132235338592,51.6384215575367
"305",6.20072159725406,6.03801106691807,11.0686055067026,11.122110991384
"306",8.44430824272722,9.98805405728574,14.0036747622337,14.4783795775288
"307",9.15852812731541,6.11078414167479,7.30735931314374,51.3972025162106
"308",15.1761857718489,10.9416187636781,12.4294417781653,65.6060095830973
"309",5.54443868197392,5.54443868197392,5.54443868197392,4.52099530289431
"310",12.8833538896677,10.3723881612338,11.9224487575829,42.7271920015287
"311",17.1930930946054,10.9254694685017,7.71450866990058,90.6452921322474
"312",17.0324653030059,12.4240699163133,14.0356782068235,105.079891337041
"313",6.9726856460332,5.10598476557818,7.82490672360444,49.6955305811983
"314",14.1163531204635,10.2314449002598,10.0753416072693,61.6336813764434
"315",15.2490447423721,10.5908886864926,13.47456590023,92.0480272997351
"316",19.1647605471034,13.5176762576935,16.2725393001792,89.6067009415641
"317",14.0506758920378,9.83856150834654,11.1541579305695,84.2371208730763
"318",12.8675998592799,9.95034907593545,9.82946173530419,33.206396266296
"319",6.62324379618597,6.62324379618597,6.62324379618598,6.62324379618598
"320",10.1001813824659,9.51446810696445,9.32223275698811,9.09642416528155
"321",8.70776913229143,8.70776900647174,10.5520810095223,10.5520808332349
"322",6.46689407181446,6.2956327601852,6.45479232894692,6.43127516429398
"323",5.5196442069274,5.5196442069274,5.5196442069274,5.5196442069274
"324",12.1231769265307,8.33723264546049,8.10267705632012,40.7194854415924
"325",16.7345327835603,13.8930708543584,13.8930708543584,59.2630688520992
"326",199.086643295167,199.295974945999,193.252373469124,207.779711974102
"327",13.2668353058409,13.2668353058409,13.2668353058409,13.2668353058409
"328",20.0774736617862,19.6667280774923,19.8287803005056,21.4359546704402
"329",64.8666228937643,64.8666228937643,64.8666228937643,64.8666228937643
"330",3.54655497247801,3.70755418267093,4.43295784914945,4.43295784914945
"331",117.240817281141,117.240817281141,117.240817281141,117.240817281141
"332",110.86684432942,120.807347451717,120.886057947574,121.133712765579
"333",22.01392328502,22.8821580219804,23.0580931485079,24.1027595023278
"334",49.6441028175462,49.7286849376438,49.6441028175462,49.6441028175462
"335",24.106460160677,13.9911123497743,16.9884983046788,16.2951052635065
"336",19.0955250573485,11.0733655991026,10.8096713884233,11.0050237743713
"337",8.37867870747508,9.75662178287952,10.6131910779677,12.9066737848387
"338",15.0910664824883,16.9149659549718,15.0638611719129,15.9139174831652
"339",4.37432464410056,4.36111335766883,4.37432464410056,4.37432464410056
"340",15.937790519716,17.4527115929935,38.8479492859049,38.8479492859049
"341",16.8543557877581,16.8543557877581,38.7766133828839,38.1911616425896
"342",16.0511226889053,16.0655221809304,32.6787610368091,35.064502580413
"343",9.64057277294548,12.2901592608228,22.3419727203434,24.2498681954068
"344",6.34649195786362,6.34649195786362,6.34649195786362,6.34167929656887
"345",9.84167077934866,9.84167077934866,9.84167077934866,9.84167077934866
"346",6.213385343688,7.3098938772554,10.7814400622508,4.74565367859147
"347",9.22992832645362,9.22992832645362,9.22992832645362,9.22992832645362
"348",6.64155037069798,6.97847771585323,12.0281457457825,6.64155037069798
"349",7.0656474563273,7.0656474563273,7.0656474563273,7.0656474563273
"350",5.3650225669061,5.3650225669061,5.37927272868305,5.3650225669061
"351",14.0249873298742,15.3562718131793,15.3562718131793,15.0323977934237
"352",14.8532584063115,54.8551140427905,35.3170381377881,10.8610144212912
"353",12.7968225671861,37.7556545349951,19.1066384123949,8.14883102920566
"354",31.6294692937728,237.53483735252,120.96582056816,169.116019247398
"355",23.2625916939523,147.055952137327,79.5234449046044,21.6759585215919
"356",23.5828963657383,171.400204637983,99.6325024283812,19.746840064545
"357",21.0593175258862,122.656851784516,53.6282676118804,121.550497240104
"358",27.4266711901005,226.849954988354,114.172341478121,26.7643877686678
"359",5.13083387161379,5.12118011523639,13.1931084364461,12.6565551003399
"360",12.8918475836717,16.1519629733552,11.4545501645682,56.6054402465478
"361",5.93845067750107,6.20514763884404,24.9968950546842,19.1018317477179
"362",10.5413539287372,10.7366555372669,10.7366555372669,10.8248456578242
"363",6.90030580509244,6.89177485758274,6.69888150112847,6.93032899431022
"364",28.7756972759171,28.7756972759171,12.8767634739162,12.8767634739162
"365",9.37321758804649,9.37321758804649,9.37321758804649,9.37321758804649
"366",5.29655470729232,5.29655470729232,26.4087189266491,5.48030893487684
"367",5.01452232536283,5.01452232536283,13.3632486324802,6.56885259259651
"368",7.09744387678932,7.09744387678932,21.2046152009155,7.95495202935938
"369",24.4619632981706,23.8886234740876,16.7962417119792,16.7820679145438
"370",26.4999343922943,26.4999343922943,19.3901633432726,18.9112471785147
"371",39.5725511811107,33.9655337938388,28.0046573096252,27.4067472994996
"372",37.3471080779135,38.3119814379847,26.9799704707863,27.4965453609269
"373",17.0802881614167,10.0491390192021,11.7661712299385,59.5840047127883
"374",8.74185361332843,8.68913988221044,11.7044806880288,13.120899135586
"375",244.68622731142,268.968443469367,263.904830050412,276.494027437296
"376",13.2930335626772,6.31510266659965,9.98115228758081,10.9325030342333
"377",5.49381340876776,5.29316826712075,5.46167185091804,5.55309027870521
"378",8.12022986253849,8.12022986253849,8.17519600481255,8.12522054060225
"379",16.3078782401871,16.3078825593901,16.1999081055513,16.2238068034439
"380",9.87518769946019,98.2678120001548,66.8854147588762,10.2144539654385
"381",33.7380111926644,176.395811597178,91.0731843014139,62.0651484244428
"382",34.1908117567514,214.582098482355,140.440825414961,27.3478174350142
"383",48.9395924825769,239.872768505504,147.11998591887,32.1715124315368
"384",40.2728540347064,193.539394801869,126.626914433067,22.1496089488501
"385",14.8684722338999,105.783887956871,105.783887956871,14.5280534345852
"386",28.2927166789195,237.927800892681,156.043742826456,27.6319449591812
"387",25.8366520810407,155.030248209833,142.331777384131,31.5428260449558
"388",46.5034953991931,268.195718392717,183.344241771809,32.7738906318065
"389",30.809159704738,125.77462600613,66.5144528777423,98.9127514349854
"390",1.27680480066645,83.8874001082964,62.587273782175,11.2202132262584
"391",4.35798319747327,4.84436849985964,10.8704280626237,4.71244272969885
"392",2.68558256191461,2.68558256191461,3.14341424032848,3.05787379893348
"393",11.3603567280092,12.2032956964964,10.1324896802485,9.86880172635949
"394",36.8989809281731,35.6587311821504,22.0867436330451,21.9893894314637
"395",15.0364841563012,13.5707054611776,13.1130975355879,13.2786532707428
"396",16.2444148843744,16.003197171706,16.5204251142214,16.5796186098328
"397",8.93950979717236,8.93950979717236,8.93950979717236,8.93950979717236
