"","c.14.9097425158019..18.5697316262435..6.50824003543531..6.49970586585181..","c.11.9257238769257..18.9445407434612..5.15407778218235..5.91710182005088..","c.3.48835983711096..18.5697316262435..4.7114487814387..5.3997790671574..","c.3.50768812350578..18.5697316262435..4.75397209593822..5.56574565974875.."
"1",14.9097425158019,11.9257238769257,3.48835983711096,3.50768812350578
"2",18.5697316262435,18.9445407434612,18.5697316262435,18.5697316262435
"3",6.50824003543531,5.15407778218235,4.7114487814387,4.75397209593822
"4",6.49970586585181,5.91710182005088,5.3997790671574,5.56574565974875
"5",23.6136635647113,22.8789394320008,23.8502493697685,23.6256554000711
"6",13.0944297459354,10.9036206037244,17.6599849598861,14.6776131777635
"7",21.221610659872,23.2420438399738,23.5118831369261,21.8471279752054
"8",14.9298881346325,16.3667892502333,15.7329631697784,15.7720663501262
"9",9.42146956137579,9.51686788206457,11.1197618643717,11.6801750223621
"10",14.8008674466146,13.594800437162,13.3802256251048,13.3802256251047
"11",5.73372147218511,9.85976526702261,9.04372861313752,6.12014436010569
"12",5.82359711379095,6.84561060395224,6.80327402238549,6.64374999504173
"13",6.78478512733319,6.84397644747713,8.84609454483547,9.81530417088515
"14",7.93834071380411,7.78322803155196,7.78322803155196,7.78322803155196
"15",4.06505193894561,4.06505193894561,4.06505193894561,4.06505193894561
"16",15.6618062207585,7.48440699290679,6.47658250551263,6.16769125676983
"17",24.2405157079579,7.086087540617,6.97743376925999,7.45904029038045
"18",16.1784383106583,18.0699362331256,5.05178313243186,8.84654879175199
"19",2.40282560196351,3.12194327668608,3.52767052743523,1.85723482646102
"20",5.83172463830942,7.59129202450602,7.77089689839923,7.32494019263072
"21",6.08120934494653,6.08120934494653,6.08120934494653,6.08120934494653
"22",9.02426897778912,9.28760490941614,8.25721952168687,6.91088618526982
"23",17.364580308367,17.364580308367,17.2724462664608,17.888720496783
"24",6.67408128608652,6.67408128608652,7.38456275575623,6.67408128608652
"25",4.81159096986198,4.81159096986198,4.81159096986198,4.82134531974143
"26",45.3468516647273,40.1028747075852,44.999589281101,41.8485337045268
"27",26.2481435127285,27.0498163572011,33.8414859476804,27.0498163572011
"28",36.4281414309986,36.4281414309986,36.4281414309986,36.4281414309986
"29",71.3047673818686,71.3047673818686,72.2263891258119,71.8289615046045
"30",44.3101381095572,48.4696476386872,48.4665604419203,52.4866744984591
"31",27.0760388680073,35.9619060014335,36.0142447321962,36.5657857976186
"32",70.4755367685601,69.7001980648909,70.4755367685601,70.4755367685601
