"","c.10.9548468914519..19.1908610313125..23.0562446006986..4.38276792803846..","c.7.87734472990293..19.1908610313125..23.0562446006986..4.38276792803846..","c.4.60513532138282..19.1908610313125..20.160074376334..4.38276792803846..","c.10.1175884380438..19.1908610313125..23.0562446006986..4.38276792803846.."
"1",10.9548468914519,7.87734472990293,4.60513532138282,10.1175884380438
"2",19.1908610313125,19.1908610313125,19.1908610313125,19.1908610313125
"3",23.0562446006986,23.0562446006986,20.160074376334,23.0562446006986
"4",4.38276792803846,4.38276792803846,4.38276792803846,4.38276792803846
"5",4.00503042476753,4.69504188218763,6.17484477957839,5.03901260206991
"6",5.52355090966423,5.94530894534419,5.34581649674182,6.58762580711453
"7",23.4104638827117,23.4104638827117,22.8403753382259,10.9453569295757
"8",18.8605543179794,18.8605543179794,18.8605543179794,18.8605543179794
"9",12.535900843367,12.5917035027652,11.6575450930583,10.1234537308808
"10",22.4941043290901,19.6897662997563,20.7842441810847,20.2344507583521
"11",15.4437991172109,15.4437991172109,13.9527580386509,13.9527580386509
"12",19.7890763866505,20.5340368204139,12.8839661793351,16.1000621029232
"13",8.94217145749214,8.94217145749214,8.94217145749214,8.94217145749214
"14",7.45448704488377,3.28283324795066,2.83231342926938,7.41877276254051
"15",16.703467485663,17.5080592433221,17.196041836112,17.4975233558937
"16",17.3632247524212,17.2881656218708,17.2806325184326,17.1878427234508
"17",11.0702560545669,12.5654468004419,13.7845664182428,12.6808042371499
"18",19.4863262743404,19.2076713229624,16.7525396356838,19.0662940845208
"19",14.6740754168237,15.0519248077523,18.9412948479485,15.2528697063517
"20",4.83557063473915,4.21267233660655,2.92668665561404,3.46910195927487
"21",7.14578824139988,6.86746781329019,6.18608683251653,6.86746781329019
"22",5.60993588283519,5.62670542525886,6.05328049262161,6.0002042554923
"23",5.23998398222264,5.23998398222264,5.04452257716905,5.23998398222264
"24",21.0696522005397,21.6566375913819,22.034255835925,54.2742347067056
"25",6.20049506787497,6.19179172065491,6.19079841412497,11.4824338520573
"26",18.2039406251962,18.7797283810772,14.5878145895484,17.7044300383849
"27",6.60985651708701,6.60985651708701,6.60985651708701,6.60985651708701
"28",4.91055937229489,4.61257475639037,4.61257475639037,4.63895650700092
"29",35.2427813445789,0,0,0
"30",34.6391042727941,34.6391042727941,35.8096868761914,34.6391042727941
"31",65.4426537700494,65.1588002403523,72.8111536500093,63.9988925710759
"32",55.5405597580511,55.5405597580511,55.7129460352262,55.7470744098739
"33",36.1643628092164,36.1643628092164,36.8773130343628,36.1643628092164
"34",68.1611477278266,68.1611477278266,68.1611477278266,66.5947509982702
"35",54.0514155123156,55.7837975390734,57.1080006276557,56.3339178046609
"36",49.4730051469462,48.8481940433258,58.1739693609099,51.8850881118096
"37",13.5219788302928,13.5219788302928,13.5825348232421,13.567475301878
"38",32.7425730111744,33.9045832361052,31.2499979850989,36.0547543524763
"39",37.9324093888853,35.5988006604882,37.9324093888853,37.0672320231806
"40",35.9605527544143,35.9605527544143,35.9605527544143,35.9605527544143
"41",35.556140388083,36.1470649735304,36.7132246125897,36.3822280910278
"42",25.7452132424479,26.1437449532467,25.737242147415,21.9182803376778
"43",19.73969803238,21.288119731861,21.3907342037911,21.3818537474269
"44",29.9376678952202,29.8770967523451,30.2771534841667,29.2494100199822
"45",17.0177684232041,17.0177684232041,17.0177684232041,17.0177684232041
"46",19.8860129646161,20.1721469156607,20.1721469156607,18.231180967494
"47",72.3599239552206,70.7161221612714,59.7038584495053,74.3294423567142
"48",28.8764606627644,29.2589209926545,31.005604624969,31.0056035222254
"49",53.466871283164,53.0407673692965,54.6365862167356,50.8233520519615
"50",42.6090857709315,37.0520358003575,33.9996135982072,34.4829561861908
"51",28.4836950141789,28.2642589252375,28.9608420090057,28.9608420090057
"52",53.6130962657623,53.9671187537085,52.1660210616986,53.8477537980645
"53",28.5654305444775,28.891253129457,26.5499501961392,26.9505620689698
"54",28.6053276929759,28.5413793837574,28.6053276929759,28.5835195178699
"55",28.369674308375,28.2009154516652,28.9420708317839,34.0939335970012
"56",21.6957803720588,21.5817569453368,21.8979375719991,20.0709349032923
"57",43.6011697860827,41.2372226165951,41.6795168478429,43.6011697860827
"58",26.5199977831028,26.0496272775868,24.1441494108857,25.7421384189813
"59",25.0649785844122,24.1822136502677,23.4116288832002,23.6358388110929
"60",24.9686383588181,24.3427868539438,24.9686383588181,24.1188103767621
"61",21.8603325114756,18.7587491115473,26.741042544201,17.2273281809856
"62",52.574586305702,53.039825415473,53.039825415473,51.6631044636794
"63",21.9310427506935,20.6530430361797,21.9310427506935,18.5916172408675
