"","c.22.2912535898468..17.0107324679821..5.35083246018929..6.00051453149268..","c.22.5937350711434..17.0107324679821..5.13483272119935..5.82626297243383..","c.22.5937350711434..17.0114234196481..7.92503739488038..5.84258694718111..","c.22.5937350711434..17.0107324679821..7.25641211366458..4.91361038148116.."
"1",22.2912535898468,22.5937350711434,22.5937350711434,22.5937350711434
"2",17.0107324679821,17.0107324679821,17.0114234196481,17.0107324679821
"3",5.35083246018929,5.13483272119935,7.92503739488038,7.25641211366458
"4",6.00051453149268,5.82626297243383,5.84258694718111,4.91361038148116
"5",13.4925273955077,7.94423975690537,6.49540470045886,4.04599714485196
"6",31.4770280908975,27.32737456962,27.32737456962,27.32737456962
"7",15.2229491715078,14.2770624527106,14.5927833992254,14.5675439383303
"8",28.5664746691102,27.3982923532426,27.3223518905931,27.3223518905931
"9",9.29420197902104,9.38702947890074,9.19548243165308,10.8397065934301
"10",8.46628327258272,8.642447377208,8.96891961108322,8.46796423064403
"11",2.50297219397084,2.16041591687175,1.98991647971538,1.9705243411275
"12",5.84400460947655,4.86988293211947,3.52776989143877,3.97009553815213
"13",6.42351933019724,5.65122273702882,5.38404826367345,5.30033685093227
"14",8.51331623786021,8.50268870405017,8.50268870405016,8.28636758150559
"15",15.5298638669734,13.5512629004788,13.3203929806725,15.7555594337618
"16",5.30950090493751,7.83989627226043,6.19526696350175,5.47032540570107
"17",5.18595657944305,4.95371913535441,4.99092559046045,5.02084606862214
"18",6.02261319393001,6.02261319393001,6.02261319393001,6.02261319393001
"19",6.20668636715285,6.25292825072952,8.66483782444475,8.71900046995731
"20",7.56873828232582,7.4511182701505,8.11970366610264,6.82166874881755
"21",4.69839388484655,4.69839388484655,4.69839388484655,4.69839388484655
"22",4.37359042712143,4.28367666809158,4.37359042712143,4.37359042712143
"23",5.17919716545947,5.144088516631,5.17919716545947,5.17919716545947
"24",6.61146747033724,6.61146747033724,6.61146747033724,6.61146747033724
"25",5.26910320748168,5.26910316535339,5.2295205393731,5.30262747043581
"26",8.04738133615064,8.04738133615064,8.04738133615064,8.04738133615064
"27",9.85864917365099,10.8238681561579,9.85864917365099,9.36052968585469
"28",25.6502178555926,24.7736932770409,25.6096594312379,22.4525974095874
"29",25.6729545902084,26.4552359720447,26.9751059903406,25.9507581262183
"30",31.118610442845,30.6295503840974,30.1303790667938,30.5264039736329
"31",22.9940420046978,22.7654591539029,23.0704912498154,22.9443602592139
"32",29.9051988727669,29.9051988727669,29.9051988727669,29.9051988727669
"33",21.8391624194208,20.9455298877104,21.3411646016809,20.6888464939889
"34",17.6615976032853,17.6122219014146,17.6407611459123,17.6615976032853
"35",9.41664222615189,10.000888080496,9.91818842638077,10.3191324985274
"36",6.0510802931358,6.0510802931358,6.07022644823631,6.0510802931358
"37",66.0853831085004,51.1924916265082,55.0795172979465,57.8484139326517
"38",29.0826880600471,29.0826880600471,29.0826880600471,29.0826880600471
"39",36.6621594992833,37.6600920322354,37.6600920322354,38.5653780645814
"40",74.6136149031849,75.8563004096833,74.7249036933703,74.6136149031853
"41",51.8387907050166,50.7299086956299,50.8707825762826,51.0032828654863
"42",27.3962496529206,29.7162013677333,29.3313313654374,27.3962496529206
"43",70.3822261942294,70.5273889990479,75.1816011154021,68.6254305862977
"44",45.4554038705952,45.4554038705952,45.4554038705952,45.4554038705952
"45",63.7051120583352,54.3175708372492,54.5444297447299,53.3034423290737
"46",41.7936836866445,39.9742634344724,36.1764069265776,59.0187639222552
"47",21.732582650782,21.3834817288634,21.5501107722507,21.7305749530609
"48",19.233204142726,19.233204142726,18.9749556576805,19.233204142726
"49",6.03658764694992,6.03658764694992,6.00073627352636,6.03658764694992
"50",6.83288095594825,6.83288095594825,6.82184656290358,6.83288095594825
"51",40.5215875664387,40.5215875664387,40.5215875664387,40.5215875664387
"52",47.5127229829309,47.3525860335823,47.1422070310121,47.3729862072994
"53",41.4775587959243,41.4775587959243,41.5835516256342,41.4775587959243
"54",39.1149611232653,39.1149611232653,38.9426952152837,39.1149611232653
"55",29.6571486757049,28.5199447234253,23.0645464030699,16.2597759344337
"56",29.6269658360527,32.6482360587398,28.5052446412051,19.9656385817408
"57",39.0227581230929,42.4569346981977,38.0258771111289,28.3804878901659
"58",31.2392039353405,35.1754370581394,24.4156092016273,17.0443752598251
"59",26.4227784975042,25.8284332674998,19.6491514341813,17.1884232880014
"60",115.79299084575,112.37133476139,88.1249724123551,48.9185356222677
"61",52.9070936698944,62.0076369587366,35.6083959378648,23.4033824578773
"62",63.5123568621605,84.7142578797127,62.2221840948096,36.8732998581228
"63",50.4152646618185,65.8874922238054,44.2110741312625,30.5900999145913
"64",46.8494237849891,55.4622089113211,44.1110187873022,23.5374014958959
"65",91.8608639523973,90.2543366404062,76.8267475317822,42.0987261593298
"66",59.4862513735769,57.5841019045662,35.593440555571,21.3341161145296
"67",50.5381700300878,58.1510870990037,54.1523449506075,24.3440975473689
"68",73.6751657355751,72.6195827402694,71.4718910089371,29.6221995393935
"69",52.4597960240716,51.267895970755,40.7538433143237,19.3252281904467
"70",25.5933877184611,28.2186559639857,24.440498867597,13.2039176337602
"71",42.8851302362334,50.6612830224536,36.2705821818716,21.9392052101814
"72",41.4182139105365,51.2041396576924,33.1749980664275,19.2510619498192
"73",43.1131680826999,39.875905808061,29.3864086839236,14.9410762838418
"74",68.9591406572768,80.011390446052,58.3075254950582,38.750346724865
"75",30.9240169021427,36.8445329312997,29.9481476218891,15.3055292560594
"76",38.1058712724157,59.2497443206624,45.2237686894131,16.1572094406409
"77",72.9194234664692,84.3760420263253,60.7592025464712,33.0287825797741
"78",92.3103184627664,105.930674172684,82.0511268128145,47.3820908428953
"79",74.6597115961808,103.3398426737,56.2484145847533,29.8117995701233
"80",108.254886961168,102.927660627324,77.6130776268012,46.5199668617315
"81",58.6689957604083,102.089622466669,61.1596083589076,33.8519543467321
"82",80.4358618583593,88.4022292976384,63.0496861573885,38.5959844433131
"83",78.2243531877159,88.2903568274041,66.8086616040324,41.7133047416502
"84",80.3727928389125,95.3136806844192,63.2558561910121,35.7677553466937
