"","c.10.5764202694572..6.36914195241465..20.9293409905854..22.3508177743333..","c.12.2305343287107..6.03589157832402..18.4029920819931..20.6934516967637..","c.19.9205693320918..7.70469745251045..20.9293409905854..22.3508177743333..","c.13.2533702012266..5.41668798734178..20.9145656053496..22.3508177743333.."
"1",10.5764202694572,12.2305343287107,19.9205693320918,13.2533702012266
"2",6.36914195241465,6.03589157832402,7.70469745251045,5.41668798734178
"3",20.9293409905854,18.4029920819931,20.9293409905854,20.9145656053496
"4",22.3508177743333,20.6934516967637,22.3508177743333,22.3508177743333
"5",4.30263897447643,4.30263897447643,4.30263897447643,4.30263897447643
"6",7.00450231686742,5.59952423426663,5.0964514098115,5.49048129802348
"7",4.29688265451449,4.29688265451449,4.29688265451449,4.19459946084843
"8",19.5480700079612,19.5480700079612,19.5480700079612,19.5480700079612
"9",10.9194152923895,10.9194152923895,10.9194152923895,10.9194152923895
"10",19.5579182774481,18.148585110072,16.8365874469025,18.8139269052894
"11",13.4830734000253,12.2660867509557,11.9759990582469,15.7438073681496
"12",8.54471190590929,8.25055442382444,7.88222420807521,8.07255227730298
"13",2.59781120362097,4.97968868865997,4.70779540887614,3.93874307532611
"14",20.8810270872253,14.6575673207247,18.5328697382762,16.1801495157558
"15",26.4358012593916,23.2933269921772,21.8779926757935,22.474311500781
"16",13.3859500804618,12.2006771890726,11.1793213396425,12.2647218892044
"17",4.04230019300533,3.53725837968469,4.39189890257253,4.54963855818804
"18",6.26678086094211,5.35473605913256,6.26223475357156,8.82837305096962
"19",8.27552650001031,8.05480825989244,9.92718582318394,11.1924105164842
"20",7.17325751470743,3.3105198507579,4.43075058161979,8.20178447333968
"21",6.85312659013672,22.8206095251701,15.6229239921965,14.4557107655239
"22",6.20717924821401,6.20717924821401,5.70479068375499,4.74527962327358
"23",5.88707542664477,5.88707542664477,5.60888466364615,5.88707542664477
"24",16.1903007341146,11.1502822210483,6.78271989944991,6.69831522582824
"25",8.93796319158294,2.97832685927685,2.49817421587356,3.06871729843515
"26",18.6104560405628,18.6104560405628,18.6104560405628,18.7557073332583
"27",7.57811079639572,7.31069385920661,8.29648437934129,8.35226150530134
"28",4.7361678802493,4.7361678802493,5.73808219794509,6.14660758907966
"29",28.613664229167,29.1257981711898,28.613664229167,28.613664229167
"30",35.3193225258783,35.3193225258783,36.082458162215,35.3339562178763
"31",54.4160938985765,61.8744666350555,53.2731062157641,51.5970641781824
"32",54.3392142448926,54.3392142448926,53.8911104747992,54.3392142448926
"33",38.2659556183756,33.7410566399686,38.6906577997777,38.2807566943909
"34",68.9024908562038,69.8661417848513,68.9024908562038,68.9024908562038
"35",48.196964535578,48.196964535578,48.196964535578,48.196964535578
"36",48.0289839056512,57.0759094075204,50.5166118780841,49.1312551004131
"37",12.6758616890687,12.6758616890687,12.6758616890687,12.6758616890687
"38",40.7403074866783,40.2762795523293,40.7403074866783,39.2219787869493
"39",43.2562060989137,41.4616641178299,43.2562060989137,43.2562060989137
"40",41.153311450353,41.6303111253518,41.563256493117,41.0073325460986
"41",23.9981687440278,22.4902769758334,31.2781055818557,30.097553593309
"42",21.105055433942,20.4947676488008,19.5012215837014,19.4150374015565
"43",29.6818024541566,32.0875508916558,29.3865205189485,30.6619732912953
"44",19.7445205991962,19.0539522046114,17.0922109015025,17.5046026910895
"45",21.5208352367131,18.1760742923823,21.7941336009413,20.6678839118931
"46",70.995543301792,60.0641106698809,67.1964705228113,67.9667168141063
"47",32.7981197695078,30.5989616694324,34.9653416756559,29.2912334706465
"48",59.2695777449295,61.7997459324756,53.9154532947851,59.3964644213183
"49",37.5397287608349,34.6689739843993,36.4440921530277,35.63414555781
"50",37.7134179598319,31.5471980082225,36.0935500621542,30.8430051176511
"51",59.4063609437925,50.0525230932677,51.8530475200642,51.697987776839
"52",31.2054627893689,20.51323373279,30.4757515377757,25.1333306690397
"53",26.2643741440076,25.6928143457647,24.5412830538396,24.5412830538396
"54",27.4623828021319,28.668738072526,38.2696761640626,30.7384387254072
"55",23.5583116262489,23.9426055753425,21.5399265776345,22.94075614998
"56",54.9433903885712,42.3952923618655,46.17567055798,41.800871615716
"57",31.444636969941,31.2704025851532,27.8102356861574,30.7476922103485
"58",33.4690684034668,29.8664840469347,29.8465808382561,29.0068064806776
"59",26.7471227904122,25.8358068056967,26.7858060581428,25.0199193271719
"60",23.124445793741,21.9872520672704,21.8067403370853,17.1412545828835
"61",59.8119080520545,59.3813597865678,58.1749605877104,56.3810524179435
"62",29.4096075213137,26.0976758737953,28.45301656663,23.6948698613025
"63",30.630484057376,27.7044610742391,28.2925244260752,27.7283116721494
"64",25.5434864646128,26.8168163963126,23.4982146294454,25.5187789815866
"65",20.8136194287811,19.0639757964363,20.0226705380806,18.7674626702767
"66",10.0127222517885,10.4657695633918,7.04932896655749,6.68428677023814
"67",39.6317904455157,45.550862268061,35.1964389346084,41.8105188427678
"68",29.6230822418837,28.1118486822879,26.7301884707164,26.3764957001117
"69",4.50364672479305,4.50364672479305,4.50364672479305,4.50364672479305
"70",22.8593802125991,29.7401117197731,21.4589471337586,27.5701447654459
"71",67.4078030894457,59.8173148644861,57.3511720630123,60.7947577746577
"72",35.6035936395347,36.580105050198,31.3176290949567,29.3424483378878
"73",65.8566567241053,72.6292281844815,62.4069472265363,70.6107692052276
"74",47.7320761121839,44.6581676162486,42.2473744537583,42.3897225060196
"75",69.1045800895038,60.7609991708225,60.3185677012327,58.4389187382665
"76",52.8945380607661,50.4508020722121,46.0154124339349,48.6799767340425
"77",47.4520320628563,41.0147110239529,42.8583926305429,41.2050541173144
"78",57.8114870489125,68.2062635904437,57.4028328778589,58.6238174062039
"79",48.786464606135,40.2620159628524,45.3624874323922,39.7907824018815
"80",32.4032006806413,28.6888463431517,27.8925389172198,26.0809872853589
"81",28.0181615704893,25.8175125517343,25.0290855569935,26.0141518706416
"82",6.4200054531486,6.37516877990813,6.4200054531486,6.4200054531486
"83",22.3289684486643,28.8090454023206,20.0493608547897,25.3106828169037
"84",24.5234422631355,23.3491037297518,22.0152133545427,20.7115305444275
"85",24.3884878029884,28.3866314101101,20.8472706193939,26.9391675029157
"86",25.753875082608,20.1965618756336,24.8015452744673,24.6879365959482
"87",11.5631725439964,13.2778481156772,11.7727373749959,11.3999112630429
"88",9.30463973037524,9.38448970753573,9.5832400012976,10.0244397584654
"89",4.57254118421062,4.57254118421062,4.76605079737188,4.57254118421062
"90",4.36465893766202,4.36465893766202,4.36465893766202,4.36465893766202
"91",9.16440621945628,11.0166986823418,13.0719812291597,13.3668055620718
"92",20.6625128312565,34.3239448881996,17.8774060601278,9.02127843521244
"93",3.86991708163244,5.76618393423865,5.40985381537582,7.02696615214802
"94",9.8036863884594,4.64316757504663,8.16466551371692,7.35386440594879
"95",25.6205786493192,26.2653265921429,23.7160305911485,23.5576377189575
"96",28.1079022652515,26.8301763496116,26.1455449822727,25.6791944705133
"97",25.5959916598406,22.2559340424898,25.4265845455598,25.7967578945546
"98",18.5561082987817,21.050735114751,16.1687062339647,16.4096708360658
"99",4.37147218364439,4.37147218364439,4.37147218364439,5.26339471798397
"100",28.931098685369,26.0190905340614,28.5939565794642,23.7018162115202
"101",8.77827445154461,8.77827445154461,8.77827445154461,10.0660125763549
"102",5.33433218310264,5.33896893782547,5.33433218310264,5.53934809202952
"103",10.1019943972978,7.66444351953034,11.6675525870534,10.0062450988301
"104",4.68203883112954,4.68203883112954,4.68203883112954,4.68203883112954
"105",10.2201725882389,12.9220412036196,9.83912411063366,6.06518034313247
"106",5.63520215246289,4.76661589116031,4.46905543525699,5.27607127666684
"107",14.2525649100899,15.7965511560391,12.6822301817746,10.2837518566657
"108",22.4433083512426,21.3375086313561,21.573043512113,21.1534220634313
"109",13.304333543586,12.3752443611276,6.14866677721298,11.7511541682604
"110",7.18428731797269,4.97544971307066,6.95725143232405,7.0146052563162
"111",17.262240537134,24.6435392934069,20.4077040964932,23.4919927051296
"112",7.89004487726039,9.71307945159852,5.40873687813219,4.49156835588688
"113",16.8180547433859,16.8180547433859,16.8180547433859,21.1641215011328
"114",39.7056779910669,39.3075874212848,36.7709815253377,35.5026672715308
"115",34.7731646935716,29.3341477614708,32.9826963536298,34.2043949647167
"116",38.1517445795299,38.8747948998669,36.531809153356,37.2627831833765
"117",38.9354655405219,31.8635811010188,35.3278193667649,35.7972115388262
"118",32.2638950985991,34.2101034701736,30.9662748050264,31.8807360108403
"119",31.953326849807,30.2901774706873,27.9179143732695,29.3645646410668
"120",12.6303577251811,9.19305879232328,7.90127934412784,11.4489318087414
