"","V1"
"1",16.4874433089753
"2",6.12654755934434
"3",5.49836855096055
"4",24.4448203424501
"5",12.119442905454
"6",26.0390905914756
"7",13.7387772031433
"8",14.1270749137556
"9",6.91795320510334
"10",10.7669614324138
"11",13.8188447984798
"12",12.56682532192
"13",5.28583338181696
"14",10.8944371719145
"15",11.0294853902704
"16",22.5478161542889
"17",23.6821309581829
"18",26.1634338816033
"19",23.2651271022183
"20",25.8301305802555
"21",22.392521000908
"22",18.1270525935383
"23",9.39909158611009
"24",5.30426683981468
"25",57.1366275379052
"26",24.726866925356
"27",33.0435089197514
"28",74.146335522688
"29",43.9941819365546
"30",31.2488264037751
"31",70.8304144890281
"32",46.9427490244627
"33",62.2137768436879
"34",42.8659014778761
"35",32.0557168088393
"36",30.5050155921395
"37",24.0695811330734
"38",11.3743204503785
"39",12.2872956807462
"40",18.972219236929
"41",11.1753920654814
"42",30.9545470822989
"43",18.6432023723976
"44",28.1043235483416
"45",20.4644339600921
"46",18.2754383676457
"47",27.5645433310781
"48",14.0948281835049
"49",14.8754186317912
"50",21.4754441407887
"51",24.3263585736452
"52",15.1897744951403
"53",10.1402187785183
"54",14.4604961737821
"55",15.6719059552011
"56",12.0545724777096
"57",27.7067204371584
"58",10.548375197583
"59",15.0526178858259
"60",22.8049614430917
"61",15.828842567141
"62",4.26874987883748
"63",13.8344428707152
"64",33.2716062108638
"65",21.5720716674637
"66",31.2014076812018
"67",22.5446495770041
"68",28.7294155038659
"69",24.6419538301638
"70",25.1851059463381
"71",18.4985522975043
"72",20.9802811314147
"73",14.1904433326238
"74",7.53369330959407
"75",3.57833423362755
"76",9.53013672571181
"77",5.92264804738321
"78",11.0720127046862
"79",11.2539071793746
"80",4.64691829296249
"81",32.6348457712623
"82",34.9108131097662
"83",24.7972498689464
"84",6.91338431843353
"85",20.6132675811328
"86",8.01201646043998
"87",5.41000477842787
"88",7.00675126335724
"89",3.17741830584569
"90",5.83705636464085
"91",8.58191134100023
"92",3.4662054645365
"93",19.6215492066009
"94",118.539270685646
"95",4.58397720283664
"96",4.78552179688801
"97",12.8511331150401
"98",5.42563179147048
"99",17.381351491937
"100",71.7159534709971
"101",57.2728159944532
"102",12.343114095224
"103",12.9432021918663
"104",41.3771361501176
"105",41.088613167355
"106",43.8680683738411
"107",42.2348970171734
"108",6.57523617151308
"109",5.6892037270782
"110",7.21324027211798
"111",6.03444489479764
"112",14.6447604883303
"113",13.0494009175063
"114",8.2197458654975
"115",32.5122220299819
"116",18.2486954700444
"117",29.0653019313277
