"","c.17.8189005909341..6.591644960978..7.58046563140271..29.7207946857604..","c.17.8189005909341..3.9709009698976..9.08142210867762..29.6963062534075..","c.0..11.8897141451886..6.08319344157841..29.6963062534075..14.5963401004189..","c.17.5635661482686..6.68826165715287..5.19726057003194..29.6963062534075..","c.0..4.53849933422552..5.19725970970086..29.6963062534075..14.5963401004189..","c.17.5635661482686..4.23055245997112..5.46409724195891..29.6963062534075..","c.17.5635661482686..4.95053979055869..5.70339393932024..29.6963062534075.."
"102",16.498189784263,12.0822099470017,36.408315691102,49.8476675384933,21.9174554182047,15.3777585850701,35.1472664057182
"103",43.4155615843716,42.7990494998846,43.4155615843716,43.4155615843716,43.4155615843716,43.4155615843716,43.4155615843716
"104",47.3863857336138,44.2323729787082,43.424155314473,39.704002542559,39.704002542559,39.0903072326113,40.5351165555899
"105",41.2983534527117,41.3259520736695,41.2983534527117,41.2983534527117,41.2983534527117,41.2983534527117,41.2983534527117
"106",43.8082400694309,43.8082400694309,45.6971354174919,43.8082400694309,43.8082400694309,43.8082400694309,43.8082400694309
"107",3.84372281732987,3.62907397190966,5.31497706517532,7.53258396372038,5.66923828863312,5.04138300778784,5.50320632234072
"108",3.12215064422567,3.89212534583219,3.03286821664819,5.60279236663051,5.81655495837958,4.94728119391793,2.89763945429064
"109",4.44090462696236,4.44090462696236,4.57240503777855,5.1491002186748,4.96878810090635,4.79619094218762,4.61031280318115
"110",2.83949510848596,3.96970555985615,3.22690777076658,5.48009639775809,6.44580814528816,5.04117211524452,4.36960488778502
"111",9.3330849806342,7.6773104079626,8.36703018610221,17.3507063960686,23.546397966983,20.7886612840058,12.1573119103048
"112",7.33304692173577,7.33304692173577,7.33304692173577,17.1146869923781,20.8628292438154,17.6712187793579,11.5206458578108
"113",6.59201933879978,6.58326834928019,6.58326834928019,14.5607617225921,13.8298936495232,12.5180793194692,6.88846981431244
"114",37.347428377692,41.1158603276361,38.0725402763474,37.243129237251,30.2430246194491,30.2379963157162,31.5549464525746
"115",16.2444574434937,16.4404045880987,16.2444574434937,16.0528620032673,16.2444574434937,16.2444574434937,16.2444574434937
"116",29.2754981741698,23.7819901539464,29.2754981741698,29.2754981741698,29.5236020712346,29.2754981741698,29.2754981741698
"117",35.9824652088411,34.5924838619302,40.5218484276168,38.297714503344,36.4252435614607,33.6999878305959,40.4585884075562
"118",14.9917302090324,14.9917302090324,14.9917302090324,14.9917302090324,14.9917302090324,14.9917302090324,14.9917302090324
"119",18.7872862018792,18.7872862018792,18.7872862018792,18.7872862018792,18.7872862018792,18.7872862018792,18.7872862018792
"120",38.2756295064587,38.2756295064587,38.2756295064587,38.2864172532588,38.2756295064587,38.2756295064587,38.2781328796668
"121",15.3791084508955,15.8257133026711,16.5253860537667,16.662950937994,16.662950937994,16.4459504467562,16.662950937994
"122",13.1629033209517,11.094479309227,10.5443923594577,8.08846110115463,8.81514851665997,7.86151549036254,8.08846058431747
"123",15.7376318186102,15.7376318186102,15.7376318186102,15.7376318186102,15.7376318186102,15.7376318186102,15.7376318186102
"124",13.3113638765737,13.3113638765737,13.3113638765737,13.3113638765737,13.3113638765737,13.3113638765737,13.3113638765737
"125",20.4377542301075,20.4377542301075,20.4231400713376,20.4377542301075,19.8655401531381,20.438905244803,20.006801674219
"126",28.2532555042782,28.2532555042782,28.2532555042782,28.2532555042782,28.7553437099458,28.2532555042782,28.2532555042782
"127",39.0363310328768,29.6586938914714,35.4729936704078,35.2564060455715,35.4818300803469,35.3410725802964,35.4729936704078
"128",23.4617412210134,23.0197603368488,23.0197603368488,23.0197603368488,23.0197603368488,23.0197603368488,23.0197603368488
"129",22.9561136338171,23.5973801445747,23.5973801445747,23.5973801445747,22.9561136338171,22.9561136338171,22.9561136338171
"130",18.8365533971426,18.8365533971426,18.1885022456036,18.8365533971426,18.8365533971426,18.8365533971426,19.0742502794593
"131",95.9017659189723,97.4003416242223,98.1716588207562,97.5571716157034,97.8065077529144,98.1482619265438,97.9430917517357
"132",106.015979555767,106.015979555767,106.015979555767,106.015979555767,106.015979555767,106.015979555767,106.015979555767
"133",141.749336197459,141.749336197459,141.749336197459,141.749336197459,141.749336197459,141.749336197459,141.749336197459
"134",137.592950544766,136.439836056105,141.108699791213,138.8583536748,134.950223443599,132.439312703771,132.748321074286
"135",64.7869331679318,58.2056271301166,72.5689385424987,75.7077250282962,82.1612562676968,101.05325345051,94.9820455084013
"136",48.639397623925,53.7664582566356,54.8842467624897,54.8842467624897,54.8842467624897,55.2279130341482,54.8842467624897
"137",23.4677506281798,21.815869494335,31.177649545734,23.54367303386,25.3678538043565,28.6621414531703,36.6227431179048
"138",69.6255594452163,78.0950166973606,78.0950166973606,79.5876875098984,78.0950166973606,75.0542919311313,78.0823823609698
"139",113.890728735685,113.947755470015,114.16800327779,113.890728735685,113.890728735685,113.890728735685,113.890728735685
"140",132.35536611245,132.35536611245,132.35536611245,132.35536611245,132.35536611245,132.35536611245,132.35536611245
"141",84.0848608838808,79.9828137002704,83.0928539985708,89.9663456238732,87.2951881572959,89.56054038504,89.6848103383403
"142",34.024527696117,34.024527696117,34.024527696117,34.024527696117,34.024527696117,34.024527696117,34.024527696117
"143",72.8859556200435,71.5877546151841,71.5877546151841,71.8398452200678,72.7129664081828,72.6434839512489,71.5877546151841
"144",21.2661492328814,21.7903945059944,31.9539185328293,23.2872162302131,23.0259377020625,27.6942073731843,34.3277875320564
"145",10.0275307077649,10.9742443368202,10.9742443368202,9.38064495795912,135.517493382501,10.0123882413017,10.9742443368202
"146",12.4453331422366,13.7841427794582,13.4660317030391,11.4000536907349,179.418842083524,12.4453331422366,13.9116032019339
"147",7.05516145508662,18.6400612299318,10.2166559784123,8.72046943088269,128.947974453737,7.93331931663723,12.0128556135136
"148",11.2215283254092,11.5913480854652,11.2215283254092,11.2215283254092,148.617641268366,11.2215283254092,11.2215283254092
"149",10.3441137103499,14.6529269851319,10.6857097647698,7.28801057045152,219.083988749485,9.38302350313308,10.0477062228351
"150",12.5816322110155,16.3339847374292,16.6365839576265,16.3339847374292,149.689531939941,12.6498423804111,16.3339847374292
"151",9.14949258750768,8.97165946462562,8.97165946462561,9.28509111808355,174.789336415573,9.1508304545094,8.97165946462562
"152",5.93719104988923,7.9659627105566,5.77581410563033,5.67804391234409,5.76153916330911,5.79192652702504,5.85312468218979
"153",4.77000809289666,4.77000809289666,4.77000809289666,4.77000809289666,4.92521287402229,5.44399478172288,5.44399478172288
"154",31.2322654026672,11.9126742095567,9.89373660323477,9.83227163212771,9.89373660323477,9.89373660323477,9.98843869761971
"155",6.10388284593097,2.67758776312002,2.62904069476295,2.67758776312002,2.67758776312002,4.45254996050242,2.67758776312002
"156",9.77758946441736,9.65935325734127,9.65935325734127,9.65935325734127,14.6688328934496,17.7027858826997,16.6720223826151
"157",12.1696579396894,11.8912493999913,13.7620313325289,14.0128756789396,14.282672251223,15.1877035871637,14.0128756789396
"158",14.2598948624233,14.4890750089124,16.6699616218762,16.6699616218762,17.2188578462239,16.2180362245719,16.6699616218762
"159",4.51736643267799,5.82624483898817,5.82624483898817,4.91852186009286,3.5178877500325,3.5178877500325,3.5178877500325
"160",10.7864640430905,10.0030611945224,10.7864640430905,10.4440833093271,5.12227699562803,5.08471846568717,5.34232151912013
"161",19.8605829682979,19.8605829682979,19.8605829682979,19.8605829682979,19.860582968298,19.8605829682979,19.8605829682979
"162",11.2934452316962,19.1084288759593,12.5118949795376,11.3263498923097,11.293445221191,11.2934452316962,11.2934452316962
"163",5.21474448985815,4.47997392149366,4.59223472366221,4.30021798755226,6.77051875598215,4.90854639821117,4.59752086986991
"164",6.57630912020906,8.58070134801669,6.57630939720391,6.57630939720391,6.57630939720392,6.57630939720391,6.74038656633105
"165",11.3177197795502,9.84721569564995,15.7068105475532,93.559108525905,20.0827156608316,9.71556047574786,15.6736217297919
"166",4.92573636288455,4.72634564416515,4.72634564416515,4.72634564416515,4.72634564416515,4.68267913133135,8.77047466904189
"167",8.47065742810773,7.98383410867784,27.4226790547614,18.3211393521638,7.94077166703224,7.86931007929466,24.3147809440563
"168",3.66510961724515,8.81093464171284,19.2379270384273,9.93209544128727,4.0927984341229,3.72940381249408,18.0810207013929
"169",2.93066651551923,2.93066651551923,50.9962787044178,20.5000408425843,2.9049847728344,3.64721363185558,58.517300026572
"170",5.43014508894507,9.29721371847442,24.6162397322954,17.3877473313262,7.95653836369833,7.13287730032447,19.0115704094375
"171",4.42994563394223,8.51139032295143,18.2736568636371,11.7636937736811,4.88520475098902,4.44704776573791,17.3503504791709
"172",4.84766772619047,7.69094207258482,25.9979862314223,15.1166387038508,6.44338090215369,4.61158897315135,20.7226149204874
"173",9.48230888792267,9.13959914572467,29.0004719172211,20.1347874794214,9.7884661371501,9.29642991702156,29.0004719172211
"174",9.35086430091568,9.35086430091568,29.5133453774218,15.6268657964511,9.35086430091568,9.35086430091568,30.1938647038048
"175",4.24465787023075,4.24465787023075,21.567316796568,12.6068093220813,4.24465787023075,7.59670135554924,23.6857115224337
"176",6.44214516167948,6.4035939757068,6.44214516167948,6.44214516167948,6.44214516167948,6.44214516167948,6.44214516167948
"177",2.59162789876562,2.59162789876562,2.59162789876562,2.59162789876562,2.59162789876562,2.63864819832665,2.59162789876562
"178",4.49345982137427,4.06447154073282,4.49345982137427,4.49345982137427,4.63041426460252,5.08940764793571,4.49345982137427
"179",3.76030395140407,3.94882477058699,3.76030395140407,3.75555056606512,3.76030395140407,3.75936518982888,4.01055906060056
"180",3.7084524233001,44.8650422046956,2.1639272936041,3.7084524233001,6.22962577057288,40.7828492593309,11.7942713078862
"181",3.97004204258298,50.5437986035652,3.29872642748337,3.39665036304664,4.02807075084942,51.801180424449,5.91055278855127
"182",3.52731523337624,3.30003602968126,3.53589054449376,3.51731263150913,3.52731523337624,3.50944929546766,4.72576181750759
"183",16.9340117278407,17.3440950763375,16.9340117278407,17.2191305729099,16.9340117278407,16.9340117278407,17.6247315648833
"184",11.2963132878408,12.0570984501064,11.4144956747154,11.5603383388893,11.5866712376163,11.4415522369843,11.5292079513768
"185",22.6958313871331,22.6958313871331,22.7172125742787,22.6958313871331,22.6958313871331,22.7864733862861,22.7038669710887
"186",12.9220144482986,13.2297833681587,12.9220144482986,13.1019658243003,12.9220144482986,12.9220144482986,12.9220144482986
"187",8.48181186347904,8.48181186347904,8.48181186347904,8.48181186347904,8.48181186347904,8.48181186347904,8.48181186347904
"188",10.2894286656763,10.2894286656763,10.2894286656763,10.2894286656763,10.2894286656763,10.2894286656763,10.2894286656763
"189",17.941889655912,18.9033576976773,17.7778962246841,18.1015145090588,17.6452958205391,18.0268507364685,17.5090588829704
"190",20.3139736611013,20.3139736611013,20.3139736611013,20.3139736611013,20.3139736611013,20.3139736611013,20.3139736611013
"191",16.6290333125223,16.7832098544459,16.6290333125223,16.6290333125223,17.4052835245518,17.3704810828395,9.80610366424547
"192",12.9433314797979,12.9433314797979,12.9433314797979,12.9433314797979,12.9433314797979,12.9433314797979,12.9433314797979
"193",10.1665232771048,11.6626834666721,11.6150064777493,11.751232432589,10.8496857373136,9.4980896279941,9.44909958320599
"194",17.0763776698552,15.8249727164054,21.3869560606571,21.7878546365531,20.0780264798973,15.3197003369016,14.6345929879091
"195",14.6702944165655,14.6725771055721,14.6725771055721,14.6833881007003,14.6725771055721,14.672831025909,32.1892387406612
"196",9.61138141288795,9.56959535379053,9.60285801435163,9.61138141288795,9.61138141288795,9.61138141288795,9.59909232474282
"197",28.5991333073363,5.0733402280481,5.06171606433681,5.06171606433681,5.04135858869596,5.06171606433681,5.06171606433681
"198",17.6250766674145,18.7179060237242,19.4110020838304,19.4110020838304,19.1491835773951,19.4110020838304,19.4110020838304
"199",22.6696376918078,23.1944206463047,22.7316246185552,22.6696376918078,22.7954738947561,22.5931230857494,19.918377131124
"200",23.8881568516085,19.8391288175129,23.3827765938468,21.9033921473466,21.6692979925938,21.8980167362385,22.1216031145843
"201",40.8015530834071,59.6833097321107,63.3797040193336,40.3660482390623,57.9378595447144,40.1271593720977,29.5938371191706
"202",6.17183270475992,6.02873034613434,6.0286016721128,6.02873034613434,6.24979573465427,7.7913217018705,7.79397492621979
"203",22.7914288770327,26.7498256902009,23.9922012080565,24.837611910167,23.7908565718433,24.0919094718501,23.3564143448563
"204",18.9919231614681,21.7890693637016,18.9919231614681,18.9919231614681,18.9919231614681,18.9919231614681,18.9919231614681
"205",16.5961913320895,20.5406352609434,14.9082745983222,16.5961913320895,16.5961913320895,16.5961913320895,18.1485407211558
"206",5.13214379648665,4.29910662709988,4.74068560606822,4.7316950460559,4.75232884899604,4.89193199562212,4.81201676051919
"207",6.22241754040824,5.89427803853617,5.76661162542381,5.76661162542381,5.76661162542381,5.76661162542381,5.76661162542381
"208",4.37640985287776,6.68741625453968,4.43195229143379,5.35894807202579,4.76770280800949,4.88992861909484,6.13955889042787
"209",66.5360450902373,6.52127773609898,8.35636476024845,7.78983358179249,29.1379534360469,51.7592716653947,19.7009232788497
"210",33.2974348799152,12.9255264648994,10.7979288854672,9.78216103922784,21.8593995695385,43.183739668433,17.8021307082948
"211",8.79571797437686,8.7934926519093,8.79441971553294,8.79182449174795,7.78046944315075,7.69893831972018,7.71677095059915
"212",37.5536652086665,79.9718194107358,61.22712843744,18.8928232599079,16.8585545346462,160.144508025151,59.3297459353092
"213",15.3078637389929,29.6928873093778,20.4504995518362,8.0159018344149,12.1562401511515,29.7494734040476,19.903749787684
"214",17.5214183897528,50.8390563693871,51.1141934408246,14.5153764951793,14.3826659876633,68.1533863747751,51.1141934408246
"215",29.9838906268577,93.2262672362417,67.4733855633975,17.8870424376053,22.0003204566554,109.662572663164,70.0397329572792
"216",28.3394406847361,75.7455712774957,65.7165118736717,18.418734252673,18.2164698247132,101.203793962649,63.3868894211923
"217",22.6768845030099,50.7206895513297,36.8274286431493,11.3500889195155,21.2048067773752,67.4717761989958,38.2022615989543
"218",7.08530539111208,45.760801965303,31.9787671222763,11.155041646689,9.90765075315488,65.5941138306447,31.9433580407655
"219",14.8304319980213,102.252856520336,54.5431824246464,10.7802604397012,12.368186285747,75.6489822697805,56.9734599099619
"220",9.75609733355735,42.201349728469,32.0892665942233,7.02813468872331,7.76238344072349,49.3184606617715,27.5325751812065
"221",17.1182693456872,65.0011943708981,37.1040807907661,11.7346479156328,11.7346479156328,62.5392071453341,39.2184021414375
"222",23.8179737585077,120.168462728696,75.0045892713583,16.9305700326689,19.0277304485583,119.822682376663,76.9252899685098
"223",7.83186707244384,32.7889397824854,21.6472876617093,5.6118240557517,5.61181557528367,32.7889397824854,20.677734241512
"224",10.5665496635982,61.8714385821568,42.5185173808181,7.73383152234196,9.53253757932082,61.8714385821568,41.2908035830026
"225",20.0838332861075,90.2492534114885,43.5495068301773,10.0308455910963,10.0308455910963,89.3537536358813,38.91402901394
"226",12.6935644782898,81.2753969707267,51.4873770759446,12.6935644782898,12.6935644782898,51.9516791623126,53.5250870101651
"227",29.1419583920988,112.103362387516,74.131327943737,18.3697254710798,24.983090381237,109.827079407315,72.8450123776534
"228",7.75423339938475,26.1789830083682,19.7555794286162,5.36477547062224,5.08243911572436,28.9899116062131,20.1703907850993
"229",5.69749743543991,29.1099353334263,15.5484064659896,3.58808230664505,3.91130053576823,29.1099353334263,15.5484064659896
"230",12.9365188950294,41.5458406693447,22.7798346578091,11.1602834480878,13.2345934448159,56.4715594404917,21.960285003645
"231",18.7058406526181,13.8955768248975,18.8312399913282,18.6964633972728,14.7419552761416,17.8600630867655,16.5114746034946
