"","c.3.15462340773287..18.2843188832321..3.8063054471635..6.90290039900388..","c.3.15462340773287..18.3576130968628..3.67669970395106..9.03981152117471..","c.15.2379856918331..18.2843188832321..3.53581711264784..7.51607690725429..","c.14.9398591375089..18.2843188832321..4.00656099628461..6.36288236033124..","c.11.8504047389456..18.2843188832321..4.31276879381526..5.63616051334165..","c.3.15462340773287..18.2843188832321..3.52400508642135..5.57608080725599..","c.3.15462340773287..18.2843188832321..4.22012301530224..5.57608080725599.."
"1",3.15462340773287,3.15462340773287,15.2379856918331,14.9398591375089,11.8504047389456,3.15462340773287,3.15462340773287
"2",18.2843188832321,18.3576130968628,18.2843188832321,18.2843188832321,18.2843188832321,18.2843188832321,18.2843188832321
"3",3.8063054471635,3.67669970395106,3.53581711264784,4.00656099628461,4.31276879381526,3.52400508642135,4.22012301530224
"4",6.90290039900388,9.03981152117471,7.51607690725429,6.36288236033124,5.63616051334165,5.57608080725599,5.57608080725599
"5",23.4433081948181,21.9968673336663,23.6308716791868,23.1405407347322,24.1752680203793,23.8246658884625,23.0334510509589
"6",11.815522955188,10.6486242259577,12.0984066733896,12.8487319033643,13.5047790393473,18.3894129000572,16.6901675153858
"7",24.2318643204816,24.1017767466335,24.0957972821801,24.6994957911594,24.3763883907883,24.3614425332401,21.3547679184273
"8",16.4179303349528,16.4179303349528,16.324157879598,16.3855878785721,16.4179303349528,16.4179303349528,16.4179303349528
"9",12.8604959064855,11.676194055004,10.4629809736719,9.20468195959625,9.67298827053028,10.7735393584234,10.0268259657609
"10",12.2741793884603,14.2298450484881,14.6169537940267,13.9052787595266,14.6169537940267,14.6169537940267,14.6169537940267
"11",10.4916480750028,7.1018997873457,10.1307514690607,8.070473672058,13.7400974116697,12.3754260871988,9.87227411256106
"12",5.63189783956615,5.01099014009211,5.71079102799822,4.71647623640523,6.25841496231544,5.3616216289876,5.70673642381081
"13",8.01575979760024,8.01575979760024,8.01575979760024,8.01575979760024,8.01575979760024,8.01575979760024,8.01575979760024
"14",7.72214033278377,7.6673676412423,7.6673676412423,7.6673676412423,7.94772879091251,7.75793088835308,7.73371373730489
"15",9.98449754790774,14.6569604756465,8.58491010237191,4.02350233902153,4.02350233902153,4.02350233902153,4.02350233902153
"16",5.48030899236559,5.39821328543611,29.7038635353995,15.993704499518,7.04400321085759,5.33860084417973,5.20396787275155
"17",7.62306513738509,9.04342858466511,41.0653497791936,24.5881961208601,7.81338969050719,7.15801617571631,7.62306513738509
"18",8.92370777356996,8.55123493354678,39.0695359433988,15.2032167987938,18.6115505651431,4.91300692301131,8.17313352124205
"19",1.99940101089279,1.94050773400536,2.02377130439746,2.68542779033987,3.16150349398652,3.17010576519463,1.96976567710748
"20",8.91990122801634,7.63325377251521,7.32606547053306,7.68830329290624,7.63325377251521,7.51196214315162,6.89427216243554
"21",5.39542533542115,5.39542533542115,5.39542533542115,5.39542533542115,5.39542533542115,5.37511523936138,5.39542533542115
"22",7.04079129873897,7.34882554040334,7.04079129873897,9.11144703548018,9.3194121884162,8.36170733306226,7.04079129873897
"23",17.0790472575984,16.9753002779922,16.5040572592971,17.8294127024119,17.0790472575984,17.0790472575984,16.920381775811
"24",7.09768099936061,7.09768099936061,7.30718967329702,7.09768099936061,7.06060686340003,7.09768099936061,7.09768099936061
"25",4.86509801233919,4.86509801233919,4.86509801233919,4.78968224797159,4.86509801233919,4.86509801233919,4.78804073916452
"26",53.7515568916903,52.7206529417212,54.2491419290785,53.8607348143252,51.0061265562366,55.0867143230285,55.6748190285323
"27",27.0066946174728,27.0066946174728,27.0066946174728,27.0066946174728,27.0066946174728,32.4435974498937,27.0066946174728
"28",36.3757481815297,36.3757481815297,36.3757481815297,36.3757481815297,36.3757481815297,36.3757481815297,36.3757481815297
"29",72.0207447422001,71.959631848559,72.851577426588,72.2003356065311,71.6835936976027,72.3844590214944,72.0455780833494
"30",48.7854239119554,48.7854239119554,48.7854239119554,48.7854239119554,48.7854239119554,48.7854239119554,48.7854239119554
"31",33.2256471965236,33.6528956478172,33.7557006200826,25.6462495162447,34.777860342522,35.0964814726212,35.0964814726212
"32",70.9168504500331,72.3407846248153,70.9168504500331,70.9168504500331,70.9168504500331,70.9168504500331,68.9303211798202
"33",45.0885868157782,45.0885868157782,45.0885868157782,45.5292025137009,45.0885868157782,45.0885868157782,45.0885868157782
"34",58.8060957812149,59.6613697302956,67.1154448194984,62.056469363731,59.707735518552,67.6845968553051,59.6211093554122
"35",39.7770720802248,39.7770720802248,39.3923140172034,39.6307488217548,39.7770720802248,39.7770720802248,39.8505036803561
"36",5.53643191575831,5.53643191575831,5.53643191575831,5.53643191575831,5.53643191575831,5.53643191575831,5.53643191575831
"37",36.6387645132166,36.6387645132166,36.6387645132166,36.6387645132166,36.6387645132166,36.6387645132166,36.6387645132166
"38",34.0870002707021,34.0870002707021,34.0870002707021,34.7160470741064,34.1585660422153,34.0870002707021,34.0870002707021
"39",29.5384453278149,29.5384453278149,29.5384453278149,29.5384453278149,29.5384453278149,29.5576873323483,29.5384453278149
"40",33.2572736964952,24.440071492278,17.1224928089021,16.3642785982223,16.7832376379697,18.9484615627748,33.397096250337
"41",31.916825874848,21.8093193900745,14.140660907129,14.0173363852069,14.140660907129,29.50592924265,31.916825874848
"42",38.3807953140833,37.3043705861646,28.2128679215496,28.2128679215496,28.2128679215496,30.4539062300054,44.9075735335583
"43",26.6993385419863,21.9379869652473,12.45157370253,12.7549958020926,11.3783286745723,18.4568715432176,29.9224752499855
"44",70.2229640829822,54.8468783890397,51.5279467489471,54.0135599407905,52.4774661987038,54.0045637506283,76.6580679788407
"45",55.3296423606797,33.5445433721049,25.3258156201365,19.2416059735306,23.651744726603,32.4580718833686,70.7597903412407
"46",61.6623029764327,47.6403300735757,39.7960324483626,39.1620334557005,39.7960324483626,54.1998863999875,77.2272951144554
"47",48.7253830097658,34.5821872676558,27.9926815845801,22.4944227993247,27.9926815845801,43.2126377206969,52.1202140462474
"48",42.9162967451978,35.183030255571,25.6245642768233,24.9649077280908,25.6245642768233,33.7433075494773,40.8191229123751
"49",63.1887110664056,51.0686833724223,36.3503479540094,36.3503479540094,36.3503513157537,53.819210923474,75.8772516537357
"50",35.9208053890631,18.3714604745004,15.3936287860091,18.1658192863952,18.1305740586021,21.8387887750198,38.8940449331313
"51",31.037535361942,27.7719551417827,18.8319484562429,18.1162720164622,18.7989057417822,24.3306667172019,31.6534478887894
"52",58.0774809952531,42.7785098311091,26.2850116974323,26.1675380560138,26.1675380560138,47.4027511671413,53.2100682948811
"53",68.5436485684607,39.1423638302073,27.9211172694826,27.9211172694826,27.9211172694826,43.7498619901137,67.5693041210196
"54",41.0643049028343,38.0267655017798,19.2095678875607,19.2095678875607,19.2095678875607,31.3212769241919,43.3277005180193
"55",47.034888622754,30.2650403976642,19.0493318529514,18.4754513264558,19.6085403683876,27.0790344096548,70.208081416777
"56",40.4764810066815,29.0499794043375,19.6363223587784,16.1119728757497,19.4712307860748,30.8413891220387,42.124457978382
"57",25.6405156025714,14.1525088046317,11.4229894936481,10.2800477395019,10.3094080933494,14.2792016003574,38.3175523623546
"58",65.5350143499064,44.7727188016646,36.2337655188794,36.2337655188794,36.2337655188794,45.9732355509769,80.307027769841
"59",35.8361295414253,23.9955116229039,16.9332737409771,17.5796888635324,17.5796888635324,22.8245285959539,33.975308957986
"60",35.3115424514428,29.5827557151555,19.5102552725635,19.0944107232278,18.0406474113385,28.0060454040576,34.776265907848
"61",23.2726092445117,17.4547804221305,15.0739875510541,14.7077408374732,14.3248600601044,16.5699284314452,24.894029931724
"62",63.3912168524365,49.7231653664674,21.6092091648686,21.3376767547759,21.6791139328014,36.2207094983937,65.4720642923863
"63",41.2504419171211,35.4269665562645,15.7096019579943,14.7707780258267,15.8765380672177,26.78861386104,54.5147457592953
"64",5.504245989874,5.504245989874,5.57683363520563,5.504245989874,5.504245989874,5.504245989874,5.504245989874
"65",42.1090067836853,30.9739513607874,14.8851306185022,14.8585382071293,14.8585382071293,32.4890769729161,47.4469172314675
"66",67.9637778635405,48.5835301991907,38.2627518338729,38.5199662187933,38.4266396535632,63.0970474971478,86.1926321571429
"67",56.2862678380596,49.6148883245622,19.0378240828297,19.0801712934804,18.2881209244097,45.2326311272351,69.5532604428332
"68",69.5027193430351,59.7359533022417,36.2175709104796,34.2330714838892,34.4189594670955,51.6849320110363,85.9620420034313
"69",59.7301505420243,42.7827831143662,26.1178235905472,26.1178235905472,26.1178235905472,40.5152612283423,62.4673506503694
"70",74.2536376905778,55.5204948556709,35.4124853120757,35.4124853120757,36.1029125317768,63.7142478625711,76.6573776850071
"71",60.6964581171767,48.4562747847696,29.573222421859,30.5810871578873,31.1380948836111,49.6299079414839,64.3877186277963
"72",53.5914838023031,42.0633512411775,30.9572283910381,31.5318725202468,30.9572283910381,40.5931108478468,55.975828399219
"73",45.5186522555689,31.5861697124395,22.2942048306409,22.375995914649,22.2942056614923,32.0465543418867,52.0917576050283
"74",50.5460524821354,42.2260307495539,21.544304006699,21.7430035052961,21.4228690322458,41.6039550839463,47.7565375423844
"75",25.3460885461351,23.7710085309128,15.6533215761123,15.5804990730532,15.6533215761123,22.2782225778202,26.9942390443831
"76",33.6937624789476,27.2397070063886,15.0615744031557,11.9151324731535,15.3262899264819,27.1412741841594,34.4249902439034
"77",14.5221302210778,15.0157120916673,14.5221302210778,14.5221302210778,14.5221302210778,14.9292392180092,15.1189116771643
"78",5.74171297584007,5.76668780185127,5.74171297584007,6.25302898716411,5.62726366195359,5.9590575808107,5.74171297584007
"79",9.59958733196271,9.66164069299026,9.64248487064086,9.76010066118354,11.900269190494,11.1350361607158,10.8398101832476
"80",9.91215117999947,9.91215117999947,9.91215117999947,10.4114618535536,10.879961303325,12.5103444450948,28.2031867377995
"81",15.4694814931992,11.3549765097685,15.4008532736341,17.7996503773427,14.1293251566551,10.4130024738955,9.43549161411452
"82",4.58861413900971,4.43065280070658,4.46654059797593,5.26248131932612,5.58947590236978,7.76853911657626,9.31947502976548
"83",4.92680085598095,4.24125164835802,4.80237074011378,6.35494403380782,4.10134698879672,3.84772616099737,3.6398294104351
"84",23.2786966648116,23.0411258437578,22.0421918502099,21.9275748698697,22.0639479423779,22.0639479423779,22.8975487083296
"85",23.1502316009588,23.1083740180073,23.1502316009588,23.1502316009588,23.1452387631681,23.1502316009588,23.0942935117198
"86",22.7895487112892,22.289756144006,23.1347635198567,17.8304417448732,22.4407215007031,22.6374791009351,21.8017569682833
"87",5.41440265960501,4.99537285024438,4.38909118135815,4.38909118135815,5.16272377679672,5.54813472197868,4.38909118135815
"88",13.063576174582,20.5512574166649,21.1070367114418,22.6762426507425,30.5706203988484,22.5334187667602,14.505205301108
"89",9.58231469559377,8.36881231784433,8.17587756182963,8.13396609210154,8.17587756182963,8.86870833323177,8.37603391706316
"90",5.98045836105717,5.98045836105717,5.98045836105717,5.98045836105717,5.98045836105717,5.98045836105717,5.98045836105717
"91",6.48127220834551,9.07298012154328,9.26898015020584,10.0934706776215,10.0991425901894,7.65907308474922,7.31857052463782
"92",2.78393111510001,2.78393111510001,2.78393111510001,2.78393111510001,2.78393111510001,2.7741381618701,2.78393111510001
"93",5.15411983729413,5.48414882657389,5.15411983729413,5.15411983729413,5.15411983729413,5.15411983729413,5.15411983729413
"94",14.8586961355066,5.54307927303538,4.50796789325922,4.67828395705869,4.33780047836265,4.67828395705869,4.44361300802179
"95",9.10339941753606,12.0833321207053,8.022606286429,5.85810634784477,9.43400832756239,11.6028625343257,12.3045266376838
"96",2.4638133123498,2.4638133123498,2.4800744291983,2.37547550524604,2.46844824349228,2.4638133123498,2.4638133123498
"97",3.47861780611972,7,2.75568751080554,2.79861535315822,2.92698874764442,2.92698874764442,2.92698874764442
"98",3.70543792669617,3.55215479056264,3.5785445425883,3.05063822320021,35.8282725930097,42.8832032114127,33.9416227352906
"99",50.4296247961395,70.5889241463029,92.3375238489705,88.1782986908965,91.5303907611962,67.1640415715258,50.8812521231895
"100",16.0429308492308,16.6141578117718,16.0429308492308,13.161229668524,16.0429308492308,15.0996027623883,16.0429308492308
"101",11.4090790912409,9.23107388339891,9.82856496289671,9.36803548249677,11.1136449648037,10.6421859677538,9.48344379351164
"102",5.76064553601305,5.04463625727508,3.5215613631155,5.82340654437989,5.6579729713029,4.44404374874714,3.11339771865932
"103",29.4275591145055,22.3508284254717,16.8032617389108,16.8032617389108,16.8032617389108,22.9535050934689,32.2802794634766
"104",5.37621756036875,5.37621756036875,5.37621756036875,7.58748190223257,6.80539381314986,6.5010658317281,6.80539381314986
"105",20.2765249529574,19.3940125580579,18.4395698035438,19.1260934194627,18.4395698035438,19.4225035052597,19.7088751008849
"106",17.7498430916342,34.2535671198637,56.5722669812715,30.4696370858833,46.8487476218777,33.2333491811639,17.7498430916342
"107",22.759098687212,35.0094525135464,47.486238391411,35.6637917661734,46.313730580643,37.4997805683355,23.9889109945557
"108",31.1869535944337,49.3538655835788,58.8439092092206,36.3538985465846,52.346507946239,47.7762538029181,29.8038741348464
"109",22.4150732858762,41.181249768812,50.8306916276417,28.246046024627,46.6575578620648,35.5373942300509,19.5992886879065
"110",8.77097080614116,10.3491283908896,10.7075785067934,11.9014168410325,12.9954438808858,12.52913426794,12.1200368523629
"111",6.37947503321221,6.37947503321221,6.3784302757797,6.37947503321221,6.37947503321221,6.37947503321221,6.37947503321221
"112",4.13321502596871,4.13321502596871,4.25667374775905,4.13321502596871,4.13321502596871,4.13321502596871,4.13321502596871
"113",7.89269402246524,7.89269402246524,7.89269402246524,7.89269402246524,7.89269402246524,7.89269402246524,7.89269402246524
"114",13.684197121987,13.684197121987,13.684197121987,13.684197121987,13.684197121987,13.684197121987,13.684197121987
"115",16.0475501486811,16.0475501486811,16.0475501486811,16.3914106809363,16.0475501486811,16.0475501486811,16.2278648019712
"116",15.8896283686108,15.8896283686108,15.8896283686108,15.9509683872911,15.8896283686108,15.8896283686108,15.8896283686108
"117",5.12137063831555,5.12137063831555,5.12137063831555,5.12137063831555,5.12137063831555,5.12137063831555,5.12137063831555
"118",3.51280875310892,3.51280792271932,3.44833820603413,3.30719660649167,3.51280688881594,3.51280688881594,3.51280688881594
"119",4.47401443992822,4.47401443992822,4.47401443992822,4.47401443992822,4.47401443992822,4.47401443992822,4.47401443992822
"120",3.90353939471388,4.57796284012325,8.06187141645705,6.9866824362527,4.17588526039994,3.90353939471388,3.82832424251116
"121",10.2103664436887,10.2103664436887,10.2103664436887,10.2103664436887,10.2103664436887,10.2103664436887,10.2103664436887
"122",10.6978797452146,16.0206640391325,17.9113107152379,15.0006972758611,9.89721862945954,9.89721862945954,9.89721862945954
"123",5.71116933076174,6.11981240361755,5.71117054918583,6.29924212136579,5.71117054918583,5.71117054918583,5.60966275085672
"124",16.8569624904626,16.8569624904626,16.3230302723102,15.6988550920087,16.8106488197659,16.8569624904626,16.0037821645924
"125",6.06023733899364,6.08489028264409,6.22119339228118,5.5883235638078,5.90262202980731,6.3163160067474,6.31823516094997
"126",7.24946628157346,7.24946628157346,7.24946628157346,7.24946628157346,7.29857868759542,7.24946628157346,6.81602458783378
"127",5.57414098161706,5.57414098161706,5.57414098161706,5.57414098161706,5.50429426025587,5.57414098161706,4.7556024200719
"128",18.4019949346788,17.6274067750937,17.7040676408048,17.3958048551078,17.0044372630484,17.1057166988069,19.8038554923964
"129",17.0280799207323,17.0561405193228,16.8862870770797,19.0519386843609,16.9645540978714,17.0755733207242,16.8178529031383
"130",23.0140478790904,23.8581926292557,23.8581926292557,23.8581926292557,23.8581926292557,23.8808068585842,23.8581926292557
"131",9.15555011028154,8.82360142445051,14.9932145954109,8.98612012554736,10.8250152797565,30.7474814011555,9.68518820830998
"132",7.45514134031695,8.00503119221666,10.4762512781937,8.22615931606084,8.85265387486421,15.0595379228194,8.22583107552725
"133",5.94142509086925,6.14572562235661,6.20096816355717,6.14077373781361,6.07557317460314,6.14572562235661,6.14572562235661
"134",6.4480989150812,7.18461389783935,6.27690067115325,5.70090463913409,6.40679306899499,6.39403241436685,6.35770920124005
"135",5.29856105639841,5.03801624785989,5.48963112666013,5.38563452238503,5.53144443529795,5.60977601739928,5.87731585745875
"136",10.5778788525338,10.5456305933269,10.5778788525338,9.88489202246131,12.0487639773065,12.2481211692871,11.7267035087024
"137",4.85770717234614,4.85770717234614,4.85770717234614,6.21863313597247,5.48379327356255,4.79177651271957,4.85770717234614
"138",9.42792741481041,9.32605379403368,8.99266091431293,8.74218163405613,8.80796505218068,9.42792741481042,9.32605379403368
"139",10.1954799948519,10.1981875932403,10.1954799948519,22.1403867069316,10.1954799948519,10.1954799948519,10.1954799948519
"140",9.68610175880847,9.68610175880847,8.97555558482832,9.68610175880847,9.68610175880847,9.68610175880847,9.68610175880847
"141",7.07891370531457,7.07891370531457,7.07891370531457,7.07891370531457,7.07891370531457,9.36302444465791,7.07891370531457
"142",13.2789849381372,13.2789849381372,13.2789849381372,13.2789849381372,13.2789849381372,14.4235851142253,13.2789849381372
"143",3.75449893871086,3.75449893871086,3.75449893871086,3.75449893871086,3.75449893871086,3.75449893871086,3.75449893871086
"144",6.81340425713951,6.96411400774078,9.65574422244293,28.4380571918779,6.81718636504468,4.90098221143318,9.08154547932844
"145",7.18621165263763,7.18621165263763,7.18621165263763,7.18621165263763,7.18621165263763,7.18621165263763,7.09821129958501
"146",3.86793254558112,3.86793254558112,3.86793254558112,3.86793254558112,3.86793254558112,3.86793254558112,3.86793254558112
"147",23.7652339303907,17.9784464682228,17.1062271393391,21.4315509583027,23.3882618286713,17.6547880790244,17.9676065245864
"148",20.8252978414549,17.3418397217396,17.7880588990351,18.0532536272539,20.8252978414549,16.9469948533245,17.4178754238322
"149",15.7771302881799,15.9485934547924,18.2261047907773,17.2382195388977,18.8290094207198,15.7150778047851,19.1833744918541
"150",17.9489089296918,16.800616845982,14.2946104215023,15.0234958703298,17.2063505792278,16.895794408745,14.2946104215023
"151",22.2198966935228,23.1248060866544,17.3773923426553,18.1427104406303,21.5161616228362,21.6222638038961,17.3774042911892
"152",4.33259725268239,4.33259725268239,4.38275667479594,4.33259725268239,4.33259725268239,4.33259725268239,4.19865416466881
"153",9.16472462161786,10.1825913991929,3.70135814260205,3.92477601608145,8.42626438454241,8.93070356812548,9.11481758701639
"154",9.18561478917675,7.8428862207355,2.57844443057838,3.65771927964464,10.4501739813906,9.05965865656942,9.78820978850722
"155",5.49567072629316,5.30719286727446,5.49567072629316,6.47153861033082,5.27834849700708,5.44922945512872,5.98337207907817
"156",12.3191726742596,12.4627899868037,12.3191726742596,12.3751003283734,16.6199195385053,12.3191726742596,12.3191726742596
"157",4.97299186028617,3.75713368545596,4.43374490708677,3.7154622063358,10.6275322986486,9.48407049931943,4.86069730888924
"158",5.67775918100704,5.67775918100704,5.67775918100704,5.67775918100704,9.57972624951193,6.12839071624147,5.67775918100704
"159",6.42918912462448,43.7121270966689,6.42918912462448,6.42918912462448,6.42918912462448,6.42918912462448,44.7674994846947
"160",6.91927279535443,9.71679601917035,6.91927279535443,6.91927279535443,6.91927279535443,6.91927279535443,13.8494422132578
"161",45.368694149022,17.9830803111994,2.88812098956541,2.88013979838288,24.3520172705905,15.7096990881694,1.68502951137739
"162",5.6753100953063,5.97481610793101,5.97481610793101,4.71329936858859,5.98674638776537,5.97481610793101,5.97481610793101
"163",41.03093969464,40.7684787697674,41.2630650466955,40.7684787697674,40.7987692659504,40.9333113223035,40.7684787697674
"164",11.8414769410946,11.1709335402428,12.8012868664684,11.6505734561179,12.0627480590939,11.6735420008927,10.3336382574001
"165",34.0895807136055,34.0895807136055,34.0895807136055,34.0895807136055,34.0895807136055,35.6817705779975,34.0895807136055
"166",14.2516640104906,14.1831796022258,14.2748271243152,12.1589523274133,14.1639827975671,14.3819081275992,14.4499763748081
"167",9.27574224426442,9.27574224426442,9.24651787720505,9.27574224426442,9.27574224426442,10.9596604814149,9.27574224426442
"168",4.24788415549703,4.24788415549703,4.13110304445009,4.24788415549703,4.24788415549703,4.22780410266866,4.24788415549703
"169",7.34040497640065,5.70275710581671,7.94460294997881,7.83481958686333,7.10247376937382,6.01845067127191,6.57718857274271
"170",6.19108842730818,6.14310390360923,6.00287394620472,6.08416032436323,6.74335762595399,5.18033669198994,5.78956036011587
"171",10.0707768760536,9.59441593519093,8.16800829613525,8.33877821932886,10.7814599330195,15.7053126812343,2.78064531392049
"172",21.528889410067,30.3421043938896,17.7541990736966,29.5207562154462,15.7240962280809,15.9648585348723,15.9631078634672
"173",7.30218066172984,7.30218066172984,7.30218066172984,7.30218066172984,7.3039458130917,7.30218066172984,7.30267202730562
"174",7.68490226053062,7.68490226053062,7.68490226053062,8.07123217856643,8.07123217856643,10.5740032221031,10.5740032221031
"175",7.64925166392818,7.69487040662877,7.37233080655003,7.69487040662877,7.68956264204071,7.50765486636772,7.69487040662877
"176",2.99042647021683,2.99042647021683,3.02443379895548,2.99042647021683,2.99042647021683,2.99042647021683,2.99042647021683
"177",8.0245674842837,7.98857162113746,8.0245674842837,8.0245674842837,8.0245674842837,8.0245674842837,8.0245674842837
"178",11.9454797799727,12.6634588108595,11.8892197549393,3.24588877594882,5.13955735371674,4.77082249994926,4.78922066100913
"179",3.53288924901323,3.6693599691635,3.62790660766523,3.6454311905944,3.42895190452391,3.5209998844184,3.54439154499474
"180",13.0005756354613,4.67453508156613,4.67484032036359,4.67484083024462,4.67484032036359,13.6006845574558,4.67484032036359
"181",1.97472749677429,1.97472749677429,1.97472749677429,2.8025308170522,3.18222774821113,3.28559219387481,3.32073154998485
"182",2.86980970754432,3.02163215208639,3.29528691047999,14.313262798375,2.88319595546417,3.11198825408125,3.1248794802832
"183",5.31004005744255,5.63384697629892,5.63384697629892,5.83540220764371,5.24816385433666,5.67598087494654,5.44988589521404
"184",2.94129379822505,2.65606598543799,2.80586717047306,2.30410695691941,3.00261587844574,2.83347830061808,2.9751192403122
"185",5.95768447098251,5.8950652547507,5.85094129964437,5.85094129964437,5.85094129964437,5.85094129964437,5.85094129964437
"186",55.6461386192593,12.9282647110327,10.6891097503776,10.6891097503776,10.6891097503776,10.6891097503776,10.6891097503776
"187",5.12932948503135,4.59876353406647,4.3875294767741,4.74313362383029,5.04576618555496,5.49738820206803,4.86336501701623
"188",9.92421395480053,9.92739482288856,9.92739482288856,9.92739482288856,9.92739482288854,9.92739482288856,9.92739482288856
"189",18.6285311072779,19.8970622658954,19.654944755187,19.1457537385979,19.8423528455404,19.8970622658953,20.5244867149915
"190",15.5357480445398,15.4020662859766,15.5357480445398,15.5357480445398,15.5357480445398,15.2646439443955,15.5357480445398
