unique_id,stability,lumpiness,hurst,flat_spots,entropy,crossing_points
0.0,0.0008974358974358945,8.547008547008502e-07,,49,0.6524397944547216,1
1.0,0.4576729384621501,0.8920143365354657,0.5332377948887136,2,0.8828648918338632,21
2.0,0.17937891788674434,0.0020298536803446507,,11,0.6108335042632194,3
3.0,0.010249740640180364,0.00039955702181001667,,16,0.7789895616638439,2
4.0,0.010267268721941215,0.0003969512334500135,,9,0.7832784468308666,2
5.0,0.00960086447745008,0.00030995149327353117,,16,0.7611605412700388,2
6.0,0.03554575806077153,0.00078420367187553,,18,0.7469500257948468,6
7.0,0.0359308547765867,0.0030460850714112996,,18,0.7562107062612536,6
8.0,0.0008850470957613847,5.571044116233238e-08,,32,0.2924229129996484,1
9.0,0.00039791666666666713,9.87713675213679e-09,,32,0.2945808190247227,1
10.0,0.4586736179410717,0.46524300702173993,0.7583499521665575,3,0.7926002430211191,20
11.0,0.05802543017325332,0.003278844034505677,0.8101054863289947,11,0.6970458624572606,14
12.0,0.02127116443187402,0.004713375211957717,0.7107342356160166,13,0.7850801613598446,7
13.0,0.05267617683017337,0.00887289085650224,,9,0.8142055786057215,15
14.0,0.0002625734508547034,7.708705354493099e-06,0.5085739053128576,21,0.8965566954242414,0
15.0,0.18298269230769224,0.014422672608618238,0.794258680853417,49,0.7698759419077895,0
16.0,0.7186790601484797,1.6002738517142596,0.7377236195850259,9,0.7969766793527605,18
17.0,0.5902277371452541,1.3286298174382551,0.7337767201636521,15,0.8337946929084399,0
18.0,0.6263049559196484,5.648607058532477,,6,0.7361114077419597,15
19.0,0.6202310927042887,1.4856066171545879,0.7261238915479277,15,0.8279325704429253,0
20.0,0.6427759677459377,1.697934266792591,0.7091868761642302,15,0.8280882514138808,0
21.0,0.5841941215403047,1.480695554923065,0.7157507001173788,15,0.8354573446526965,0
22.0,0.09077368536416147,0.0031925542963204528,0.8341774142928922,9,0.6796143672880977,18
23.0,0.08665705821753317,0.0031691641225745286,,6,0.6808285205923251,20
24.0,0.08329926796112296,0.003514369296876027,,9,0.6934253402540489,14
25.0,0.08583987958145867,0.0038331111058192615,,9,0.6710643337216732,20
26.0,0.08218225442255504,0.0029807837890019526,,9,0.6709692264720465,18
27.0,0.07714219664556822,0.0032956499921814237,,5,0.7104278692572372,16
