unique_id,stability,lumpiness,hurst,flat_spots,entropy,crossing_points
0.0,0.0,0.0,,55,-0.0,0
1.0,0.03685897435897436,0.08173076923076923,,30,0.9045835528988738,6
2.0,0.0,0.0,,55,-0.0,0
3.0,0.0,0.0,,55,-0.0,0
4.0,0.0,0.0,,55,-0.0,0
5.0,0.0,0.0,,55,-0.0,0
6.0,0.0,0.0,,55,-0.0,0
7.0,0.0,0.0,,55,-0.0,0
8.0,0.0,0.0,,55,-0.0,0
9.0,0.0,0.0,,55,-0.0,0
10.0,0.0,0.0,,55,-0.0,0
11.0,0.0,0.0,,55,-0.0,0
12.0,0.008814102564102562,0.008814102564102562,,20,0.8920741293006517,6
13.0,0.014423076923076922,0.014423076923076922,,18,0.8679382721240588,10
14.0,0.0,0.0,,55,-0.0,0
15.0,0.0,0.0,,55,-0.0,0
16.0,0.0,0.0,,55,-0.0,0
17.0,0.0,0.0,,55,-0.0,0
18.0,0.0,0.0,,55,-0.0,0
19.0,0.0,0.0,,55,-0.0,0
20.0,0.0,0.0,,55,-0.0,0
21.0,0.0,0.0,,55,-0.0,0
22.0,0.0,0.0,,55,-0.0,0
23.0,0.0,0.0,,55,-0.0,0
24.0,0.0,0.0,,55,-0.0,0
25.0,0.0,0.0,,55,-0.0,0
26.0,0.0,0.0,,55,-0.0,0
27.0,0.0,0.0,,55,-0.0,0
28.0,0.0,0.0,,55,-0.0,0
29.0,0.0,0.0,,55,-0.0,0
30.0,0.0,0.0,,55,-0.0,0
31.0,0.0,0.0,,55,-0.0,0
32.0,0.0,0.0,,55,-0.0,0
33.0,0.0,0.0,,55,-0.0,0
34.0,0.0,0.0,,55,-0.0,0
35.0,0.0,0.0,,55,-0.0,0
36.0,0.0,0.0,,55,-0.0,0
37.0,0.0,0.0,,55,-0.0,0
38.0,0.0,0.0,,55,-0.0,0
39.0,0.0,0.0,,55,-0.0,0
40.0,0.0,0.0,,55,-0.0,0
41.0,0.019230769230769235,0.07692307692307694,,28,0.9890860107595969,2
42.0,0.0,0.0,,55,-0.0,0
43.0,0.019230769230769235,0.07692307692307694,,28,0.9890860107595969,2
44.0,0.019230769230769235,0.07692307692307694,,28,0.9890860107595969,2
45.0,0.019230769230769235,0.07692307692307694,,28,0.9890860107595969,2
46.0,0.0,0.0,,55,-0.0,0
47.0,0.019230769230769235,0.07692307692307694,,28,0.9890860107595969,2
48.0,0.0,0.0,,55,-0.0,0
49.0,0.019230769230769235,0.07692307692307694,,28,0.9890860107595969,2
50.0,0.0,0.0,,55,-0.0,0
51.0,0.019230769230769235,0.07692307692307694,,28,0.9890860107595969,2
52.0,0.0,0.0,,55,-0.0,0
53.0,0.0,0.0,,55,-0.0,0
54.0,0.0,0.0,,55,-0.0,0
55.0,0.019230769230769235,0.07692307692307694,,28,0.9890860107595969,2
56.0,0.019230769230769235,0.07692307692307694,,28,0.9890860107595969,2
57.0,0.0,0.0,,55,-0.0,0
58.0,0.019230769230769235,0.07692307692307694,,28,0.9890860107595969,2
59.0,0.0,0.0,,55,-0.0,0
60.0,0.0,0.0,,55,-0.0,0
61.0,0.0,0.0,,55,-0.0,0
62.0,0.0,0.0,,55,-0.0,0
63.0,0.0,0.0,,55,-0.0,0
64.0,0.0,0.0,,55,-0.0,0
65.0,0.0,0.0,,55,-0.0,0
66.0,0.0,0.0,,55,-0.0,0
67.0,0.0,0.0,,55,-0.0,0
68.0,0.0,0.0,,55,-0.0,0
69.0,0.0,0.0,,55,-0.0,0
70.0,0.0,0.0,,55,-0.0,0
71.0,0.0,0.0,,55,-0.0,0
72.0,0.0,0.0,,55,-0.0,0
73.0,0.0,0.0,,55,-0.0,0
74.0,0.0,0.0,,55,-0.0,0
75.0,0.0,0.0,,55,-0.0,0
76.0,0.0,0.0,,55,-0.0,0
77.0,0.07451923076923078,0.01682692307692308,,12,0.7733104454670542,10
78.0,0.09935897435897435,0.022970085470085472,,6,0.8566105201937056,0
79.0,0.09855769230769229,0.022702991452991452,,7,0.9260116721282912,25
80.0,0.17307692307692304,0.07692307692307694,,49,0.7816565785768321,3
81.0,0.08974358974358974,0.19658119658119655,,47,0.8053785192322266,5
82.0,0.17307692307692304,0.07692307692307694,,48,0.845941140692029,4
83.0,0.004807692307692309,0.004807692307692309,,46,0.9890860107595969,2
84.0,0.1650641025641026,0.07425213675213675,,7,0.8256402114429543,20
85.0,0.022435897435897436,0.012286324786324786,,25,0.8164796466040278,6
86.0,0.0,0.0,,55,-0.0,0
87.0,0.10977564102564102,0.08288817663817663,,7,0.851705698908618,22
88.0,0.0,0.0,,55,-0.0,0
89.0,0.0,0.0,,55,-0.0,0
90.0,0.0,0.0,,55,-0.0,0
91.0,0.019230769230769235,0.008547008547008543,,31,0.8957674418210274,2
92.0,0.008814102564102566,0.008814102564102566,,38,0.9004582909015726,4
93.0,0.0,0.0,,55,-0.0,0
94.0,0.0,0.0,,55,-0.0,0
95.0,0.0,0.0,,55,-0.0,0
96.0,0.019230769230769235,0.07692307692307694,,28,0.9890860107595969,2
97.0,0.0,0.0,,55,-0.0,0
