unique_id,stability,lumpiness,hurst,flat_spots,entropy,crossing_points
0.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
1.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
2.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
3.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
4.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
5.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
6.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
7.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
8.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
9.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
10.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
11.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
12.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
13.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
14.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
15.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
16.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
17.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
18.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
19.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
20.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
21.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
22.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
23.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
24.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
25.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
26.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
27.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
28.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
29.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
30.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
31.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
32.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
33.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
34.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
35.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
36.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
37.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
38.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
39.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
40.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
41.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
42.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
43.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
44.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
45.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
46.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
47.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
48.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
49.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
50.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
51.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
52.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
53.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
54.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
55.0,0.024839743589743585,0.01789529914529914,0.5576099616311381,8,0.865560159321343,18
