unique_id,unitroot_pp,unitroot_kpss,stability,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,nonlinearity,lumpiness,hurst,alpha,beta,flat_spots,entropy,crossing_points,arch_lm,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1
0.0,-28.16267599528092,0.23818669719124172,16.221117424242422,1,4,0.5269111616339017,0.45822973640323533,11.78852615719252,-5.500483006700961,-0.16299511155055482,0.4674795610298193,0.290738029633272,2,4,0.2005008058050126,0.4691945674568081,0.7851304487303952,-0.023184772527645406,0.1389652994110448,2055.6592487373737,0.5089350028626987,1.4901161193847656e-08,3.893334219868096e-09,3,0.8583932379603886,18,0.33883561618498625,0.21936163981207754,0.22018665090175,-0.1486978175335819,0.2868851943657257,-0.37699337323592635,0.3264283236007962,0.031509106222963504
1.0,-49.4395491993774,0.7119226661030496,14.87310606060606,1,4,0.4563518682861899,0.17424789972309904,19.158759604443674,-2.76666819079745,-0.567955996062456,0.6673549831051906,0.24744747694568292,2,4,0.044391124668650056,0.5920390700410249,1.1074032656505532,0.0075130598419379975,0.0638373366542953,429.6601430976432,0.7573731814892639,1.4901161193847656e-08,5.180934835312595e-09,3,0.8934235756255526,19,0.4233771917507537,0.009592305840217911,0.11119218987999291,-0.6195001619262539,0.6030902177790025,-0.7493589654707744,0.8885810159985627,0.048865363489985415
2.0,-51.687308782922706,0.28730732799448894,1.1477272727272727,1,4,0.4298421390664423,0.005551200001636179,-4.273112430204179,3.0928817104652255,-0.5242508486337933,0.7759964765550994,0.19625120743662094,4,1,0.04422656071236797,0.4530525994730769,0.8673011853048801,-0.11902793730305736,1.8142680664688484,20.316708754208754,0.6144400705499927,1.4901161193847656e-08,1.4099729102184592e-08,3,0.8823111770493536,29,0.37493311974806853,-0.059927983539094655,0.12983291683601753,-0.5350170803833497,0.46445917872479503,-0.6908510860848648,0.6656577876743123,-0.12139917695473251
3.0,-42.9140978068025,0.6946445232642477,4.137784090909091,1,4,0.6199615722377171,0.013888548419271616,-10.02274844995766,4.687287999730762,-0.5136977415131296,0.9620777650559569,0.38281361273479486,4,4,0.15477406597766374,0.48327743995216355,0.7530340044570779,0.028382240787021312,0.9005303769672898,49.107901936026934,0.8848144368627827,1.4901213694679557e-08,5.323394012729517e-10,3,0.8141421612551726,19,0.13386627481465896,0.19930426384318214,0.43395325094302273,-0.5130055083984327,0.6335077429771703,-0.6545407271074734,0.9197609356824701,0.15578051223350983
4.0,-34.224731261850394,0.2594863622383238,2.687026515151515,1,4,0.6009843309495817,0.011876908522149808,-5.731524663930337,-0.510703235852991,-0.40449304903252314,0.3573391017780258,0.21815101580621266,2,2,0.11408846692480935,0.3172330270858174,0.7440495874852131,-0.07553692980669902,0.09057956702502463,69.45638678451178,0.5645458136616597,1.511095662163127e-08,4.8179304164680004e-17,3,0.8789599763537622,21,0.36260494914952424,0.2681446234138696,0.14709574101652909,-0.3948692010107094,0.2313337798209098,-0.6554053596156147,0.5776320353620601,-0.1432686375535658
5.0,-35.77258396935256,0.82985226411572,30.08096590909091,1,4,0.5966453321289651,0.4070954389866732,-27.575673863617038,14.74028337336015,-0.5534167441751483,0.6228603797827024,0.15951703645986626,1,4,0.17269792951436547,0.5236019001054452,1.0717230935688145,0.13395447181073494,0.6377192177397787,1492.3339120370367,0.8159176817948032,0.13137001564800851,0.13137001564717155,2,0.8470005084445468,19,0.6657722325488566,0.2541971728214895,0.37655314399060946,-0.6132709020260939,0.5549328776586712,-0.7633499466002136,0.8833631783664394,0.25505825026589823
6.0,-54.312260246211785,0.4485057273092531,5.232481060606061,1,4,0.3466770782709412,0.06253236288100597,-8.685895907169812,-1.0753602760481278,-0.5826141049570371,0.5512361684974354,0.330705657312761,2,2,0.030915545682410943,0.5491703799623698,0.8301813529748885,0.0965457396691645,0.12365138097824624,306.7808817340067,0.5955922165147512,1.4901161193847656e-08,1.4901161190821122e-08,3,0.8999506761452217,26,0.18578797420154614,-0.07435725664880245,0.05492948929814982,-0.5439871703101612,0.33832550018346336,-0.6670277868584503,0.5078925524588292,0.07941249255658925
7.0,-21.865711217661275,0.5041209070374615,31.95975378787879,1,4,0.7496702936483185,0.10246623293203454,-22.715350737270793,-2.5891727453195563,-0.2586456045372083,0.44415704992656674,0.3869434739856926,2,4,0.3567688403575796,0.1797713918247269,0.49406978405903523,-0.17163702117725477,1.3352370457915759,490.6655618686868,0.6579319754698408,1.49096893333482e-08,9.021482724939293e-10,3,0.7833880801784298,17,0.44923790823322796,0.5082028948318793,0.4430755636022328,-0.12825370259329785,0.20038386516713633,-0.33969713411650565,0.2912268270963334,-0.022125329575292497
8.0,-35.952230203865916,0.17649828831118355,11.853693181818182,1,4,0.5991107060515215,0.03864241936030455,6.2343568650907795,-9.544552233815114,-0.47979956212473035,0.5226843399464449,0.24655907140073385,3,3,0.08928420352483372,0.42699688072554415,0.811314364765505,-0.024451025793248798,0.16265321527246754,88.67608375420876,0.7731133158213123,0.26311483916793427,0.0,3,0.8467056345560762,21,0.5287548970098737,0.23880125964152935,0.3261640684946607,-0.5127147440413606,0.3406808889642797,-0.6721974517648454,0.5514594333299251,0.03966206092891626
9.0,-27.183891116650692,0.6816477354764957,17.380208333333336,1,4,0.5978736860683589,0.13906245969768874,-20.115626420137453,13.852940777923521,-0.3972656659033597,0.9300274531519674,0.2455236381316056,3,1,0.24789649275241313,0.5396794634145569,0.8052334799782663,0.029321560527372934,0.4568661674191343,460.6887100168351,0.7968542501902472,0.16870659903461763,0.16870659903461763,3,0.8810767506603764,19,0.5343883098749687,0.3483548375310043,0.3391891367072189,-0.3307396514811472,0.4238138400855441,-0.4606895709163539,0.48409498832087944,0.247861401630923
10.0,-28.97217391567004,0.20161562098362024,20.304924242424242,1,4,0.6864229349731188,0.16752576027267066,7.184579448267014,-16.448451002909692,-0.37914770684753724,0.5682916809898346,0.3213752845869029,4,2,0.15045066413153976,0.20328059429022927,0.6557275919690426,0.04125735002582195,0.19547437409031454,541.6247895622897,0.8657791726502749,0.27803382303770413,0.0,4,0.8917402894147944,15,0.2430811115921706,0.3807660975214169,0.21661016502595182,-0.2787970990811666,0.2681617426006769,-0.5316328419313388,0.6310341804061477,0.09779787971277332
11.0,-20.787621068715747,0.30766416316140843,22.85037878787879,1,4,0.763551032610353,0.06412075813921173,-13.287839943178067,13.194439108637045,-0.106536104107624,0.7035797863717337,0.2715905177940078,2,3,0.4213764143122532,0.2826410702525065,0.6929632491227898,0.19360671977784455,0.275117253961459,543.3773148148148,0.7510573392507579,0.6171914520144111,0.0,2,0.7754440603813142,18,0.2803266929665622,0.5033901224818446,0.5527493907142793,-0.23678992200165822,0.5736089440001269,-0.580934633130788,1.1476430147190817,0.019762004304671645
12.0,-46.693665092674024,0.22914158640984544,3.1287878787878793,1,4,0.3202379385972828,0.05778930023254584,3.9748304372465304,3.534643639366048,-0.4603364224217093,0.6104050329449311,0.3018919477235106,3,1,0.03895622784146868,0.5028922068714736,0.6632610231285925,-0.00995296509231477,0.35501771482364103,147.70875420875421,0.4636749137708851,1.4901161193847656e-08,6.075440241039325e-09,2,0.8607353645802841,19,0.20320126540946126,-0.06078980099502488,0.20365162971677686,-0.40863132105682537,0.5349564221471044,-0.5129383293556318,0.6557309786087867,0.011971393034825866
13.0,-36.152844312811304,0.8412934926477688,24.3688446969697,1,4,0.6986002011869107,0.3073484313725939,-29.426707766920792,4.249276755291893,-0.19200143764794933,0.33627198558879695,0.29429079552205795,1,4,0.16920269337527516,0.1530890061093368,0.3590789689468423,0.21440516791486566,0.5435890149455155,4805.163036616163,0.7524494046735255,1.495254410737472e-08,3.193111290834921e-09,4,0.8292145392934969,17,0.3449177360737976,0.305178381256656,0.31770021531684123,-0.1907844001465341,0.22475063654560737,-0.44754888662628933,0.567966649844214,0.18634346493071074
