unique_id,stability,lumpiness,hurst,flat_spots,entropy,crossing_points
0.0,0.32647912723951344,0.1602946832013631,0.585816790618576,6,0.838035781054174,20
1.0,0.14167945914793043,0.019619204552736767,,7,0.781386999032771,18
2.0,0.009429851624511787,7.872251477795466e-07,1.1350241107805674,32,0.29544486221710664,0
3.0,0.009727051445275385,5.622114611637102e-07,1.1330774225550146,32,0.3196758044916129,0
4.0,0.2859012356591401,0.9869121584220352,0.45550195507537283,3,0.8242460288494948,22
5.0,0.13427249806262326,0.20458749396931994,0.6759203922877627,5,0.8218078615525815,23
6.0,0.012946255641679727,0.0004647119953659156,0.5977754654969891,15,0.7686278283803908,7
7.0,0.027445205149363033,0.00017420515705612196,0.6936967981943949,11,0.6838238229919624,1
8.0,0.026026174916739322,0.00011836700625636323,0.7297739047592231,10,0.6417344054657159,1
9.0,0.03042742363720487,0.00014553035611826638,0.7124662758038723,10,0.6378339010448755,1
10.0,0.028640188258457905,0.00010967262968295738,0.7192116235219657,10,0.6271268932776252,1
11.0,0.02554209524220853,0.0003207615455219793,0.665599888580174,11,0.668140289904205,1
12.0,0.8228237825803281,2.5961334490525725,0.5676972526650529,7,0.7232187510225692,18
13.0,5.341245712433934e-32,0.0,,55,1.098680515707088e-31,0
14.0,0.00627709110075743,2.375339671301421e-06,0.92676018068646,32,0.4551982696784368,0
15.0,0.0059608422542127,2.560217076215491e-06,0.9350617719065075,32,0.45086831272554834,0
16.0,0.06278087941280502,0.0029347620888674855,0.7268956478307145,4,0.7486461695855163,18
17.0,0.03931681442973522,0.002331440200866987,,8,0.7496638117701677,8
18.0,0.9200871523502704,3.2985909336728536,0.6026116902775512,16,0.7691757179926962,0
19.0,0.8535492737550282,2.522067565087797,0.667264324605305,8,0.7914883630801357,18
20.0,1.1555498673464346,2.2497225210665084,,8,0.7018330567907866,0
21.0,0.016791666666666618,2.712345679012764e-07,,33,0.4040244789912715,1
22.0,0.0173333333333333,0.0,,34,0.41021302464049847,1
23.0,0.12313964235809305,0.06756090123387525,0.7242153284887607,8,0.7658581165194713,9
24.0,0.08306928282234545,0.038477830442635697,0.7261707597468999,8,0.8233911802928859,9
25.0,0.009500062594225573,1.3692674647328347e-07,,21,0.4109212429632176,1
26.0,0.02644903865446871,0.0020967839393531795,,15,0.7413855603483132,7
27.0,0.023539353365616526,0.0032105223027269893,,15,0.7517984475059485,8
28.0,0.0,0.0,,55,1.4115655845277948e-31,0
29.0,0.023466340501184495,3.147944587467871e-05,,11,0.39526714722702055,1
30.0,0.012681253338675204,3.0795411549683085e-05,,42,0.4401571010740364,1
31.0,0.023743860025630142,4.161366579644546e-05,,7,0.39251616961684016,1
32.0,1.3353114281084834e-32,0.0,,55,1.098680515707088e-31,0
33.0,0.006905769230769232,5.04692307692307e-06,,47,0.5642273297452797,1
34.0,0.023398187108484677,2.501965368906485e-05,,7,0.483471119935678,1
35.0,0.023781056111814736,3.4287146605698256e-05,,8,0.4005934966939164,1
36.0,0.006241826923076916,7.752170584045544e-06,,17,0.5777917181605624,1
37.0,0.023560446218622837,7.435749747696618e-06,,20,0.39788523580505125,1
38.0,0.023504914529914513,6.743333333333277e-06,,20,0.397950546151098,1
39.0,0.03833031503619119,8.342078712467128e-06,,21,0.3471287269705373,1
40.0,0.009717768331878726,0.0002646688052059638,,3,0.7077711161077562,15
41.0,0.011180667358849858,0.00023124353188536595,,3,0.7034117245430052,15
42.0,0.008450462132379682,0.0002767724323629284,,4,0.6798668348350703,15
43.0,0.010976062213325378,0.0002040874426966711,,3,0.7672635660830546,15
44.0,0.007916906447367629,0.0002521530752571286,,3,0.6770168673617141,14
45.0,0.008253744378740031,0.00028664018643235193,,3,0.7003275516186942,17
46.0,0.009964730807227288,0.00024858096228065244,,3,0.7079158328324962,15
47.0,0.010453872078018497,0.00021373002418982557,,3,0.7234333755122235,13
48.0,0.010860798263265263,0.0002468469647718417,,3,0.7067981786920229,15
49.0,0.008302145656808077,0.00021564336147918313,,3,0.7149594998137785,15
50.0,0.00849225269732651,0.00020964606950436674,,3,0.6871429742922162,19
51.0,0.008915718280209574,0.00024735132335390576,,3,0.6954641846922015,17
52.0,0.008790163645954164,0.00021291070087352073,0.705741369760695,3,0.6983359863455766,15
53.0,0.00947156748092222,0.00025668050344490134,,3,0.7098159996104968,15
54.0,0.009788677245531157,0.0002246053244241363,,3,0.6953016654836449,14
55.0,0.008775745880737615,0.00024261227054901612,,3,0.706566946671723,16
56.0,0.009017125806874983,0.00026585365120383606,,3,0.6774872202705663,13
57.0,0.009087607952642544,0.0002723341300500804,,3,0.7262182032095508,14
58.0,0.009319238585943497,0.0002357101162084436,,4,0.7022270631491758,16
59.0,0.007832882327752533,0.000282796638796577,,4,0.7047196057926494,17
60.0,0.009309242837025477,0.0002288426815283101,,3,0.715245791191237,13
61.0,0.009386819600616944,0.00024166476957463454,0.7364943544109807,3,0.7083756723570351,15
62.0,0.009525316241743104,0.0002849230629508614,,3,0.6939070379996103,15
63.0,0.01018033752967428,0.00022763982094187426,0.7325505635862875,4,0.7092017612024079,15
64.0,0.011353628006441447,0.0002611854159110661,,4,0.709998046237374,15
65.0,0.05259777031210216,0.0014771254708851227,0.912906530161773,5,0.7534564788798854,13
66.0,0.008126329736890385,0.00026586371325973467,,3,0.6884495095842184,15
67.0,0.008515659471268453,0.0003382271210607834,,3,0.6963526578787407,16
68.0,0.14400452146624307,0.017761139817528783,,7,0.7542454790486052,9
69.0,0.008440232004935261,0.00026356871696984796,,3,0.7011988515547507,16
70.0,0.00927839899662661,0.00019340789859758798,,3,0.7150328728209043,16
71.0,0.008743946754814621,0.0003197545302010267,,3,0.6906987687168075,16
72.0,0.009122948149278073,0.000245273456693909,,5,0.6904739660178075,16
73.0,0.010279205383631154,0.00023324058100575776,,3,0.7028638629219599,14
74.0,0.009205836461104558,0.00028856435298223757,,3,0.6864275791382451,14
75.0,0.008757119382121219,0.00023949657347472554,,3,0.678257354439227,16
76.0,0.008594015537463303,0.00028279890815500856,,3,0.7060150022959968,17
77.0,0.007729450837188599,0.00027032901018596663,,4,0.6761959972279018,16
78.0,0.00901313529365082,0.00028558375286357406,,3,0.7226039070537041,16
79.0,0.008831593399136334,0.00031668150726513265,,3,0.7247605160346386,16
80.0,0.00937688990120433,0.00031121297327863125,,3,0.7128188716899531,16
81.0,0.14492707186278306,0.019079883647199612,,7,0.7388159718430994,7
82.0,0.009195501168193237,0.00024296694666320462,,3,0.7227219143404298,14
83.0,0.010451113587292511,0.000340489452201242,,3,0.7214636030422609,14
84.0,0.00878748697906028,0.00027806473172025244,,3,0.7089077664598368,16
85.0,0.0013519617699975772,1.3170819632210592e-05,0.6113360241898895,4,0.8638295969740011,22
86.0,0.01391153370937514,1.5651129588393242e-06,,34,0.33762839875158585,0
87.0,0.03252273207156722,0.004103868188964135,0.7459825708721194,6,0.764433379709586,12
88.0,0.02491529383961708,0.001143961154820469,0.7448324362145574,6,0.7879628250976558,15
89.0,0.16681230502585462,0.04807826238972587,0.6312810400349835,5,0.8222275120496071,17
90.0,0.15829458682186048,0.033645259740473624,0.5977064470377276,5,0.7643826287083906,18
91.0,0.6082061145759311,1.3467428598485565,0.6588315359426136,2,0.8539202382865957,21
92.0,0.1758265823600523,0.07112966552439752,0.6181641894499347,5,0.7654710604513157,12
93.0,0.9027071907278753,1.5626695377712407,0.628935677876344,3,0.8413344759428347,25
94.0,0.00869441235035836,0.002158580372434431,0.7699965805802897,8,0.8146924133905119,24
95.0,0.006662508523747807,0.002074887556759328,0.8223298893359275,9,0.8614553970663918,23
