unique_id,stability,lumpiness,hurst,flat_spots,entropy,crossing_points
0.0,0.5741442631249006,0.325372867355913,0.5906663684881018,6,0.7346599413188566,18
1.0,0.0035579649068138825,5.622114611637105e-07,,29,0.5598995175556511,1
2.0,0.8426655628274534,0.7333449868141501,0.8017225348829902,3,0.8004939168642172,18
3.0,0.03228440384002725,0.00037912135687779154,0.6835746304820184,9,0.7228626524938349,10
4.0,0.008106527808122021,0.0002918251878403845,,16,0.73540186853642,0
5.0,0.006326851691070747,0.00021651783999514161,,10,0.7659296450140928,0
6.0,0.007480354053068818,0.0002403339595264309,,16,0.7558859935842497,0
7.0,5.341245712433934e-32,0.0,,55,1.098680515707088e-31,0
8.0,0.001943975154117888,2.3753396713014213e-06,,29,0.6272139346902716,3
9.0,0.0017090844492662592,2.560217076215491e-06,,28,0.6409180224927711,3
10.0,0.02720579407861738,0.0027497007615914257,0.6054990017932744,4,0.7920578140157973,17
11.0,0.03978487331890699,0.01562617032725206,0.6735091222717015,5,0.7921157868591728,22
12.0,0.01242888292210663,0.0006231037856408038,0.7103769056605465,8,0.801899948740924,0
13.0,0.017099427284731496,0.0007843300615276963,0.7583879506954487,9,0.797650595872577,0
14.0,0.012529971229319694,0.000947367430437735,0.6212353455360647,8,0.8405733142624825,0
15.0,0.9487743253425004,3.149484351990108,,29,0.7600123779659733,0
16.0,0.8246136878791005,1.8568105778785846,0.6364146620989695,8,0.822255173833957,19
17.0,0.9717363266916735,2.4032749866863896,,10,0.7381025600533698,0
18.0,0.9021585777879758,2.596554275064625,0.6761931646298212,10,0.7650934141440202,0
19.0,0.9519147503081703,2.1769893086214394,0.635154355778052,10,0.7401811269119725,0
20.0,0.002817692991371272,2.1720049566253454e-07,,39,0.5960042818484205,1
21.0,0.017949442914233317,0.0001809317488459228,,16,0.651556674482043,3
22.0,0.018971416989861534,0.0002376619384088141,,16,0.6300748162842951,3
23.0,5.341245712433934e-32,0.0,,55,1.4115655845277948e-31,0
24.0,0.0,0.0,,55,1.4115655845277948e-31,0
25.0,0.0002705946851097804,4.7346553649935676e-07,,17,0.7673488113684496,0
26.0,0.0,0.0,,55,1.4115655845277948e-31,0
27.0,0.0002878246235082269,3.794945543983001e-07,,17,0.7825247657637598,0
28.0,1.3353114281084834e-32,0.0,,55,1.098680515707088e-31,0
29.0,5.341245712433934e-32,0.0,,55,1.098680515707088e-31,0
30.0,0.0003287179381271989,4.5894547547460597e-07,,17,0.7959792357431312,0
31.0,0.0,0.0,,55,1.4115655845277948e-31,0
32.0,0.0002598219170959375,3.042110842491705e-07,,17,0.8154563306871,0
33.0,0.0557364685886623,0.006213077657737732,,7,0.8073007680428658,3
34.0,0.046110785190999405,0.004822358106174371,,7,0.7151412522075182,3
35.0,0.0021471880291035537,1.4466926581220408e-06,,48,0.6126488475930623,1
36.0,0.0022668803418803584,7.931718898384559e-07,,48,0.6065564583996638,1
37.0,0.0019994873930733754,2.7823176710365226e-06,,48,0.6232630448293388,1
38.0,0.0055274002283642555,0.00015484690356780363,0.5904413662672385,3,0.7626107953907499,19
39.0,0.0068031723715785,0.0001708031560300506,0.6554356616957423,4,0.7542358669677283,18
40.0,0.0056891716577597345,0.00016316750959075857,0.654624002011994,3,0.796123640575718,19
41.0,0.004452727135635233,0.0001793807716670296,0.573944911388913,4,0.7720349656142335,19
42.0,0.00554891906800808,0.00019788115727380532,0.5542768746494228,3,0.7693301406277141,17
43.0,0.005554800241932841,0.00012219152211554105,0.5533128423022067,3,0.7623564569666823,19
