unique_id,unitroot_pp,unitroot_kpss,stability,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,nonlinearity,lumpiness,hurst,alpha,beta,flat_spots,entropy,crossing_points,arch_lm,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1
0.0,-29.190049647106573,0.15679988960768976,21.10037878787879,1,4,0.5298268614945345,0.49982139082657373,-9.131972659712817,-10.101352091060136,-0.17883535731187888,0.4119979035833998,0.2128328862847303,4,1,0.19135646541673776,0.4660408364985614,0.7523023978764425,0.07124647979108736,0.1969855686851573,2203.86047979798,0.6979449478381793,1.4914916278992792e-08,0.0,3,0.8699274934059112,20,0.15506097458201562,0.2571047471331824,0.22859039085590405,-0.15563369527865675,0.2785345478340309,-0.3793830905257683,0.3328825863443055,0.09149363291693448
1.0,-33.712353770294115,0.37519268982809695,5.573390151515152,1,4,0.5064848886584128,0.04143751798969376,8.087103787349326,-0.34224170765517004,-0.3302155142591805,0.5024681059841524,0.10096012015548383,1,2,0.0993255961218126,0.3570730415230329,0.7901100239725116,-0.05981091927814889,0.6689945909499385,70.27414772727273,0.6537621581677519,1.4901161193847656e-08,2.97087160080759e-09,2,0.8335067135123919,19,0.3029116391918647,0.19330959729817387,0.23313088946249058,-0.33662353343701995,0.3484990692505139,-0.5817522915026984,0.6447867251624124,-0.07448194495700113
2.0,-36.07200452006899,0.43851174228697504,31.505208333333336,1,4,0.5592379220073879,0.48749641232828494,17.03921718877057,-15.795244845407904,-0.38802813057305136,0.5446749613405366,0.27050560025750336,3,4,0.09567229516851725,0.4230943196670356,0.8927850038537016,-0.026037972738060817,0.14831329378425206,1352.2808817340072,0.8190473941180225,1.4901161193847656e-08,4.630853032819149e-10,2,0.8404828148900919,20,0.36380976889369754,0.2318851877821902,0.18949672428424605,-0.3911281235202513,0.3636027863001691,-0.5998672465081819,0.691802935451085,-0.003432354137590812
3.0,-40.47825307524942,0.6665776514059928,22.994318181818183,1,4,0.6011021893033892,0.20436375422647318,25.265600723515988,12.754007550967035,-0.5228796366647475,0.5656231033324491,0.45580406140289076,3,4,0.04674311278190415,0.5364944018159847,0.5520138596697237,0.04121584933485779,0.14187363970209607,3501.3545875420878,0.5761075211659791,1.4901161193847656e-08,1.4900632695873912e-08,4,0.8960312394066634,21,0.40707695325314486,0.13175740301476777,0.09211913101293663,-0.5291511909638374,0.3765782403532268,-0.6523934141726077,0.6129123612127128,0.017464993496059376
4.0,-47.34353546339271,0.11144945446095691,1.2821969696969695,1,4,0.3668814967650994,0.007273837789972972,0.9413561523723326,4.6215716156684685,-0.45690617036896647,0.8161592276657869,0.3590102563783111,2,4,0.034062154792093555,0.37551726538114966,0.67565095182023,-0.014674100002926915,1.0581754119252678,47.29145622895623,0.5751686445279827,1.4921579342662293e-08,2.832200431625362e-09,3,0.8883679338315277,29,0.2220610433813478,-0.03176093941971463,0.09995534103682602,-0.46628668842877263,0.4158505775708924,-0.6599100485482415,0.7357669654091782,-0.01349116340610528
5.0,-47.525137913594,0.18942522188998054,2.1136363636363638,1,4,0.534013381184907,0.007056067784815414,-0.14401842912506746,7.201046932603294,-0.3603207895529073,0.647032230195125,0.45150897737083506,2,1,0.0330773806416186,0.5031154780476846,0.5208221581681437,0.1046472011534256,0.14954434666674463,41.191077441077454,0.8919991415739085,0.11533708120637758,0.0,3,0.8369162440387354,19,0.2020902114676144,0.08021117166212534,0.1866332173098769,-0.4236837887208343,0.43590018966210353,-0.5373737635771249,0.6588690286396859,0.10899182561307903
6.0,-33.48384036102342,0.3270346059438219,3.0662878787878785,1,4,0.5905214155784551,0.012808797797686875,-5.943984572117489,-4.717064666504109,-0.42297560554904695,0.354493038468707,0.19724717525446456,4,2,0.1076425996055685,0.3280662735758721,0.7108908977379756,-0.02716284428383028,0.1696317246221183,106.65824915824915,0.7163641674331902,1.4901292807371605e-08,1.228360715056922e-10,3,0.8900197509709306,20,0.634018460275667,0.28581029185867896,0.12296687736318591,-0.3771043771043771,0.203216225101747,-0.6331195505880978,0.5082268957968075,-0.08066185801108669
7.0,-60.69954817746737,0.7140906546890686,8.550662878787877,1,4,0.40567015928772143,0.2337560436375403,-14.569222947919723,-3.63417048854021,-0.6232220511441109,0.8439234457534321,0.35567474382068553,1,2,0.10337598242413981,0.6056519233247819,0.95107313196355,0.1629649138155555,0.12284900424387725,1121.076336279461,0.6192220049002687,1.4901161193847656e-08,3.663449742468191e-09,2,0.8963064749703822,25,0.25963034144725583,-0.10387910896469069,0.1668078566783782,-0.6509600581766872,0.647652237544727,-0.783250318825752,0.9939873211848322,0.20617188967940805
8.0,-54.739242905577804,0.364244876119074,2.8006628787878785,1,4,0.2927350328242664,0.06596319267679665,-5.643222833685323,-1.5219177173813985,-0.5708117104899434,0.6851667616354296,0.13766756141053993,2,2,0.031641219877090204,0.5702713498675995,0.9516307417208956,-0.03487910844533812,0.19047829532406488,133.84359217171718,0.5793310540098591,1.4901161193847656e-08,3.787695478872641e-09,3,0.8838870714142373,29,0.2339122353943558,-0.1727352831875878,0.1627149229195526,-0.5777083358485354,0.5619386186322524,-0.7091418139334386,0.8138942436764945,-0.030139125991475897
9.0,-20.80411838620532,0.4857664824109975,24.800662878787875,1,4,0.7425133700307398,0.08206055915559209,-18.050492753109165,-13.011797767756038,-0.26973832854169494,0.6115336276152195,0.2840525473025828,4,2,0.46255086296786957,0.25882758257704136,0.6230957089072012,-0.2593374926472399,0.9157089363021522,377.97658880471386,0.7982986164770626,0.48294264636620327,0.0,3,0.7657327735683199,15,0.3783902746643897,0.5481371059253931,0.5249599683704181,-0.15948210489414708,0.3136438768437029,-0.37976574462958157,0.47970797787263636,0.11431519525195365
