unique_id,unitroot_pp,unitroot_kpss,stability,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,nonlinearity,lumpiness,hurst,alpha,beta,flat_spots,entropy,crossing_points,arch_lm,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1
0.0,-57.66802490074257,0.06359867936354288,20.43702651515152,1,4,0.439746130800714,0.4266510353825143,-0.0694528894791695,0.04452804157097745,-0.6145002019235176,0.7965536402252746,0.222088508523143,2,3,0.11550529142459454,0.4677700668652833,0.9791411940750528,0.042738570680521115,0.19132253648270647,1481.391992845118,0.6476253499825994,1.4901161193847656e-08,0.0,4,0.8791732571613554,21,0.20012076586955907,0.011719467584782555,0.25467796806143694,-0.599253284374953,0.6245440555993131,-0.7351102077427716,0.9532131501278445,0.09598175659776592
1.0,-47.61140799768284,0.1624927388092481,5.159090909090909,1,4,0.5244899239957674,0.022189245408513317,-0.1923561526934705,-8.425851961563243,-0.5668376056674934,0.624752631623866,0.26771993414648965,1,4,0.08675016437214007,0.41940875530226446,1.0007814875693501,0.05091858774259125,0.3739432021152238,38.803030303030305,0.8607285701209497,0.2032922656982449,0.0,2,0.8692191855629978,24,0.20347871078867907,0.15157024772944563,0.19569199083851463,-0.5306515260707816,0.4134314159727623,-0.6878689986262425,0.6465140041643493,0.1265610640900528
2.0,-43.16693590490747,0.14924786498649742,3.2329545454545454,1,4,0.5162024151941826,0.015383937380331236,3.1276419251021936,-6.982154650541354,-0.5439599403849481,0.44769985577888977,0.07224927197808906,4,1,0.14657880502265955,0.42456889721219987,0.9313125065856386,-0.23167164841310806,0.5825918869376945,60.97390572390572,0.6383659957426168,1.4901161193847656e-08,1.4892422459297623e-08,4,0.831178170027524,18,0.24833483968881187,0.1336547453714492,0.18924682956031724,-0.5336977649391661,0.4208352637267197,-0.7379199735294689,0.7594016034850469,-0.21546024526115312
3.0,-34.21727578297386,0.32393458062151065,37.662878787878796,1,4,0.6768516666720952,0.379318180204331,-21.10627945029521,-11.208464147886417,-0.3766755845659503,0.645156302503847,0.15079514660586302,4,1,0.21665737680273625,0.22784680174855027,0.5855984528647541,-0.027007040967517645,1.2178897077586384,6974.488425925924,0.6750985068134967,0.26793466803690363,0.0,2,0.8016788471527492,22,0.15994957641554786,0.4032444573003118,0.32813833587720875,-0.36888454011741684,0.43430405827183566,-0.7045812199207158,1.1251923791140805,0.022596410139767042
4.0,-60.384545406754626,0.3355995611052507,9.73248106060606,1,4,0.3653231063160445,0.11676641730882555,-10.146684290286723,3.3972792261453586,-0.5186126043064343,0.675682756211132,0.2736470574440095,2,1,0.10467721590979527,0.7107927384531363,0.950532151484939,0.13895254002992938,0.10942120293771997,238.37431607744108,0.6342586216308359,1.5086689615217657e-08,1.4319575754312843e-09,3,0.8420677733821197,25,0.2578398628731393,-0.09904568366425875,0.1730008246851075,-0.6058203733496769,0.6925532305851807,-0.6922723415901866,0.9653511411269103,0.1193890944884202
5.0,-29.095621418377682,0.24696898983377397,34.02272727272727,1,4,0.651253439954989,0.26319401776532464,-17.380638042566257,7.129808260879619,-0.3860968193262721,0.40311715351066424,0.16478195913984384,3,2,0.18747239613457975,0.22520102464601022,0.7310330847270707,-0.10422681332935473,0.17375489505858557,941.0218855218857,0.6478203694747113,0.33740944522877375,0.0,3,0.8202241633927605,21,0.2305614016439047,0.3961367261316552,0.2515450409628421,-0.3515785685556426,0.23206620217850754,-0.6265311595908989,0.6022203977524274,-0.123657486867426
6.0,-12.713153059572685,0.7277006430813687,39.321969696969695,1,4,0.8389909183988067,0.036410975717894714,27.242394823843348,-21.1054748972331,-0.33823195731355177,0.5711479594330822,0.3343652414701108,3,1,0.550516820120324,0.2630498255840774,0.7697683688952939,0.14235269138338155,0.10266634133222194,98.76620370370371,0.985449747091209,0.4067162046694344,5.028338865153897e-09,4,0.6362986775617246,15,0.28425572753183304,0.6454153204609486,1.719112484620705,-0.2942202795737966,0.26127485581687515,-0.5091752403440715,0.44792322490677255,0.5363254047477009
7.0,-32.11809559628522,0.2115529171547846,16.554924242424242,1,4,0.6973660887132298,0.06623397548215806,0.09863934719609091,-18.65396258275803,-0.4162407697761041,0.3888340759919699,0.3764602988798442,3,4,0.16016310018235508,0.28703795364677676,0.8276081477530642,0.09057377836154279,0.17724164001689327,265.4732744107744,0.8972579949441718,0.2742524598200744,6.874060608263963e-12,3,0.8215755029175453,21,0.28208215173303997,0.3637244571168826,0.274173351353322,-0.3945255819791636,0.19282955708918045,-0.610652410471378,0.4245935085859869,0.17147668340254968
8.0,-26.27884186891443,0.22163395351917944,70.0847537878788,1,4,0.6870416617512053,1.4440776487556726,-11.830411898897772,-29.919872394178253,-0.17906966610823902,0.4419629836507864,0.2717262440582333,1,4,0.23487344744704375,0.33623257503764575,0.8703047974882939,0.25245937381096933,0.3104974473351328,5837.832228535354,0.8379937323484953,0.3119721777638004,0.0,3,0.8039401560906522,18,0.34448260861671964,0.4073827733519051,0.32801539810167024,-0.24785292538915726,0.2544556047953638,-0.5316760870119779,0.43146650942565234,0.20130773216014672
9.0,-50.97885911831573,0.24346894537172692,3.762784090909091,1,4,0.48386730535965916,0.009767624837044913,-2.245590157708561,-10.125238117150003,-0.5277448902122067,0.655002396908303,0.17232581461561913,2,1,0.10951739985895693,0.5370671577823943,1.1721258953535987,0.14295047873285519,0.09327400972121236,27.261521464646464,0.7348612044938324,0.1384159481790844,0.1384159481790844,2,0.8411711137165068,24,0.3439531242874502,0.08841518258679615,0.20048060823371666,-0.6024150888506387,0.5607649348527368,-0.7372826542472859,0.8406151034550569,0.2157935474501222
10.0,-46.21750217336465,0.8089207553077482,14.4375,1,4,0.6314616926461492,0.06823430779525626,-19.996455332105736,1.4453395937879017,-0.7331378352116722,0.9546340622645271,0.31598976632384357,1,1,0.35446197790214606,0.5755478391459624,1.0073015159219914,-0.01934368133482156,0.7326843735414298,404.6287878787878,0.8802430682504822,1.6724801625418873e-07,3.0447220806795613e-16,3,0.7639709248172792,17,0.24611200979855774,0.23143634452288697,0.6420769182833722,-0.7124403259537029,0.8068845426773206,-0.8215042372881356,1.1178502951569682,0.3173996095986893
11.0,-29.49010648732696,0.5483867813444815,3.5052083333333326,1,4,0.6659222800377941,0.005868365265366061,10.670335104450078,2.991760505521391,-0.29495729875455,0.2771938345492095,0.3552672851292049,4,2,0.17203895788256132,0.34101965226549336,0.7864086770594023,0.10679597737413382,0.7632544062687978,67.77330597643098,0.7021800573453976,1.4901161193847656e-08,1.5159424255539353e-09,3,0.8739216237072862,17,0.3240421027530733,0.3487060339948713,0.21318717305844054,-0.23209841645273876,0.2583747551629179,-0.46592244418331374,0.45662288508300863,0.12593862292880142
12.0,-37.862663060231114,0.1369170776670646,6.054924242424243,1,4,0.4605805189340093,0.17083017500477632,-5.082468529038747,4.634595556869817,-0.28304693383824137,0.4024094448350419,0.3298789054729042,3,2,0.10221834586262721,0.4740258634310298,0.9122374807472255,0.11892656935382889,1.8235091055766877,1704.3722643097647,0.6498077042522225,1.490545682445687e-08,4.0096728305638066e-09,3,0.8549264716993047,22,0.26082822376664283,0.1191103306994439,0.14592730462490394,-0.30933988764044945,0.21736140974150991,-0.5374833077299275,0.34381371010832795,0.11992679399252668
13.0,-24.708290895938642,0.11685831589442822,33.946969696969695,1,4,0.6968197424559144,0.6633943976924058,1.7779363355893478,-19.481896405287944,-0.2011692312421899,0.5179495843966585,0.2203463101424099,2,4,0.29726056903067327,0.25688003235819173,0.7700277948803524,-0.04305918149956435,0.7748338070599369,3385.7087542087543,0.7856981567194132,0.46221607337788234,0.0,3,0.8336480326347123,18,0.20806279023513763,0.4706058828122603,0.36111403286443294,-0.12737547600913937,0.3062725650867271,-0.3943738166080606,0.4149035335509884,0.05668286128639771
14.0,-29.790236318204343,0.08947379530172839,33.71732954545455,1,4,0.5543653484889526,5.946684857492179,2.3532008248197074,-15.49003672514495,-0.19544106507089856,0.4879662233553039,0.22735510953843696,2,4,0.21564801266093853,0.3510763607250459,0.6478262874202788,0.0032819380035345115,1.2726535831599712,33051.45638678451,0.6156091978995448,1.5361093791191282e-08,1.1571830184871831e-15,3,0.8554996152398746,19,0.061727659146177616,0.30272132499349336,0.2458804119830544,-0.12044620983758611,0.3330473765977432,-0.37231543042146037,0.34031494129731094,-0.008802348245332763
15.0,-32.50868329559037,0.05238594527265131,39.53551136363637,1,4,0.6042515494111893,2.201862836822146,3.944951719337822,-4.898657854287956,-0.37704705526307253,0.4848581119469338,0.14632846625156282,2,4,0.17604599228477752,0.24380665090670678,0.7369975363827597,-0.04956422507656583,0.5279621308186054,9428.040982744107,0.6309219399687415,1.4578596810918542e-06,3.53466201765998e-09,6,0.8102563904254046,19,0.17263326379838684,0.3209639515314242,0.2923853777297896,-0.2993121167848601,0.40118827147737,-0.6178031904383458,0.9630069293787001,-0.19935821801964815
16.0,-40.22582364496964,0.10412121306570228,4.765151515151515,1,4,0.4088905445318979,0.0892085517407235,-3.813908179755682,-2.5543775626154517,-0.4355872047262285,0.47587849572251645,0.4309064132937682,3,3,0.23852173455559203,0.4988852641658021,0.7012969610949635,0.18830253275305933,0.38458636351926084,330.7702020202021,0.5384802106583402,1.4901161193847656e-08,5.04779589554044e-09,2,0.8677914930196661,26,0.200915932142815,0.006194388240169644,0.2682091000413537,-0.350719270574509,0.45292415436168687,-0.5640638063934673,0.6780936137495702,0.23248579995611998
17.0,-42.20700094148371,0.13705721452951125,2.694602272727273,1,4,0.46858542789907465,0.023624899799621565,-2.2766408766837705,-5.024221636734245,-0.3191692462626239,0.48526827989405336,0.2630906681603421,1,2,0.07321511529804034,0.5690046458481003,1.00552565530004,-0.026408090580445135,0.08362460730819399,109.94081439393939,0.6204159150014958,1.4901161193847656e-08,1.102707197806783e-09,2,0.8496322047197888,25,0.18785091978580148,0.05411046764115965,0.2125257317319421,-0.43033490095482396,0.3577592654773198,-0.6600811006750249,0.6342984749207968,-0.03615062719493121
