"","V1"
"1",4.9440792374354
"2",18.1306763013001
"3",4.32571331891383
"4",4.84674306401066
"5",30.0656560191827
"6",14.3618398815937
"7",31.2369546773155
"8",15.8585984331143
"9",11.0023857195241
"10",13.8926577428247
"11",7.90542811037768
"12",5.18665751353305
"13",10.3011304838514
"14",7.64791542673082
"15",3.6602350620882
"16",6.84569462266668
"17",7.60160979620423
"18",7.96286522177029
"19",2.12290395151627
"20",8.53932767058122
"21",5.39616616693178
"22",6.52764898324096
"23",17.7017490874756
"24",8.21283921717584
"25",5.03307842944995
"26",46.6726028874268
"27",28.4897542941653
"28",34.6237336260823
"29",64.8857078381085
"30",52.7667978634225
"31",33.3524382237492
"32",68.051816264243
"33",48.8302065706147
"34",55.7642484215091
"35",39.77913710415
"36",4.22574833961284
"37",32.3750562634365
"38",31.9118948736698
"39",30.8328547761982
"40",51.1265433281568
"41",36.445007743235
"42",72.3491453625183
"43",36.6042192110689
"44",120.967273873545
"45",68.7851297083515
"46",90.2715647806641
"47",97.0555958426476
"48",61.322988980378
"49",134.023422323896
"50",50.9411808692066
"51",77.202228115807
"52",60.2608066909134
"53",87.8027280152534
"54",54.8567557492385
"55",87.557329767209
"56",55.4540568153651
"57",62.3869190960566
"58",105.592091956008
"59",49.7806218155328
"60",48.8269040422683
"61",50.4772451894616
"62",118.502987751747
"63",55.2803120647243
"64",5.1234299618069
"65",46.4606210582733
"66",96.7329289292634
"67",60.4992435377149
"68",105.295878417744
"69",81.3915332755506
"70",92.6324955650641
"71",82.8902085430165
"72",128.614026096425
"73",69.2939614197981
"74",58.7070022039135
"75",42.6779823290732
"76",35.0942447457924
"77",16.1327407605959
"78",6.07475598466242
"79",10.4744308664315
"80",21.8233590014996
"81",8.23339514110494
"82",7.71868203652095
"83",3.23554483798568
"84",23.4365495134703
"85",26.6330255831772
"86",25.8182866389303
"87",3.91886334476503
"88",18.9965980067788
"89",8.47805269923915
"90",5.45170717017576
"91",6.22273929535325
"92",2.65009293014584
"93",3.8153530302543
"94",4.56262414482422
"95",15.2205855617646
"96",2.98800288737027
"97",3.05637646906935
