"","V1","V2","V3","V4","V5","V6","V7"
"1",4.36279953086818,5.70171267008064,5.30715596958412,5.70171267008064,5.70171267008064,5.70171267008064,12.799744454869
"2",21.8664813278891,21.8664813278891,21.7006429787721,21.8664813278891,21.8664813278891,21.8664813278891,21.8664813278891
"3",2.60878134733592,4.31907314698661,6.4236516700995,4.31907314698661,3.89027934579643,3.08374227144089,5.20529324621408
"4",3.65618027573033,3.19876920196681,1.5370287819268,6.33202057188428,6.57512493817293,6.40877589580732,6.52161317361864
"5",5.45092656925469,5.45092656925469,4.76645261343759,5.45092656925469,5.45092656925469,5.45092656925469,5.45092656925469
"6",21.0178809462264,21.0178809462264,20.2764753427001,17.0668004848243,17.0668004848243,17.0668004848243,17.0668004848243
"7",15.5256681801626,15.5256681801626,12.6149454340089,11.5384835083747,11.5384835083747,11.5384835083747,11.5384835083747
"8",32.2232009739702,36.8702574799539,26.8129984569647,22.5716277893259,22.5716277893259,22.5716277893259,22.5716277893259
"9",18.0409065460627,18.0409065460627,15.3409798897548,13.4239408588167,13.4239408588167,13.4239408588167,13.4239408588167
"10",14.561003543647,14.561003543647,11.6451172633259,14.561003543647,14.561003543647,14.561003543647,14.561003543647
"11",15.8510323303286,14.5506058162382,13.7165234975268,13.7140243747295,13.5927865942593,13.5362966176525,13.5098903291699
"12",17.1160340639825,12.2641118159311,15.1691674273818,13.5255009201852,14.3579081382282,13.907292291187,14.1464372048775
"13",8.40293767122913,8.40293767122913,8.80841838085988,8.40293767122913,8.40293767122913,8.40293767122913,8.40293767122913
"14",3.15769901910958,2.62764436269811,2.73168260232646,2.86091964541349,2.86091964541349,6.72338244011499,11.1137775713284
"15",7.82537502929589,7.82537502929589,7.26493201251327,7.82537502929589,7.82537502929589,7.82537502929589,7.82537502929589
"16",7.59447161287424,8.24358916431265,7.5067639942778,8.24358916431265,8.24358916431265,8.24358916431265,8.24358916431265
"17",12.3823031647805,6.78225407058111,7.48206732647021,7.63834367938161,9.28867280339727,8.45947216301271,5.44055786902576
"18",16.5885144475349,21.2849483301965,6.08726130177591,4.77319904570257,4.84454519728493,4.87349081782361,4.88517400962817
"19",28.7637536079244,19.6495035477714,5.70794965833672,6.78215147549017,6.78215147549017,6.78215147549017,6.78215147549017
"20",4.94589163466691,4.18036452807794,4.13577442762398,4.09943097068627,4.01263537819698,3.91036361485719,3.81487944544812
"21",5.78804176042881,5.78804176042881,6.20442174812561,5.78804176042881,5.78804176042881,5.78804176042881,5.78804176042881
"22",6.18655797630101,6.18655797630101,5.84725172139374,6.18655797630101,6.18655797630101,13.9852126704635,32.3245464756197
"23",21.6377674002379,21.6377674002379,18.3241315599373,21.6377674002379,21.6377674002379,21.6377674002379,21.6377674002379
"24",8.84173156033419,8.84173156033419,7.71458698121275,8.84173156033419,8.84173156033419,8.84173156033419,8.84173156033419
"25",5.5750703534596,5.5750703534596,5.47890192881276,5.5750703534596,5.5750703534596,5.5750703534596,5.5750703534596
"26",29.4987276233341,29.4987276233341,31.0298784079688,29.4987276233341,29.4987276233341,29.4987276233341,29.4987276233341
"27",35.189725824457,35.189725824457,37.0850917335699,35.189725824457,35.189725824457,35.189725824457,35.189725824457
"28",37.1894398026916,27.9392157470203,38.4015951674149,33.1973852924436,27.2574188644716,35.3782775587399,27.3019048669153
