"","V1","V2","V3","V4","V5","V6","V7"
"1",18.9134001156909,23.7667212068952,12.3590587901684,6.01999126738453,6.45884886978045,16.8590966788609,13.9483268786774
"2",19.2094336176267,20.7160947508547,19.0182531189626,19.5035991331429,19.290157502066,19.1313910454788,19.5002564210472
"3",3.49301194386224,3.72145552680001,3.45217237919245,3.73077386239612,6.3761953527077,4.418602719023,5.414345784483
"4",6.87060750791707,7.18393073503167,5.57025439371996,4.69390339798848,5.0201082166728,4.34624008962492,4.57646929019797
"5",6.30539957794902,5.74692917341709,7.09431340923114,8.58457545494179,7.08574420985841,6.6573456676314,6.85197856937624
"6",25.4912603221684,25.8999429271197,24.8043630123679,24.7732126616181,24.8966907159366,24.7414203297135,29.804369682923
"7",12.4008780980827,11.5320413734155,11.548058223119,11.6417907121633,13.3319847202808,11.7362808021196,10.9973621420966
"8",22.3702008620997,23.1200383196223,22.5253224055555,23.5075671410884,25.0541857702338,24.4085457440509,34.6365885549337
"9",19.4560158204645,17.9032815694767,19.0168354170134,17.8684633368379,19.171979384065,18.2966211102526,17.9554386509564
"10",11.0449877565262,11.7516262981693,12.2914504199507,12.3473583029765,11.2379753735239,12.5980222426553,12.7224557383663
"11",15.2269637058293,15.0677174359684,15.5511027843826,15.1356717041119,12.7771895965894,15.9183253615077,15.9286182848493
"12",9.59144140068009,9.8750273996111,9.85162742786449,9.28549072327487,7.91196783687334,12.4675395905387,13.3488815285552
"13",6.57119776189466,6.44374926656642,6.51747368854401,6.58193977039971,6.66965567884525,11.9096559867851,11.0619270912235
"14",8.67768362190482,7.57879297665791,8.50628388633761,8.48789367818611,9.10295222351987,7.96111142155456,7.68532287365376
"15",8.9516284505323,8.83161977595144,8.89882537502384,8.94523177608686,8.70825261786299,9.70567522902697,9.8182403508513
"16",8.36038275814724,11.7247736915506,9.17797616513432,3.55082467537405,4.48472615771964,5.33437626660192,12.7271691761471
"17",5.53124838673174,5.60634346468867,7.15491215292641,8.1432572927005,8.17503426368918,5.73304379279758,9.23061122394072
"18",7.10299663087451,8.27044977167274,12.7034868854123,13.4843749195005,8.85896384171454,4.88664402690782,12.0833122145928
"19",9.25832103716631,9.75847529961938,16.5644417600757,27.1146516913561,14.9846831213382,9.49602591765096,14.6040205804774
"20",10.7585847833984,8.51564377801361,8.77130630684346,10.7628871922523,8.2839178195235,9.89788306910599,10.0550042810123
"21",6.27415079346166,5.76867639307769,6.35237721756798,6.3455134513836,6.0414765547304,6.58155204911576,6.33788711631639
"22",8.10119600980504,6.99565600871327,7.40215553056071,8.6631885308811,9.56626292295485,8.95392285980574,7.51272302818299
"23",18.1324773053864,18.1415299445361,18.1301301016262,18.8787177451701,16.7197988724997,18.4565459542214,17.9826704837525
"24",9.6580968807121,10.0289697322106,11.075065772438,10.6611958088076,10.0919349497394,9.14548880422864,9.43910261314827
"25",4.84516743418589,5.55192725722253,7.03077040752705,5.92649593262002,5.16895647963944,4.92498509053283,4.16286152208739
"26",31.0701631388348,30.0702789979804,30.0189723375122,30.5603597760284,29.8704097960007,30.6693076215956,29.9106017363778
"27",36.6945025980612,37.960773254332,37.6609046485357,37.7115355835042,38.4464394015616,38.2700566775248,37.1231278198792
"28",70.7933950646269,70.2477362559181,71.7513176637503,71.1702487098866,79.6024103007845,72.115761181348,71.63712820301
"29",52.0507414831343,52.4869413137298,51.080517815618,52.1570898428705,47.4801169518836,54.0282846578074,49.5679374968112
"30",36.1547162526153,35.9011588360841,36.3135956806413,36.5148480692447,31.295772166497,35.6064304956623,36.4644134440941
"31",70.0793657045621,68.4545678041712,68.8208010519164,70.168727055134,72.3562806267614,69.0786146583332,71.2669393956258
"32",47.50552482947,47.739544303461,46.4925211341084,48.9564081310816,45.7614763620498,46.7377827665402,48.5457367774912
"33",40.935772950936,40.5097024937601,40.6636423410827,40.8716114217796,43.1297523862485,40.9778513076248,40.4259825381448
"34",5.62967514490512,5.90380726018718,5.79581623586777,5.53937441253681,5.50145637204476,5.9546504861846,5.44227974111791
"35",34.5486377774417,36.5276737151382,37.7888126892739,36.5106165853423,38.4511779006057,34.3960842331078,35.9421195081783
"36",30.0331970465683,33.5136247124926,32.6432327124174,32.0324530709657,32.0355423535941,34.2750958362773,33.1846551208757
"37",33.3413936292356,34.5181741977657,34.0948808165052,34.329140130531,34.7855360231804,33.1956280611811,34.088377792336
"38",36.5893913366468,20.3484159450252,18.6964883260865,23.8456912048513,28.5189806387533,19.9652169220353,18.6588163896671
"39",30.913198838748,23.2175877825459,19.3260589833417,26.7397901370357,34.8628445984677,21.7621304636522,16.5378549716828
"40",36.5600088268074,28.0777706548726,28.4429114137159,40.5227046762448,37.2189983635046,26.7037937698912,24.0991451262526
"41",25.9877829115781,20.2426015456874,15.958894097533,21.4320474492823,24.8200780639263,16.6713695579345,15.2516232522925
"42",74.8031331009544,57.7639796833604,59.9124306962002,78.4454299003535,64.9872732320395,61.0895302139481,56.8709914917239
"43",38.3710235494086,37.1655135789537,36.8912487848843,40.8614864124761,40.7137548581418,40.1678314058419,26.4639822731292
"44",56.5330964481856,53.1564503171392,46.9818076265818,70.0913909737056,66.2892712847724,53.472510740462,43.5556105055749
"45",41.4553015694395,42.0632067791035,44.7885203692199,40.3866914627588,42.0060635545969,44.5452495612461,27.871983367203
"46",41.5572489828563,33.5114604967823,34.721452713149,35.9630069211604,33.8985172630744,36.5857216217854,24.7561641774137
"47",86.9145484734776,50.1908578502027,62.1251897092016,57.3214732822742,69.4295941987601,42.5156266012249,42.102595359987
"48",38.5622288600944,23.7153362233156,28.0527541594882,32.3230168372238,28.6264425070556,26.7291868974811,15.7206952768288
"49",37.997388657509,19.4682324187412,16.9266952030509,28.3512103063232,28.0569261279346,23.7517370276918,16.0324084119564
"50",36.796525587755,35.9182478606757,40.1908658053197,51.1194632996893,46.3692940084097,36.2938310479094,23.3443771257138
"51",60.8801283316008,37.9953433616998,34.6833240039024,57.6193796302698,62.2290070069581,44.1514552917292,39.7853342731569
"52",35.0751381792188,29.6156577049738,29.710749259351,42.5135665530061,34.7159499574385,23.4821331340583,18.6040596933728
"53",38.4999627922814,38.9593380485877,36.8452209226983,35.9947226837526,38.8208743412282,24.3660148528325,16.7287306661737
"54",33.9228850928685,24.595480528311,28.1574304980374,26.2266367000318,33.6570468672425,25.8069034262547,25.0844939221314
"55",25.1959441916718,28.9714849435283,10.9255792192198,27.2803889806858,31.2024378603814,17.2221701088684,10.2685262333755
"56",69.7673127490136,47.8467731695635,41.783489376792,63.8126984562665,67.9119944561232,47.7911923572126,39.3951436501811
"57",39.3197207933507,31.2733779998991,33.8274241469952,33.1069023174593,31.7015998569452,36.3440673561984,19.7919029102085
"58",31.1957127676704,33.5333207792237,37.3273215350012,35.4540319846659,41.1235795534181,22.5029589913936,20.263169006081
"59",22.8804637273076,17.8401570326422,15.6144399180463,20.937021464175,23.7250007116851,18.0661073197567,15.1835487749644
"60",51.1558533396762,36.4706081507454,48.8954204294398,72.6566494826763,57.1113022317889,36.2588636278542,23.1375702631164
"61",33.3913121505696,24.1028895543577,30.484678233323,37.5140745594858,32.5814326587555,26.6820739551871,17.1944464474287
"62",4.53024573306444,5.6010808181564,5.55396994095509,5.63479580598532,5.79867828367849,5.34403902169726,5.6104342321446
"63",29.6731385088138,28.4599347446156,27.5266061377622,29.9609940388517,29.8151624149884,30.3695092301321,12.7443749006542
"64",74.9414100463422,49.8295711605222,61.0974164188134,77.036121775499,81.068341003245,56.6863279322544,51.7664820931832
"65",35.8671507032095,30.368321271269,25.5979963658644,54.2441298655922,47.8553238593749,24.4426351407077,18.5008566284759
"66",69.6489347435379,54.9607534545187,54.2031510760238,72.5384614632424,65.4424749672743,59.266008980341,49.7880558160658
"67",55.9647360553457,37.1022078886177,45.4756226312765,53.0465543582864,53.9565599179724,37.4723115055742,30.6470883017033
"68",70.929650850876,43.4146400410139,41.2212090279754,70.0395443110085,75.6706642076941,48.340458497246,39.2453350599741
"69",61.5897441463292,47.5728542493503,42.4551157394379,66.418982800239,51.6413069383328,46.5380175358141,37.2885994164664
"70",51.5512631716593,44.7255921372457,45.7078470564999,58.6616042595848,51.1613408784197,56.334656105453,29.5578005855689
"71",46.9873227315272,31.2612022270536,25.3390861053667,42.6012600222028,38.6995814961596,34.7991841615406,24.3623608559903
"72",52.9655622329695,41.1456870487292,40.676713338151,47.2205752908778,48.0534557242957,41.940736962263,22.0410979315881
"73",33.1118233252743,33.3896118076718,26.3479182969406,41.896005061103,26.7480004094014,43.3388317387335,20.0749803987263
"74",28.2368594546097,23.4214671660166,24.5946556383249,40.9146191877511,26.8156889292281,23.3647376481175,17.8458423569106
"75",22.096709459846,20.3274840753938,18.7482630396809,18.681707682269,16.4347417923238,16.9899083135159,19.1343495114979
"76",8.84006952194599,8.67017564129281,7.77591482595146,7.59407524281901,8.5731508340508,6.59465910016737,8.03247787629692
"77",10.370321521242,10.4128893484403,10.5388516880333,10.1690852271364,9.88803013139986,10.3594733989157,11.1897711728979
"78",4.56780959159611,4.52493962273666,4.41342658115033,4.68204283274275,3.52081021070232,3.9469415742658,4.29835059877371
"79",22.0989804778605,16.2294318674197,14.4354132878025,11.8662244363346,11.1910532836785,11.2223926919702,13.9266886008488
"80",10.2555172719508,17.1585882412936,18.2610515102425,15.7112722230247,17.2550108563997,16.7032221451221,15.0745456214614
"81",6.88947228259203,5.82347381466766,6.23745255721573,6.31465758845441,6.52807434677136,5.77226792385784,5.81579886654208
"82",6.57078370552591,4.81120823950534,5.96946808686992,5.50522364394164,7.31938087290476,6.44354023752033,6.7013677471936
"83",25.1319963272228,23.7129751401382,25.1274534971425,24.3598291566165,21.3355437579655,21.3246789413035,24.1584397066713
"84",27.921428240609,29.0126577982376,28.3981651125908,26.0644898660753,22.4120336886342,26.764433183201,23.6868505741033
"85",28.8274613969744,30.7699779786636,29.9347358727268,27.7480833866794,24.40776963774,19.8469801157749,19.0981577690109
"86",13.4307590804655,15.2158525804037,15.6820488434822,16.1761838347497,17.8567007105696,14.3547906791814,15.6192120694665
"87",3.70825507548718,3.51006855444718,4.37919842157987,4.77599069288847,5.86638720205237,4.25881336728821,4.01358754402214
"88",40.4848468642453,42.1422595093496,19.9360352311295,28.6649788178304,27.5080983649415,27.1532905922417,20.0434612567716
"89",8.75462013724567,11.5102762378765,10.1525434051095,7.62060815711937,9.49834582569747,9.00776914305819,15.9457328510964
"90",6.23630867378075,6.23645104272295,6.19560298309966,5.79915329753044,4.51863891464118,6.34341458697447,6.35293913497249
"91",13.6755591643196,9.05652048546377,6.93423088463632,9.65629169614626,10.0162214411241,8.2761950864456,4.80876034621851
"92",4.5135535597475,4.71386391836551,3.83616246610024,3.67439280462274,5.03435628188256,4.33111992963704,4.22814289384178
"93",6.09468660738556,9.59441359300356,11.5874580423494,11.5539225522571,14.4205315383612,10.8476982082166,7.72852185609934
"94",11.0318662860942,7.68600698143089,8.79905302823224,12.2276433397023,8.59652658499327,7.70805576551739,8.37078300695472
"95",17.059105562347,7.04747215731425,11.4987068601089,11.3765414538472,16.0941880457809,7.15357969233111,3.93194382603964
"96",54.4295039263515,70.0937186040818,91.9659966000263,73.9679666921942,60.9162954706438,62.9269532528362,85.3956339248708
"97",19.3687293754622,18.8766778550919,19.102332421158,17.7350437181685,15.8703005045787,20.0185905685668,20.9943733740353
"98",9.62523582331637,8.47030253025829,9.96054366644202,9.00386609601918,7.97459733410049,8.83997321512746,11.5107541880901
"99",4.88297288917586,5.34975896331138,5.18095947022704,4.88992138090155,4.7387403924056,4.63121880290057,4.60782232683767
"100",30.2940460597491,33.7628606747335,33.3139754086046,30.8326146267736,32.2381483434679,18.6714511139909,16.2842304629866
"101",6.26426727510735,6.33016307655668,6.28056801317852,5.32032967634806,5.97910628979154,6.10950853782095,5.697243551563
"102",17.5577840260518,19.3719711112406,18.1546803135034,16.7342939730471,17.6815148357653,18.7345239698323,34.2291801120411
"103",19.3423294127841,37.898744204625,39.9583287783434,35.0315094618775,33.9261071059508,29.4894187078209,42.7658910979783
"104",22.1005061611383,36.1104865787261,51.9582185941376,38.6907463611397,23.436344292943,40.3688506348359,33.8588917961037
"105",25.6006922492335,42.7917051151999,49.5057133061856,34.5893851051102,30.3744719676847,35.7375401128157,38.19256617728
"106",16.9764703759725,36.6474604383266,37.7183023694006,39.5038625655091,34.7351387402648,28.0286221462784,42.32654033343
"107",12.9150768140105,12.0284205943494,10.2078604344504,10.6395515190235,9.5122559188664,10.6298494450305,13.594099807429
"108",6.89322713093986,6.73834019279842,6.5582722631894,6.69312770854897,5.60285170317985,7.29366633026633,6.78299544409036
"109",7.91651504489083,7.27264568544074,8.0478721207168,7.1437459457407,6.42765819077892,6.74879867497116,7.22539573792759
"110",14.2045935983004,14.4218789731781,15.111483069677,14.7114270356459,15.346182807615,14.5167237836475,15.0265413286682
"111",17.9904365804567,18.5540464324379,18.2364233892438,17.8038315836086,19.1098483120264,17.9729635317326,18.8072299145623
"112",18.125214119046,18.2683572502785,18.1409626947683,18.4762137439394,18.3234485339622,18.0554901529615,17.9449394392594
"113",5.3844651051223,5.33125466481995,6.43469819317632,5.29876767175291,5.84656189200522,5.3508584591961,5.84324253132684
"114",4.32645144767033,4.63471094459552,4.47407117977918,4.32339773708095,4.12163289766062,5.33726228536936,4.59183023225396
"115",4.12578304448637,5.0994818175453,5.11878122177565,3.72842304790316,3.95743280189137,4.69968587292171,4.67652683434274
"116",4.66141377441291,4.50422985674825,6.13838817185809,7.91238281204887,4.87611650847154,6.26404359274458,8.26745119696805
"117",10.6728109994459,15.1426781509028,18.7504340473065,19.2837135943122,11.7603260304302,17.4023291481452,19.7710788380755
"118",11.4643898668827,15.4054050299138,15.893112791937,14.3938371954225,15.1409641100835,15.1225527708274,17.1854051754757
"119",4.54623942244281,6.14082782518925,16.4552702976387,10.582505921684,7.01948721986301,14.940316844605,11.109469110826
"120",17.1077177068207,17.1006840134895,15.3693044698115,15.3014205494243,14.3885611664391,16.1932459180771,15.245139074895
"121",9.51009517804357,8.95443751508029,8.87588560022999,8.26211322838648,7.45068253354668,8.31999464286398,8.36054502840464
"122",7.46870710125082,7.84321907393213,7.84380364143547,7.79094396287885,8.77578372975264,7.59723991703764,7.33439299809336
"123",5.63129155678375,5.55172054603626,5.74331566207652,5.62872196732141,6.8647491730478,5.61145611400093,5.57005363036503
"124",18.5854517695007,18.5464321558498,18.5044334781473,19.033439046921,16.8275198936287,18.4649368322473,17.9166236408546
"125",18.8504032836509,18.0585057883901,19.1289593371418,19.2848896010153,21.0146629034531,18.4446839131641,19.3817413396745
"126",16.3716853374085,18.9990650084491,18.9307270489373,21.1772634013854,19.8076129288804,22.8564272920608,20.9761859757789
